"",BBK01.PQ8184,BBK01.PQ8184_FLAGS
"","Lending to computer and related activities, research and development / Commercial banks",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:33:24,
1989-01,-,Nothing exists
1989-04,.,No value available
1989-07,9.314,
1989-10,10.175,
1990-01,10.141,
1990-04,10.616,
1990-07,10.926,
1990-10,11.913,
1991-01,11.715,
1991-04,12.101,
1991-07,12.552,
1991-10,13.512,
1992-01,13.409,
1992-04,14.472,
1992-07,15.034,
1992-10,15.740,
1993-01,15.546,
1993-04,16.033,
1993-07,16.316,
1993-10,17.903,
1994-01,17.545,
1994-04,18.015,
1994-07,18.599,
1994-10,19.874,
1995-01,26.041,
1995-04,26.563,
1995-07,27.942,
1995-10,29.048,
1996-01,29.195,
1996-04,29.856,
1996-07,30.255,
1996-10,31.528,
1997-01,30.868,
1997-04,31.703,
1997-07,31.786,
1997-10,32.519,
1998-01,32.091,
1998-04,32.472,
1998-07,33.649,
1998-10,35.370,
1999-01,33.641,
1999-04,31.830,
1999-07,32.604,
1999-10,33.323,
2000-01,33.056,
2000-04,34.101,
2000-07,34.383,
2000-10,34.659,
2001-01,35.675,
2001-04,34.536,
2001-07,34.043,
2001-10,33.717,
2002-01,32.681,
2002-04,32.991,
2002-07,32.401,
2002-10,32.280,
2003-01,30.910,
2003-04,30.244,
2003-07,29.590,
2003-10,29.323,
2004-01,27.952,
2004-04,27.340,
2004-07,26.791,
2004-10,26.667,
2005-01,26.100,
2005-04,26.594,
2005-07,24.882,
2005-10,24.311,
2006-01,24.650,
2006-04,24.497,
2006-07,24.665,
2006-10,25.182,
2007-01,24.590,
2007-04,24.500,
2007-07,25.097,
2007-10,25.474,
2008-01,26.158,
2008-04,26.575,
2008-07,26.410,
2008-10,26.870,
2009-01,28.394,
2009-04,27.184,
2009-07,26.579,
2009-10,25.440,
2010-01,25.272,
2010-04,26.092,
2010-07,25.111,
2010-10,25.735,
2011-01,25.433,
2011-04,25.710,
2011-07,27.577,
2011-10,26.955,
2012-01,27.157,
2012-04,27.055,
2012-07,27.047,
2012-10,27.563,
2013-01,27.838,
2013-04,29.054,
2013-07,29.924,
2013-10,29.279,
2014-01,28.725,
2014-04,30.597,
2014-07,30.887,
2014-10,31.912,
