"",BBK01.QUX243,BBK01.QUX243_FLAGS
"","All foreign subsidiaries: Liabilities to non-residents, total / Bahamas / Euro",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:20:13,
2001-12,0.155,
2002-01,0.134,
2002-02,0.147,
2002-03,0.097,
2002-04,0.085,
2002-05,0.073,
2002-06,0.122,
2002-07,0.089,
2002-08,0.105,
2002-09,0.039,
2002-10,0.034,
2002-11,0.061,
2002-12,0.090,
2003-01,0.111,
2003-02,0.186,
2003-03,0.168,
2003-04,0.156,
2003-05,0.152,
2003-06,0.118,
2003-07,0.158,
2003-08,0.083,
2003-09,0.090,
2003-10,0.056,
2003-11,0.058,
2003-12,0.035,
2004-01,0.032,
2004-02,0.038,
2004-03,0.070,
2004-04,0.070,
2004-05,0.061,
2004-06,0.036,
2004-07,0.030,
2004-08,0.030,
2004-09,0.081,
2004-10,0.060,
2004-11,0.034,
2004-12,0.030,
2005-01,0.032,
2005-02,0.027,
2005-03,0.040,
2005-04,0.026,
2005-05,0.028,
2005-06,0.044,
2005-07,0.048,
2005-08,0.048,
2005-09,0.049,
2005-10,0.103,
2005-11,0.084,
2005-12,0.068,
2006-01,0.065,
2006-02,0.074,
2006-03,0.074,
2006-04,0.084,
2006-05,0.112,
2006-06,0.109,
2006-07,0.098,
2006-08,0.096,
2006-09,0.100,
2006-10,0.088,
2006-11,0.080,
2006-12,0.082,
2007-01,0.063,
2007-02,0.058,
2007-03,0.053,
2007-04,0.050,
2007-05,0.049,
2007-06,0.041,
2007-07,0.040,
2007-08,0.043,
2007-09,0.050,
2007-10,0.055,
2007-11,0.066,
2007-12,0.160,
2008-01,0.056,
2008-02,0.097,
2008-03,0.075,
2008-04,0.089,
2008-05,0.086,
2008-06,0.079,
2008-07,0.113,
2008-08,0.103,
2008-09,0.102,
2008-10,0.069,
2008-11,0.063,
2008-12,0.066,
2009-01,0.063,
2009-02,0.065,
2009-03,0.058,
2009-04,0.060,
2009-05,0.061,
2009-06,0.062,
2009-07,0.069,
2009-08,0.048,
2009-09,0.045,
2009-10,0.040,
2009-11,0.040,
2009-12,0.033,
2010-01,0.029,
2010-02,0.026,
2010-03,0.025,
2010-04,0.024,
2010-05,0.016,
2010-06,0.027,
2010-07,0.020,
2010-08,0.025,
2010-09,0.024,
2010-10,0.012,
2010-11,0.012,
2010-12,0.017,
2011-01,0.021,
2011-02,0.018,
2011-03,0.019,
2011-04,0.024,
2011-05,0.024,
2011-06,0.026,
2011-07,0.024,
2011-08,0.023,
2011-09,0.026,
2011-10,0.027,
2011-11,0.033,
2011-12,0.034,
2012-01,0.033,
2012-02,0.045,
2012-03,0.049,
2012-04,0.035,
2012-05,0.042,
2012-06,0.043,
2012-07,0.039,
2012-08,0.029,
2012-09,0.027,
2012-10,0.025,
2012-11,0.022,
2012-12,0.022,
2013-01,0.043,
2013-02,0.041,
2013-03,0.040,
2013-04,0.040,
2013-05,0.041,
2013-06,0.065,
2013-07,0.039,
2013-08,0.039,
2013-09,0.046,
2013-10,0.034,
2013-11,0.024,
2013-12,0.028,
2014-01,0.035,
2014-02,0.031,
2014-03,0.064,
2014-04,0.084,
2014-05,0.076,
2014-06,0.069,
2014-07,0.065,
2014-08,0.067,
2014-09,0.068,
2014-10,0.067,
2014-11,0.063,
