"",BBK01.OU5862,BBK01.OU5862_FLAGS
"",Deposits and borrowing from other domestic households / Sight deposits / Big banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:34:28,
1968-12,0.324,
1969-01,0.286,
1969-02,0.283,
1969-03,0.281,
1969-04,0.288,
1969-05,0.311,
1969-06,0.301,
1969-07,0.311,
1969-08,0.307,
1969-09,0.305,
1969-10,0.302,
1969-11,0.309,
1969-12,0.318,
1970-01,0.285,
1970-02,0.282,
1970-03,0.281,
1970-04,0.281,
1970-05,0.298,
1970-06,0.310,
1970-07,0.308,
1970-08,0.304,
1970-09,0.299,
1970-10,0.306,
1970-11,0.339,
1970-12,0.365,
1971-01,0.316,
1971-02,0.320,
1971-03,0.318,
1971-04,0.330,
1971-05,0.353,
1971-06,0.355,
1971-07,0.354,
1971-08,0.346,
1971-09,0.344,
1971-10,0.345,
1971-11,0.369,
1971-12,0.395,
1972-01,0.349,
1972-02,0.356,
1972-03,0.367,
1972-04,0.361,
1972-05,0.372,
1972-06,0.397,
1972-07,0.405,
1972-08,0.388,
1972-09,0.378,
1972-10,0.390,
1972-11,0.415,
1972-12,0.437,
1973-01,0.384,
1973-02,0.387,
1973-03,0.376,
1973-04,0.396,
1973-05,0.377,
1973-06,0.380,
1973-07,0.374,
1973-08,0.341,
1973-09,0.352,
1973-10,0.355,
1973-11,0.374,
1973-12,0.412,
1974-01,0.368,
1974-02,0.368,
1974-03,0.365,
1974-04,0.387,
1974-05,0.384,
1974-06,0.394,
1974-07,0.400,
1974-08,0.380,
1974-09,0.398,
1974-10,0.392,
1974-11,0.425,
1974-12,0.480,
1975-01,0.413,
1975-02,0.410,
1975-03,0.425,
1975-04,0.437,
1975-05,0.443,
1975-06,0.482,
1975-07,0.469,
1975-08,0.463,
1975-09,0.490,
1975-10,0.482,
1975-11,0.511,
1975-12,0.581,
1976-01,0.490,
1976-02,0.486,
1976-03,0.493,
1976-04,0.500,
1976-05,0.539,
1976-06,0.564,
1976-07,0.515,
1976-08,0.507,
1976-09,0.503,
1976-10,0.501,
1976-11,0.553,
1976-12,0.537,
1977-01,0.515,
1977-02,0.531,
1977-03,0.508,
1977-04,0.506,
1977-05,0.542,
1977-06,0.546,
1977-07,0.529,
1977-08,0.526,
1977-09,0.522,
1977-10,0.554,
1977-11,0.580,
1977-12,0.600,
1978-01,0.587,
1978-02,0.579,
1978-03,0.578,
1978-04,0.582,
1978-05,0.608,
1978-06,0.605,
1978-07,0.616,
1978-08,0.596,
1978-09,0.587,
1978-10,0.635,
1978-11,0.654,
1978-12,0.685,
1979-01,0.640,
1979-02,0.638,
1979-03,0.612,
1979-04,0.630,
1979-05,0.628,
1979-06,0.625,
1979-07,0.635,
1979-08,0.603,
1979-09,0.603,
1979-10,0.631,
1979-11,0.649,
1979-12,0.690,
1980-01,0.619,
1980-02,0.626,
1980-03,0.628,
1980-04,0.612,
1980-05,0.611,
1980-06,0.641,
1980-07,0.625,
1980-08,0.603,
1980-09,0.629,
1980-10,0.641,
1980-11,0.697,
1980-12,0.693,
1981-01,0.693,
1981-02,0.695,
1981-03,0.693,
1981-04,0.674,
