"",BBK01.QUV601,BBK01.QUV601_FLAGS
"",Banks in Germany: Short-term loans and advances to non- residents / Qatar / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:25:04,
2001-12,0.050,
2002-01,0.061,
2002-02,0.062,
2002-03,0.062,
2002-04,0.049,
2002-05,0.052,
2002-06,0.045,
2002-07,0.034,
2002-08,0.035,
2002-09,0.030,
2002-10,0.032,
2002-11,0.032,
2002-12,0.026,
2003-01,0.028,
2003-02,0.025,
2003-03,0.011,
2003-04,0.011,
2003-05,0.019,
2003-06,0.013,
2003-07,0.013,
2003-08,0.011,
2003-09,0.008,
2003-10,0.008,
2003-11,0.008,
2003-12,0.008,
2004-01,0.007,
2004-02,0.015,
2004-03,0.015,
2004-04,0.013,
2004-05,0.029,
2004-06,0.007,
2004-07,0.015,
2004-08,0.008,
2004-09,0.007,
2004-10,0.007,
2004-11,0.022,
2004-12,0.016,
2005-01,0.016,
2005-02,0.026,
2005-03,0.034,
2005-04,0.014,
2005-05,0.043,
2005-06,0.039,
2005-07,0.060,
2005-08,0.064,
2005-09,0.064,
2005-10,0.065,
2005-11,0.058,
2005-12,0.054,
2006-01,0.040,
2006-02,0.043,
2006-03,0.098,
2006-04,0.090,
2006-05,0.077,
2006-06,0.074,
2006-07,0.056,
2006-08,0.056,
2006-09,0.058,
2006-10,0.063,
2006-11,0.065,
2006-12,0.070,
2007-01,0.029,
2007-02,0.034,
2007-03,0.039,
2007-04,0.158,
2007-05,0.106,
2007-06,0.186,
2007-07,0.218,
2007-08,0.218,
2007-09,0.222,
2007-10,0.401,
2007-11,0.535,
2007-12,0.530,
2008-01,0.494,
2008-02,0.492,
2008-03,0.339,
2008-04,0.348,
2008-05,0.342,
2008-06,0.311,
2008-07,0.326,
2008-08,0.251,
2008-09,0.337,
2008-10,0.339,
2008-11,0.359,
2008-12,0.302,
2009-01,0.361,
2009-02,0.290,
2009-03,0.246,
2009-04,0.255,
2009-05,0.234,
2009-06,0.205,
2009-07,0.222,
2009-08,0.137,
2009-09,0.118,
2009-10,0.219,
2009-11,0.078,
2009-12,0.078,
2010-01,0.082,
2010-02,0.092,
2010-03,0.083,
2010-04,0.076,
2010-05,0.040,
2010-06,0.041,
2010-07,0.031,
2010-08,0.038,
2010-09,0.041,
2010-10,0.034,
2010-11,0.029,
2010-12,0.061,
2011-01,0.060,
2011-02,0.078,
2011-03,0.063,
2011-04,0.063,
2011-05,0.073,
2011-06,0.076,
2011-07,0.062,
2011-08,0.100,
2011-09,0.125,
2011-10,0.078,
2011-11,0.138,
2011-12,0.058,
2012-01,0.058,
2012-02,0.048,
2012-03,0.184,
2012-04,0.041,
2012-05,0.049,
2012-06,0.042,
2012-07,0.047,
2012-08,0.063,
2012-09,0.057,
2012-10,0.067,
2012-11,0.132,
2012-12,0.058,
2013-01,0.058,
2013-02,0.109,
2013-03,0.553,
2013-04,0.225,
2013-05,0.528,
2013-06,0.715,
2013-07,0.620,
2013-08,0.429,
2013-09,0.576,
2013-10,0.399,
2013-11,0.229,
2013-12,0.239,
2014-01,0.335,
2014-02,0.249,
2014-03,0.367,
2014-04,0.342,
2014-05,0.419,
2014-06,0.517,
2014-07,0.503,
2014-08,0.423,
2014-09,0.486,
2014-10,0.446,
2014-11,0.527,
2014-12,0.454,
