"",BBK01.QUV581,BBK01.QUV581_FLAGS
"",Banks in Germany: Short-term loans and advances to non- residents / Curacao / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:21:36,
2001-12,0.475,
2002-01,0.486,
2002-02,0.498,
2002-03,0.489,
2002-04,0.468,
2002-05,0.497,
2002-06,0.412,
2002-07,0.412,
2002-08,0.492,
2002-09,0.484,
2002-10,0.429,
2002-11,0.426,
2002-12,0.394,
2003-01,0.381,
2003-02,0.380,
2003-03,0.374,
2003-04,0.342,
2003-05,0.368,
2003-06,0.405,
2003-07,0.407,
2003-08,0.374,
2003-09,0.353,
2003-10,0.354,
2003-11,0.352,
2003-12,0.313,
2004-01,0.305,
2004-02,0.306,
2004-03,0.296,
2004-04,0.295,
2004-05,0.292,
2004-06,0.275,
2004-07,0.268,
2004-08,0.247,
2004-09,0.218,
2004-10,0.209,
2004-11,0.176,
2004-12,0.163,
2005-01,0.151,
2005-02,0.122,
2005-03,0.124,
2005-04,0.126,
2005-05,0.139,
2005-06,0.157,
2005-07,0.238,
2005-08,0.232,
2005-09,0.241,
2005-10,0.311,
2005-11,0.370,
2005-12,0.354,
2006-01,0.291,
2006-02,0.309,
2006-03,0.336,
2006-04,0.328,
2006-05,0.404,
2006-06,0.579,
2006-07,0.504,
2006-08,0.505,
2006-09,0.533,
2006-10,0.520,
2006-11,0.509,
2006-12,0.507,
2007-01,0.552,
2007-02,0.564,
2007-03,0.554,
2007-04,0.575,
2007-05,0.843,
2007-06,0.872,
2007-07,0.783,
2007-08,0.794,
2007-09,0.825,
2007-10,0.782,
2007-11,0.790,
2007-12,0.822,
2008-01,0.839,
2008-02,0.835,
2008-03,0.756,
2008-04,0.836,
2008-05,0.895,
2008-06,0.959,
2008-07,1.078,
2008-08,1.114,
2008-09,1.173,
2008-10,1.401,
2008-11,1.504,
2008-12,1.528,
2009-01,1.454,
2009-02,1.599,
2009-03,1.562,
2009-04,1.546,
2009-05,1.517,
2009-06,1.526,
2009-07,1.530,
2009-08,1.517,
2009-09,1.486,
2009-10,1.444,
2009-11,1.454,
2009-12,1.585,
2010-01,1.609,
2010-02,1.686,
2010-03,1.646,
2010-04,1.621,
2010-05,1.734,
2010-06,1.767,
2010-07,1.723,
2010-08,1.653,
2010-09,1.602,
2010-10,1.578,
2010-11,1.680,
2010-12,1.598,
2011-01,1.551,
2011-02,1.403,
2011-03,0.964,
2011-04,0.769,
2011-05,0.780,
2011-06,0.643,
2011-07,0.594,
2011-08,0.608,
2011-09,0.621,
2011-10,0.598,
2011-11,0.575,
2011-12,0.523,
2012-01,0.492,
2012-02,0.467,
2012-03,0.539,
2012-04,0.523,
2012-05,0.747,
2012-06,0.556,
2012-07,0.603,
2012-08,0.605,
2012-09,0.559,
2012-10,0.511,
2012-11,0.501,
2012-12,0.445,
2013-01,0.428,
2013-02,0.432,
2013-03,0.377,
2013-04,0.354,
2013-05,0.311,
2013-06,0.338,
2013-07,0.337,
2013-08,0.315,
2013-09,0.301,
2013-10,0.311,
2013-11,0.343,
2013-12,0.411,
2014-01,0.413,
2014-02,0.417,
2014-03,0.344,
2014-04,0.355,
2014-05,0.369,
2014-06,0.402,
2014-07,0.477,
2014-08,0.421,
2014-09,0.449,
2014-10,0.569,
2014-11,0.591,
2014-12,0.572,
