"",BBK01.OUA239,BBK01.OUA239_FLAGS
"",Time deposits of domestic households up to 2 years included / All categories of banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:31:54,
1999-01,0.329,
1999-02,0.323,
1999-03,0.319,
1999-04,0.312,
1999-05,0.312,
1999-06,0.382,
1999-07,0.381,
1999-08,0.386,
1999-09,0.392,
1999-10,0.422,
1999-11,0.444,
1999-12,0.470,
2000-01,0.492,
2000-02,0.537,
2000-03,0.566,
2000-04,0.730,
2000-05,0.745,
2000-06,0.637,
2000-07,0.665,
2000-08,0.714,
2000-09,0.773,
2000-10,0.896,
2000-11,1.028,
2000-12,1.112,
2001-01,1.170,
2001-02,1.198,
2001-03,1.219,
2001-04,1.230,
2001-05,1.236,
2001-06,1.251,
2001-07,1.265,
2001-08,1.284,
2001-09,1.308,
2001-10,1.341,
2001-11,1.347,
2001-12,1.330,
2002-01,1.318,
2002-02,1.274,
2002-03,1.241,
2002-04,1.243,
2002-05,1.236,
2002-06,1.237,
2002-07,1.242,
2002-08,1.243,
2002-09,1.246,
2002-10,1.243,
2002-11,1.259,
2002-12,1.263,
2003-01,1.256,
2003-02,1.257,
2003-03,1.252,
2003-04,1.229,
2003-05,1.206,
2003-06,1.196,
2003-07,1.176,
2003-08,1.163,
2003-09,1.154,
2003-10,1.158,
2003-11,1.180,
2003-12,1.182,
2004-01,1.159,
2004-02,1.143,
2004-03,1.141,
2004-04,1.128,
2004-05,1.168,
2004-06,1.134,
2004-07,1.087,
2004-08,1.066,
2004-09,1.052,
2004-10,1.056,
2004-11,1.059,
2004-12,1.057,
2005-01,1.039,
2005-02,1.029,
2005-03,0.964,
2005-04,0.949,
2005-05,0.954,
2005-06,1.075,
2005-07,1.079,
2005-08,1.076,
2005-09,1.063,
2005-10,1.042,
2005-11,1.048,
2005-12,1.060,
2006-01,1.063,
2006-02,1.052,
2006-03,1.058,
2006-04,1.059,
2006-05,1.058,
2006-06,1.076,
2006-07,1.069,
2006-08,1.094,
2006-09,1.104,
2006-10,1.147,
2006-11,0.965,
2006-12,1.012,
2007-01,1.024,
2007-02,1.044,
2007-03,1.081,
2007-04,1.111,
2007-05,1.140,
2007-06,1.187,
2007-07,1.227,
2007-08,1.262,
2007-09,1.295,
2007-10,1.437,
2007-11,1.626,
2007-12,1.914,
2008-01,2.158,
2008-02,2.262,
2008-03,2.271,
2008-04,2.317,
2008-05,2.321,
2008-06,2.395,
2008-07,2.603,
2008-08,2.756,
2008-09,2.824,
2008-10,2.945,
2008-11,3.123,
2008-12,3.110,
2009-01,2.977,
2009-02,2.899,
2009-03,2.907,
2009-04,2.986,
2009-05,3.008,
2009-06,2.980,
2009-07,2.949,
2009-08,2.856,
2009-09,2.847,
2009-10,2.861,
2009-11,2.780,
2009-12,2.762,
2010-01,2.571,
2010-02,2.473,
2010-03,2.370,
2010-04,2.295,
2010-05,2.183,
2010-06,2.088,
2010-07,1.990,
2010-08,1.890,
2010-09,1.783,
2010-10,1.777,
2010-11,1.760,
2010-12,1.719,
2011-01,1.712,
2011-02,1.715,
2011-03,1.718,
2011-04,1.714,
2011-05,1.762,
2011-06,1.795,
2011-07,1.839,
2011-08,1.822,
2011-09,1.809,
2011-10,1.877,
2011-11,2.004,
2011-12,2.183,
2012-01,2.253,
2012-02,2.332,
2012-03,2.388,
2012-04,2.403,
2012-05,2.426,
2012-06,2.212,
2012-07,2.173,
2012-08,2.134,
2012-09,2.090,
2012-10,1.988,
2012-11,1.903,
2012-12,1.835,
2013-01,1.774,
2013-02,1.731,
2013-03,1.713,
2013-04,1.716,
2013-05,1.741,
2013-06,1.688,
2013-07,1.656,
2013-08,1.622,
2013-09,1.406,
2013-10,1.403,
2013-11,1.399,
2013-12,1.381,
2014-01,1.318,
2014-02,1.266,
2014-03,1.236,
2014-04,1.219,
2014-05,1.212,
2014-06,1.260,
2014-07,1.252,
2014-08,1.267,
2014-09,1.294,
2014-10,1.305,
2014-11,1.292,
2014-12,1.265,Provisional value
