"",BBK01.OUD206,BBK01.OUD206_FLAGS
"",Time deposits of domestic enterprises (non-MFIs) / for more than one year up to and including two years / Regional banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:18:55,
1968-12,0.377,
1969-01,0.371,
1969-02,0.342,
1969-03,0.314,
1969-04,0.291,
1969-05,0.297,
1969-06,0.273,
1969-07,0.279,
1969-08,0.281,
1969-09,0.273,
1969-10,0.251,
1969-11,0.256,
1969-12,0.259,
1970-01,0.266,
1970-02,0.231,
1970-03,0.221,
1970-04,0.186,
1970-05,0.163,
1970-06,0.147,
1970-07,0.140,
1970-08,0.140,
1970-09,0.117,
1970-10,0.105,
1970-11,0.097,
1970-12,0.093,
1971-01,0.082,
1971-02,0.079,
1971-03,0.078,
1971-04,0.076,
1971-05,0.075,
1971-06,0.070,
1971-07,0.057,
1971-08,0.051,
1971-09,0.052,
1971-10,0.051,
1971-11,0.059,
1971-12,0.073,
1972-01,0.064,
1972-02,0.074,
1972-03,0.077,
1972-04,0.062,
1972-05,0.065,
1972-06,0.068,
1972-07,0.067,
1972-08,0.065,
1972-09,0.066,
1972-10,0.062,
1972-11,0.070,
1972-12,0.075,
1973-01,0.070,
1973-02,0.072,
1973-03,0.072,
1973-04,0.058,
1973-05,0.054,
1973-06,0.052,
1973-07,0.048,
1973-08,0.053,
1973-09,0.052,
1973-10,0.061,
1973-11,0.082,
1973-12,0.070,
1974-01,0.064,
1974-02,0.062,
1974-03,0.064,
1974-04,0.060,
1974-05,0.055,
1974-06,0.054,
1974-07,0.049,
1974-08,0.048,
1974-09,0.044,
1974-10,0.046,
1974-11,0.031,
1974-12,0.029,
1975-01,0.031,
1975-02,0.032,
1975-03,0.038,
1975-04,0.037,
1975-05,0.038,
1975-06,0.038,
1975-07,0.040,
1975-08,0.038,
1975-09,0.037,
1975-10,0.025,
1975-11,0.027,
1975-12,0.029,
1976-01,0.035,
1976-02,0.043,
1976-03,0.048,
1976-04,0.049,
1976-05,0.050,
1976-06,0.046,
1976-07,0.035,
1976-08,0.034,
1976-09,0.025,
1976-10,0.032,
1976-11,0.019,
1976-12,0.020,
1977-01,0.021,
1977-02,0.039,
1977-03,0.065,
1977-04,0.065,
1977-05,0.071,
1977-06,0.064,
1977-07,0.066,
1977-08,0.077,
1977-09,0.079,
1977-10,0.074,
1977-11,0.082,
1977-12,0.088,
1978-01,0.090,
1978-02,0.078,
1978-03,0.079,
1978-04,0.058,
1978-05,0.049,
1978-06,0.052,
1978-07,0.052,
1978-08,0.073,
1978-09,0.071,
1978-10,0.081,
1978-11,0.078,
1978-12,0.082,
1979-01,0.067,
1979-02,0.059,
1979-03,0.075,
1979-04,0.078,
1979-05,0.085,
1979-06,0.088,
1979-07,0.088,
1979-08,0.088,
1979-09,0.088,
1979-10,0.087,
1979-11,0.088,
1979-12,0.074,
1980-01,0.042,
1980-02,0.034,
1980-03,0.025,
1980-04,0.024,
1980-05,0.025,
1980-06,0.027,
1980-07,0.031,
1980-08,0.038,
1980-09,0.025,
1980-10,0.018,
1980-11,0.018,
1980-12,0.023,
1981-01,0.025,
1981-02,0.026,
1981-03,0.022,
1981-04,0.024,
1981-05,0.026,
1981-06,0.028,
1981-07,0.026,
1981-08,0.032,
1981-09,0.027,
1981-10,0.029,
1981-11,0.056,
1981-12,0.119,
1982-01,0.033,
1982-02,0.033,
1982-03,0.074,
1982-04,0.032,
1982-05,0.063,
1982-06,0.064,
1982-07,0.035,
1982-08,0.035,
1982-09,0.076,
1982-10,0.034,
1982-11,0.049,
1982-12,0.030,
1983-01,0.030,
1983-02,0.027,
1983-03,0.070,
1983-04,0.031,
1983-05,0.033,
1983-06,0.036,
1983-07,0.035,
1983-08,0.060,
1983-09,0.035,
1983-10,0.038,
1983-11,0.038,
1983-12,0.042,
1984-01,0.040,
1984-02,0.040,
1984-03,0.041,
1984-04,0.040,
1984-05,0.041,
1984-06,0.036,
1984-07,0.037,
1984-08,0.038,
1984-09,0.039,
1984-10,0.037,
1984-11,0.045,
1984-12,0.034,
1985-01,0.033,
1985-02,0.106,
1985-03,0.067,
1985-04,0.065,
1985-05,0.065,
1985-06,0.063,
1985-07,0.063,
1985-08,0.064,
1985-09,0.064,
1985-10,0.063,
1985-11,0.067,
1985-12,0.020,
1986-01,0.020,
1986-02,0.022,
1986-03,0.028,
1986-04,0.063,
1986-05,0.063,
1986-06,0.062,
1986-07,0.067,
1986-08,0.062,
1986-09,0.080,
1986-10,0.041,
1986-11,0.038,
1986-12,0.065,
1987-01,0.059,
1987-02,0.084,
1987-03,0.083,
1987-04,0.079,
1987-05,0.079,
1987-06,0.088,
1987-07,0.088,
1987-08,0.089,
1987-09,0.092,
1987-10,0.075,
1987-11,0.074,
1987-12,0.080,
1988-01,0.077,
1988-02,0.056,
1988-03,0.065,
1988-04,0.075,
1988-05,0.076,
1988-06,0.074,
1988-07,0.066,
1988-08,0.061,
1988-09,0.065,
1988-10,0.061,
1988-11,0.076,
1988-12,0.076,
1989-01,0.105,
1989-02,0.101,
1989-03,0.089,
1989-04,0.097,
1989-05,0.154,
1989-06,0.154,
1989-07,0.153,
1989-08,0.154,
1989-09,0.156,
1989-10,0.165,
1989-11,0.160,
1989-12,0.160,
1990-01,0.162,
