"",BBK01.OUK402,BBK01.OUK402_FLAGS
"",Balances and loans to banks (MFIs) / long-term / Regional institutions of credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:44:14,
1999-01,37.211,
1999-02,38.185,
1999-03,38.774,
1999-04,38.435,
1999-05,39.078,
1999-06,39.462,
1999-07,40.187,
1999-08,40.976,
1999-09,41.297,
1999-10,42.461,
1999-11,42.980,
1999-12,43.204,
2000-01,43.139,
2000-02,43.492,
2000-03,43.557,
2000-04,43.794,
2000-05,43.997,
2000-06,44.154,
2000-07,44.763,
2000-08,45.079,
2000-09,45.072,
2000-10,45.585,
2000-11,45.785,
2000-12,46.174,
2001-01,46.115,
2001-02,46.133,
2001-03,45.910,
2001-04,46.270,
2001-05,46.538,
2001-06,46.664,
2001-07,47.083,
2001-08,47.184,
2001-09,46.954,
2001-10,46.850,
2001-11,46.904,
2001-12,46.620,
2002-01,46.680,
2002-02,46.679,
2002-03,46.370,
2002-04,46.319,
2002-05,46.530,
2002-06,46.494,
2002-07,46.679,
2002-08,46.885,
2002-09,46.654,
2002-10,47.120,
2002-11,47.374,
2002-12,47.459,
2003-01,47.264,
2003-02,47.358,
2003-03,46.796,
2003-04,46.790,
2003-05,46.748,
2003-06,46.581,
2003-07,46.672,
2003-08,46.919,
2003-09,46.330,
2003-10,46.322,
2003-11,46.574,
2003-12,46.207,
2004-01,46.119,
2004-02,46.249,
2004-03,46.402,
2004-04,46.502,
2004-05,46.643,
2004-06,46.449,
2004-07,46.644,
2004-08,46.958,
2004-09,46.452,
2004-10,46.612,
2004-11,46.972,
2004-12,46.696,
2005-01,46.575,
2005-02,46.681,
2005-03,46.062,
2005-04,46.331,
2005-05,46.437,
2005-06,46.955,
2005-07,46.921,
2005-08,46.920,
2005-09,46.288,
2005-10,46.189,
2005-11,46.389,
2005-12,46.299,
2006-01,46.093,
2006-02,46.211,
2006-03,45.608,
2006-04,45.872,
2006-05,46.425,
2006-06,46.305,
2006-07,46.556,
2006-08,46.860,
2006-09,46.748,
2006-10,46.648,
2006-11,47.066,
2006-12,47.315,
2007-01,47.513,
2007-02,47.188,
2007-03,46.912,
2007-04,47.382,
2007-05,47.885,
2007-06,48.154,
2007-07,48.130,
2007-08,48.568,
2007-09,49.225,
2007-10,49.387,
2007-11,49.947,
2007-12,50.402,
2008-01,50.696,
2008-02,51.507,
2008-03,51.177,
2008-04,51.462,
2008-05,52.115,
2008-06,52.238,
2008-07,52.533,
2008-08,53.238,
2008-09,52.859,
2008-10,53.845,
2008-11,54.370,
2008-12,53.929,
2009-01,53.898,
2009-02,54.413,
2009-03,53.604,
2009-04,53.768,
2009-05,54.004,
2009-06,53.302,
2009-07,53.616,
2009-08,53.992,
2009-09,53.100,
2009-10,53.711,
2009-11,54.192,
2009-12,54.170,
2010-01,55.283,
2010-02,56.071,
2010-03,56.140,
2010-04,57.149,
2010-05,58.844,
2010-06,59.644,
2010-07,60.717,
2010-08,61.816,
2010-09,61.971,
2010-10,62.142,
2010-11,62.883,
2010-12,62.253,
2011-01,62.366,
2011-02,63.080,
2011-03,62.884,
2011-04,63.698,
2011-05,64.655,
2011-06,64.778,
2011-07,66.259,
2011-08,67.183,
2011-09,67.004,
2011-10,67.609,
2011-11,68.686,
2011-12,68.279,
2012-01,68.874,
2012-02,68.572,
2012-03,68.001,
2012-04,68.578,
2012-05,69.244,
2012-06,69.277,
2012-07,69.329,
2012-08,69.944,
2012-09,70.014,
2012-10,69.627,
2012-11,70.025,
2012-12,68.981,
2013-01,69.326,
2013-02,69.754,
2013-03,69.731,
2013-04,69.458,
2013-05,69.746,
2013-06,69.887,
2013-07,69.852,
2013-08,70.377,
2013-09,69.693,
2013-10,70.164,
2013-11,70.353,
2013-12,69.387,
2014-01,69.867,
2014-02,70.683,
2014-03,70.410,
2014-04,71.035,
2014-05,71.749,
2014-06,71.451,
2014-07,71.891,
2014-08,72.493,
2014-09,71.947,
2014-10,72.270,
2014-11,72.571,
2014-12,71.606,Provisional value
