"",BBK01.WJ5007,BBK01.WJ5007_FLAGS
"",Exchange rates on the Frankfurt exchange / ITL 1000 = DM ... / Italy,
unit,DEM (hypothetically euro-based),
unit multiplier,one,
last update,2012-04-18 09:19:07,
1955,6.6950,
1956,6.6860,
1957,6.6970,
1958,6.7160,
1959,6.7320,
1960,6.7190,
1961,6.4780,
1962,6.4410,
1963,6.4140,
1964,6.3670,
1965,6.3940,
1966,6.4040,
1967,6.3890,
1968,6.4060,
1969,6.2570,
1970,5.8160,
1971,5.6300,
1972,5.4670,
1973,4.5690,
1974,3.9850,
1975,3.7690,
1976,3.0420,
1977,2.6320,
1978,2.3680,
1979,2.2070,
1980,2.1240,
1981,1.9920,
1982,1.7960,
1983,1.6830,
1984,1.6200,
1985,1.5394,
1986,1.4557,
1987,1.3862,
1988,1.3495,
1989,1.3707,
1990,1.3487,
1991,1.3377,
1992,1.2720,
1993,1.0526,
1994,1.0056,
1995,0.8814,
1996,0.9751,
1997,1.0184,
1998,1.0132,
"","General: Average calculated from daily quotations. From 22 August 1955 to 30 December 1998 official quotation on the Frankfurt exchange. In accordance with a resolution by the management board of the Frankfurt exchange, with effect from May 1985 the exchange rate of the Lira was set at four decimal places. For technical reasons, the exchange rates up to April 1985 were extended from three to four decimal places. From 1 January 1999, irrevocable euro conversion rate: Euro 1 = Lit 1,936.27",
