"",BBK01.OUK335,BBK01.OUK335_FLAGS
"",Deposits and borrowing from foreign general government / Total / Regional institutions of credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:28:00,
1999-01,0.759,
1999-02,0.703,
1999-03,0.413,
1999-04,0.586,
1999-05,0.883,
1999-06,0.808,
1999-07,0.677,
1999-08,0.861,
1999-09,0.762,
1999-10,0.490,
1999-11,0.888,
1999-12,0.675,
2000-01,0.453,
2000-02,0.723,
2000-03,0.686,
2000-04,0.863,
2000-05,0.729,
2000-06,0.739,
2000-07,0.728,
2000-08,0.642,
2000-09,0.704,
2000-10,0.774,
2000-11,0.709,
2000-12,0.978,
2001-01,0.910,
2001-02,1.113,
2001-03,0.682,
2001-04,0.687,
2001-05,1.168,
2001-06,0.825,
2001-07,0.633,
2001-08,0.805,
2001-09,0.702,
2001-10,0.621,
2001-11,1.133,
2001-12,0.933,
2002-01,1.189,
2002-02,1.081,
2002-03,1.079,
2002-04,1.179,
2002-05,1.141,
2002-06,1.144,
2002-07,0.647,
2002-08,1.157,
2002-09,1.121,
2002-10,0.616,
2002-11,0.782,
2002-12,0.618,
2003-01,0.643,
2003-02,0.706,
2003-03,0.943,
2003-04,0.670,
2003-05,1.150,
2003-06,0.604,
2003-07,0.565,
2003-08,1.077,
2003-09,0.559,
2003-10,0.667,
2003-11,0.997,
2003-12,0.496,
2004-01,0.529,
2004-02,0.525,
2004-03,0.532,
2004-04,0.509,
2004-05,0.570,
2004-06,0.559,
2004-07,0.543,
2004-08,0.535,
2004-09,0.571,
2004-10,0.503,
2004-11,0.487,
2004-12,0.477,
2005-01,0.520,
2005-02,0.596,
2005-03,0.740,
2005-04,0.691,
2005-05,0.806,
2005-06,0.824,
2005-07,0.603,
2005-08,1.100,
2005-09,1.445,
2005-10,0.980,
2005-11,1.061,
2005-12,0.872,
2006-01,1.089,
2006-02,1.008,
2006-03,1.200,
2006-04,1.200,
2006-05,1.511,
2006-06,1.082,
2006-07,1.065,
2006-08,1.140,
2006-09,1.262,
2006-10,1.428,
2006-11,1.391,
2006-12,1.266,
2007-01,1.227,
2007-02,1.138,
2007-03,0.991,
2007-04,0.966,
2007-05,0.923,
2007-06,0.926,
2007-07,1.163,
2007-08,1.396,
2007-09,1.662,
2007-10,1.783,
2007-11,1.668,
2007-12,1.276,
2008-01,1.232,
2008-02,1.571,
2008-03,1.542,
2008-04,1.015,
2008-05,1.621,
2008-06,1.601,
2008-07,1.603,
2008-08,1.284,
2008-09,1.253,
2008-10,2.099,
2008-11,1.420,
2008-12,0.086,
2009-01,0.116,
2009-02,0.119,
2009-03,0.113,
2009-04,0.106,
2009-05,0.085,
2009-06,0.081,
2009-07,-,Nothing exists
2009-08,-,Nothing exists
2009-09,-,Nothing exists
2009-10,0.015,
2009-11,0.015,
2009-12,0.015,
2010-01,0.022,
2010-02,0.007,
2010-03,0.011,
2010-04,0.025,
2010-05,0.012,
2010-06,-,Nothing exists
2010-07,-,Nothing exists
2010-08,0.035,
2010-09,-,Nothing exists
2010-10,0.013,
2010-11,0.012,
2010-12,0.013,
2011-01,0.013,
2011-02,0.018,
2011-03,0.018,
2011-04,-,Nothing exists
2011-05,-,Nothing exists
2011-06,-,Nothing exists
2011-07,-,Nothing exists
2011-08,-,Nothing exists
2011-09,-,Nothing exists
2011-10,-,Nothing exists
2011-11,-,Nothing exists
2011-12,-,Nothing exists
2012-01,-,Nothing exists
2012-02,-,Nothing exists
2012-03,-,Nothing exists
2012-04,-,Nothing exists
2012-05,-,Nothing exists
2012-06,0.005,
2012-07,-,Nothing exists
2012-08,-,Nothing exists
2012-09,-,Nothing exists
2012-10,-,Nothing exists
2012-11,-,Nothing exists
2012-12,-,Nothing exists
2013-01,-,Nothing exists
2013-02,0.008,
2013-03,0.008,
2013-04,0.008,
2013-05,-,Nothing exists
2013-06,-,Nothing exists
2013-07,-,Nothing exists
2013-08,-,Nothing exists
2013-09,-,Nothing exists
2013-10,0.011,
2013-11,0.018,
2013-12,0.018,
2014-01,-,Nothing exists
2014-02,-,Nothing exists
2014-03,-,Nothing exists
2014-04,-,Nothing exists
2014-05,0.020,
2014-06,-,Nothing exists
2014-07,-,Nothing exists
2014-08,-,Nothing exists
2014-09,-,Nothing exists
2014-10,-,Nothing exists
2014-11,-,Nothing exists
2014-12,0.001,Provisional value
