"",BBK01.QUX688,BBK01.QUX688_FLAGS
"",Consolidated German banks: Loans and advances to non- residents with a residual maturity of up to one year / Iceland / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:33:07,
2002-03,0.724,
2002-04,0.734,
2002-05,0.679,
2002-06,0.711,
2002-07,0.623,
2002-08,0.679,
2002-09,0.718,
2002-10,0.703,
2002-11,0.687,
2002-12,0.753,
2003-01,0.719,
2003-02,0.773,
2003-03,0.769,
2003-04,0.635,
2003-05,0.506,
2003-06,0.630,
2003-07,0.430,
2003-08,0.447,
2003-09,0.472,
2003-10,0.436,
2003-11,0.498,
2003-12,0.562,
2004-01,0.396,
2004-02,0.411,
2004-03,0.408,
2004-04,0.374,
2004-05,0.389,
2004-06,0.424,
2004-07,0.347,
2004-08,0.402,
2004-09,0.399,
2004-10,0.607,
2004-11,0.556,
2004-12,0.597,
2005-01,0.430,
2005-02,0.541,
2005-03,0.500,
2005-04,0.524,
2005-05,0.713,
2005-06,0.846,
2005-07,0.752,
2005-08,0.722,
2005-09,0.908,
2005-10,0.718,
2005-11,0.876,
2005-12,0.757,
2006-01,0.796,
2006-02,0.827,
2006-03,0.885,
2006-04,0.743,
2006-05,0.838,
2006-06,1.031,
2006-07,0.984,
2006-08,1.217,
2006-09,1.334,
2006-10,1.228,
2006-11,1.325,
2006-12,1.279,
2007-01,1.283,
2007-02,1.096,
2007-03,1.039,
2007-04,1.314,
2007-05,1.308,
2007-06,1.281,
2007-07,2.157,
2007-08,2.242,
2007-09,2.367,
2007-10,3.595,
2007-11,3.457,
2007-12,5.191,
2008-01,4.826,
2008-02,5.052,
2008-03,5.887,
2008-04,4.989,
2008-05,5.390,
2008-06,4.966,
2008-07,5.170,
2008-08,4.946,
2008-09,4.831,
2008-10,4.204,
2008-11,3.874,
2008-12,4.183,
2009-01,3.662,
2009-02,3.594,
2009-03,3.603,
2009-04,3.685,
2009-05,3.692,
2009-06,3.670,
2009-07,3.459,
2009-08,3.478,
2009-09,3.514,
2009-10,3.245,
2009-11,3.266,
2009-12,3.184,
2010-01,2.980,
2010-02,3.046,
2010-03,2.918,
2010-04,2.991,
2010-05,2.904,
2010-06,2.712,
2010-07,2.495,
2010-08,2.506,
2010-09,2.765,
2010-10,2.667,
2010-11,2.142,
2010-12,1.825,
2011-01,1.826,
2011-02,1.829,
2011-03,2.138,
2011-04,2.138,
2011-05,2.109,
2011-06,2.105,
2011-07,2.094,
2011-08,2.068,
2011-09,2.127,
2011-10,2.069,
2011-11,1.698,
2011-12,1.738,
2012-01,1.711,
2012-02,1.472,
2012-03,1.420,
2012-04,1.411,
2012-05,1.418,
2012-06,1.379,
2012-07,1.378,
2012-08,1.378,
2012-09,1.405,
2012-10,1.082,
2012-11,0.855,
2012-12,0.632,
2013-01,0.599,
2013-02,0.457,
2013-03,0.486,
2013-04,0.500,
2013-05,0.469,
2013-06,0.449,
2013-07,0.335,
2013-08,0.331,
2013-09,0.326,
2013-10,0.370,
2013-11,0.381,
2013-12,0.375,
2014-01,0.377,
2014-02,0.372,
2014-03,0.368,
2014-04,0.371,
2014-05,0.395,
2014-06,0.382,
2014-07,0.370,
2014-08,0.371,
2014-09,0.365,
2014-10,0.311,
