"",BBK01.WX9141,BBK01.WX9141_FLAGS
"",iBoxx EUR Germany performance index / End 1998 = 100 / End of month,
unit,,
unit multiplier,one,
last update,2015-02-02 10:11:17,
1998-12,100.00,
1999-01,101.39,
1999-02,99.96,
1999-03,100.63,
1999-04,101.75,
1999-05,100.99,
1999-06,99.30,
1999-07,98.41,
1999-08,98.37,
1999-09,98.06,
1999-10,97.84,
1999-11,98.37,
1999-12,97.87,
2000-01,97.52,
2000-02,98.15,
2000-03,99.71,
2000-04,99.65,
2000-05,100.17,
2000-06,100.52,
2000-07,100.85,
2000-08,100.87,
2000-09,101.60,
2000-10,102.06,
2000-11,103.25,
2000-12,104.99,
2001-01,105.66,
2001-02,106.20,
2001-03,107.00,
2001-04,105.53,
2001-05,105.69,
2001-06,106.54,
2001-07,108.10,
2001-08,109.11,
2001-09,109.82,
2001-10,112.53,
2001-11,111.86,
2001-12,110.58,
2002-01,111.00,
2002-02,111.08,
2002-03,109.80,
2002-04,111.02,
2002-05,111.16,
2002-06,113.25,
2002-07,114.76,
2002-08,116.23,
2002-09,118.51,
2002-10,117.75,
2002-11,118.23,
2002-12,120.51,
2003-01,121.94,
2003-02,123.20,
2003-03,122.72,
2003-04,122.77,
2003-05,125.49,
2003-06,125.35,
2003-07,123.49,
2003-08,123.74,
2003-09,125.65,
2003-10,123.98,
2003-11,123.60,
2003-12,125.21,
2004-01,125.97,
2004-02,127.68,
2004-03,128.93,
2004-04,127.58,
2004-05,127.26,
2004-06,127.66,
2004-07,128.73,
2004-08,130.48,
2004-09,131.00,
2004-10,132.15,
2004-11,133.58,
2004-12,134.40,
2005-01,136.09,
2005-02,135.32,
2005-03,136.10,
2005-04,138.17,
2005-05,139.75,
2005-06,141.31,
2005-07,140.58,
2005-08,141.99,
2005-09,141.78,
2005-10,140.31,
2005-11,140.19,
2005-12,141.50,
2006-01,140.62,
2006-02,140.84,
2006-03,138.92,
2006-04,137.83,
2006-05,138.32,
2006-06,137.91,
2006-07,139.36,
2006-08,140.88,
2006-09,141.70,
2006-10,142.06,
2006-11,142.75,
2006-12,140.98,
2007-01,140.58,
2007-02,141.99,
2007-03,141.45,
2007-04,141.16,
2007-05,139.66,
2007-06,139.01,
2007-07,141.13,
2007-08,142.40,
2007-09,142.37,
2007-10,143.37,
2007-11,144.53,
2007-12,143.83,
2008-01,147.44,
2008-02,148.48,
2008-03,147.68,
2008-04,146.61,
2008-05,144.82,
2008-06,143.82,
2008-07,146.33,
2008-08,148.26,
2008-09,149.96,
2008-10,152.77,
2008-11,158.68,
2008-12,161.42,
2009-01,159.79,
2009-02,161.66,
2009-03,162.45,
2009-04,161.68,
2009-05,159.31,
2009-06,161.14,
2009-07,162.85,
2009-08,163.54,
2009-09,164.44,
2009-10,164.41,
2009-11,166.06,
2009-12,164.54,
2010-01,166.92,
2010-02,168.54,
2010-03,169.07,
2010-04,170.94,
2010-05,175.15,
2010-06,176.09,
2010-07,174.97,
2010-08,181.79,
2010-09,179.58,
2010-10,177.56,
2010-11,177.18,
2010-12,174.97,
2011-01,172.53,
2011-02,172.79,
2011-03,171.00,
2011-04,172.39,
2011-05,174.99,
2011-06,174.70,
2011-07,179.99,
2011-08,184.02,
2011-09,188.35,
2011-10,187.17,
2011-11,186.11,
2011-12,191.98,
2012-01,192.08,
2012-02,192.28,
2012-03,192.45,
2012-04,194.52,
2012-05,200.92,
2012-06,195.71,
2012-07,199.78,
2012-08,199.41,
2012-09,198.34,
2012-10,198.07,
2012-11,198.95,
2012-12,200.27,
2013-01,196.85,
2013-02,199.31,
2013-03,201.20,
2013-04,202.34,
2013-05,199.32,
2013-06,197.39,
2013-07,197.96,
2013-08,196.03,
2013-09,197.45,
2013-10,198.36,
2013-11,198.26,
2013-12,195.87,
2014-01,200.17,
2014-02,200.42,
2014-03,201.13,
2014-04,202.34,
2014-05,204.37,
2014-06,205.58,
2014-07,206.81,
2014-08,210.75,
2014-09,210.42,
2014-10,211.73,
2014-11,213.69,
2014-12,216.25,
2015-01,221.11,
