"",BBK01.WT5013,BBK01.WT5013_FLAGS
"",Exchange rates on the Frankfurt exchange /SEK 100 = DM ... / Sweden,
unit,DEM (hypothetically euro-based),
unit multiplier,one,
last update,2012-04-18 09:21:51,
1953-05-18,81.040,
1953-05-19,80.900,
1953-05-20,80.940,
1953-05-21,80.940,
1953-05-22,80.910,
1953-05-23,.,No value available
1953-05-24,.,No value available
1953-05-25,.,No value available
1953-05-26,80.830,
1953-05-27,80.750,
1953-05-28,80.740,
1953-05-29,80.760,
1953-05-30,80.800,
1953-05-31,.,No value available
1953-06-01,80.770,
1953-06-02,80.740,
1953-06-03,80.750,
1953-06-04,.,No value available
1953-06-05,80.760,
1953-06-06,80.720,
1953-06-07,.,No value available
1953-06-08,80.710,
1953-06-09,80.700,
1953-06-10,80.680,
1953-06-11,80.650,
1953-06-12,80.660,
1953-06-13,80.630,
1953-06-14,.,No value available
1953-06-15,80.635,
1953-06-16,80.610,
1953-06-17,80.610,
1953-06-18,80.600,
1953-06-19,80.610,
1953-06-20,80.630,
1953-06-21,.,No value available
1953-06-22,80.620,
1953-06-23,80.660,
1953-06-24,80.650,
1953-06-25,80.635,
1953-06-26,80.630,
1953-06-27,80.640,
1953-06-28,.,No value available
1953-06-29,80.610,
1953-06-30,80.595,
1953-07-01,80.590,
1953-07-02,80.600,
1953-07-03,80.590,
1953-07-04,80.585,
1953-07-05,.,No value available
1953-07-06,80.585,
1953-07-07,80.590,
1953-07-08,80.590,
1953-07-09,80.600,
1953-07-10,80.595,
1953-07-11,80.585,
1953-07-12,.,No value available
1953-07-13,80.590,
1953-07-14,80.580,
1953-07-15,80.600,
1953-07-16,80.590,
1953-07-17,80.600,
1953-07-18,80.610,
1953-07-19,.,No value available
1953-07-20,80.630,
1953-07-21,80.640,
1953-07-22,80.655,
1953-07-23,80.650,
1953-07-24,80.660,
1953-07-25,80.670,
1953-07-26,.,No value available
1953-07-27,80.690,
1953-07-28,80.720,
1953-07-29,80.720,
1953-07-30,80.730,
1953-07-31,80.760,
1953-08-01,80.780,
1953-08-02,.,No value available
1953-08-03,80.750,
1953-08-04,80.770,
1953-08-05,80.780,
1953-08-06,80.710,
1953-08-07,80.725,
1953-08-08,80.735,
1953-08-09,.,No value available
1953-08-10,80.735,
1953-08-11,80.770,
1953-08-12,80.815,
1953-08-13,80.885,
1953-08-14,80.930,
1953-08-15,80.980,
1953-08-16,.,No value available
1953-08-17,81.010,
1953-08-18,81.055,
1953-08-19,80.970,
1953-08-20,80.850,
1953-08-21,80.860,
1953-08-22,80.860,
1953-08-23,.,No value available
1953-08-24,80.870,
1953-08-25,80.900,
1953-08-26,80.940,
1953-08-27,80.950,
1953-08-28,80.990,
1953-08-29,81.020,
