"",BBK01.OUZ078,BBK01.OUZ078_FLAGS
"","Securitised debts, total, Big banks",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:55:39,
1999-01,181.760,
1999-02,199.435,
1999-03,194.597,
1999-04,205.917,
1999-05,206.963,
1999-06,207.211,
1999-07,201.518,
1999-08,205.857,
1999-09,213.142,
1999-10,221.104,
1999-11,234.807,
1999-12,240.331,
2000-01,229.838,
2000-02,233.901,
2000-03,245.931,
2000-04,250.349,
2000-05,241.140,
2000-06,241.031,
2000-07,254.868,
2000-08,262.796,
2000-09,261.215,
2000-10,276.212,
2000-11,269.332,
2000-12,256.234,
2001-01,264.417,
2001-02,262.922,
2001-03,275.736,
2001-04,270.190,
2001-05,282.958,
2001-06,282.866,
2001-07,289.912,
2001-08,284.413,
2001-09,283.761,
2001-10,288.552,
2001-11,293.410,
2001-12,285.144,
2002-01,281.080,
2002-02,273.636,
2002-03,270.061,
2002-04,260.092,
2002-05,264.921,
2002-06,247.257,
2002-07,242.826,
2002-08,254.053,
2002-09,249.452,
2002-10,231.837,
2002-11,226.335,
2002-12,203.125,
2003-01,212.989,
2003-02,205.835,
2003-03,199.326,
2003-04,197.939,
2003-05,192.216,
2003-06,190.086,
2003-07,183.352,
2003-08,188.076,
2003-09,186.139,
2003-10,184.567,
2003-11,183.647,
2003-12,178.213,
2004-01,186.878,
2004-02,181.318,
2004-03,190.765,
2004-04,191.735,
2004-05,192.318,
2004-06,193.268,
2004-07,193.565,
2004-08,192.058,
2004-09,189.430,
2004-10,188.603,
2004-11,187.379,
2004-12,199.177,
2005-01,200.054,
2005-02,199.781,
2005-03,200.702,
2005-04,205.701,
2005-05,212.106,
2005-06,211.030,
2005-07,215.704,
2005-08,225.675,
2005-09,225.213,
2005-10,221.109,
2005-11,219.915,
2005-12,233.934,
2006-01,238.463,
2006-02,248.610,
2006-03,251.038,
2006-04,255.532,
2006-05,254.069,
2006-06,245.569,
2006-07,250.598,
2006-08,253.969,
2006-09,256.025,
2006-10,255.840,
2006-11,253.663,
2006-12,248.079,
2007-01,265.942,
2007-02,277.744,
2007-03,275.280,
2007-04,286.936,
2007-05,297.587,
2007-06,297.591,
2007-07,306.123,
2007-08,309.409,
2007-09,305.994,
2007-10,314.787,
2007-11,304.384,
2007-12,297.869,
2008-01,304.275,
2008-02,299.079,
2008-03,300.955,
2008-04,303.361,
2008-05,307.475,
2008-06,298.277,
2008-07,303.994,
2008-08,305.822,
2008-09,292.220,
2008-10,290.808,
2008-11,281.663,
2008-12,272.676,
2009-01,273.170,
2009-02,278.655,
2009-03,279.622,
2009-04,289.681,
2009-05,291.241,
2009-06,301.731,
2009-07,295.410,
2009-08,297.340,
2009-09,307.073,
2009-10,306.490,
2009-11,302.645,
2009-12,288.632,
2010-01,297.143,
2010-02,297.254,
2010-03,301.416,
2010-04,305.664,
2010-05,314.056,
2010-06,310.220,
2010-07,308.508,
2010-08,304.513,
2010-09,308.808,
2010-10,309.545,
2010-11,320.621,
2010-12,314.084,
2011-01,323.640,
2011-02,321.760,
2011-03,313.721,
2011-04,313.123,
2011-05,307.801,
2011-06,297.371,
2011-07,298.079,
2011-08,287.625,
2011-09,283.685,
2011-10,269.532,
2011-11,272.423,
2011-12,265.465,
2012-01,259.962,
2012-02,261.105,
2012-03,260.973,
2012-04,257.637,
2012-05,259.460,
2012-06,250.954,
2012-07,255.973,
2012-08,250.112,
2012-09,240.941,
2012-10,231.458,
2012-11,228.235,
2012-12,225.284,
2013-01,227.483,
2013-02,236.758,
2013-03,231.671,
2013-04,231.388,
2013-05,232.136,
2013-06,227.999,
2013-07,227.204,
2013-08,221.639,
2013-09,221.021,
2013-10,219.977,
2013-11,223.824,
2013-12,220.654,
2014-01,219.059,
2014-02,219.821,
2014-03,214.298,
2014-04,216.589,
2014-05,221.281,
2014-06,222.114,
2014-07,215.737,
2014-08,220.514,
2014-09,219.700,
2014-10,213.460,
2014-11,213.017,
