"",BBEX3.A.JPY.EUR.CA.AB.A04,BBEX3.A.JPY.EUR.CA.AB.A04_FLAGS
"",Exchange rates for the euro in Japan / EUR 1 = JPY ... (selling),
unit,JPY (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:14:38,
1999,122.53,
2000,101.25,
2001,110.60,
2002,119.54,
2003,132.82,
2004,136.42,
2005,138.63,
2006,147.98,
2007,163.26,
2008,153.81,
2009,131.73,
2010,117.72,
2011,112.63,
2012,104.96,
2013,132.04,
2014,141.85,
"",Source: Since 2006: Bank of Tokyo-Mitsubishi UFJ 1999 - 2005: Bank of Tokyo-Mitsubishi,
"","Methodology: Calculated on the basis of mid-month and month-end rates, from 2012 on the basis of month-end rates.",
