"",BBDR1.A.DE0127.N.BBK.BRWHBBNK.P.I11.A,BBDR1.A.DE0127.N.BBK.BRWHBBNK.P.I11.A_FLAGS
"",Residential property price index Deutsche Bundesbank / Terraced housing and owner-occupied apartments (first-time occupancy); housing-stock-based property and regional weighting. / 127 cities / Unadjusted figure,
unit,2011=100 (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-16 09:12:51,
2004,86.1,
2005,86.5,
2006,87.3,
2007,88.1,
2008,88.8,
2009,90.5,
2010,93.9,
2011,100.0,
2012,106.3,
2013,113.4,
2014,119.6,
