"",BBK01.OUH284,BBK01.OUH284_FLAGS
"",Time deposits of resident households / for more than one year up to and including two years / Savings banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:20:03,
1999-01,0.145,
1999-02,0.141,
1999-03,0.138,
1999-04,0.144,
1999-05,0.150,
1999-06,0.160,
1999-07,0.167,
1999-08,0.170,
1999-09,0.171,
1999-10,0.182,
1999-11,0.163,
1999-12,0.163,
2000-01,0.173,
2000-02,0.180,
2000-03,0.175,
2000-04,0.163,
2000-05,0.163,
2000-06,0.148,
2000-07,0.220,
2000-08,0.219,
2000-09,0.254,
2000-10,0.327,
2000-11,0.353,
2000-12,0.367,
2001-01,0.413,
2001-02,0.409,
2001-03,0.446,
2001-04,0.448,
2001-05,0.454,
2001-06,0.469,
2001-07,0.469,
2001-08,0.480,
2001-09,0.473,
2001-10,0.472,
2001-11,0.484,
2001-12,0.471,
2002-01,0.508,
2002-02,0.542,
2002-03,0.547,
2002-04,0.506,
2002-05,0.510,
2002-06,0.513,
2002-07,0.544,
2002-08,0.542,
2002-09,0.520,
2002-10,0.494,
2002-11,0.510,
2002-12,0.507,
2003-01,0.530,
2003-02,0.542,
2003-03,0.546,
2003-04,0.531,
2003-05,0.521,
2003-06,0.509,
2003-07,0.497,
2003-08,0.474,
2003-09,0.469,
2003-10,0.513,
2003-11,0.543,
2003-12,0.531,
2004-01,0.530,
2004-02,0.514,
2004-03,0.506,
2004-04,0.500,
2004-05,0.488,
2004-06,0.483,
2004-07,0.492,
2004-08,0.493,
2004-09,0.497,
2004-10,0.514,
2004-11,0.535,
2004-12,0.572,
2005-01,0.593,
2005-02,0.572,
2005-03,0.226,
2005-04,0.195,
2005-05,0.204,
2005-06,0.209,
2005-07,0.204,
2005-08,0.205,
2005-09,0.196,
2005-10,0.197,
2005-11,0.195,
2005-12,0.195,
2006-01,0.196,
2006-02,0.182,
2006-03,0.187,
2006-04,0.181,
2006-05,0.185,
2006-06,0.166,
2006-07,0.167,
2006-08,0.189,
2006-09,0.198,
2006-10,0.206,
2006-11,0.222,
2006-12,0.238,
2007-01,0.227,
2007-02,0.239,
2007-03,0.257,
2007-04,0.284,
2007-05,0.299,
2007-06,0.327,
2007-07,0.383,
2007-08,0.428,
2007-09,0.461,
2007-10,0.581,
2007-11,0.708,
2007-12,1.039,
2008-01,1.181,
2008-02,1.236,
2008-03,1.266,
2008-04,1.256,
2008-05,1.287,
2008-06,1.330,
2008-07,1.354,
2008-08,1.425,
2008-09,1.431,
2008-10,1.483,
2008-11,1.505,
2008-12,1.520,
2009-01,1.120,
2009-02,0.975,
2009-03,0.848,
2009-04,0.817,
2009-05,0.772,
2009-06,0.724,
2009-07,0.687,
2009-08,0.688,
2009-09,0.704,
2009-10,0.779,
2009-11,0.811,
2009-12,0.882,
2010-01,0.853,
2010-02,0.857,
2010-03,0.836,
2010-04,0.840,
2010-05,0.825,
2010-06,0.805,
2010-07,0.795,
2010-08,0.794,
2010-09,0.796,
2010-10,0.772,
2010-11,0.823,
2010-12,0.823,
2011-01,0.813,
2011-02,0.764,
2011-03,0.720,
2011-04,0.639,
2011-05,0.605,
2011-06,0.536,
2011-07,0.537,
2011-08,0.532,
2011-09,0.547,
2011-10,0.557,
2011-11,0.538,
2011-12,0.540,
2012-01,0.537,
2012-02,0.539,
2012-03,0.523,
2012-04,0.532,
2012-05,0.532,
2012-06,0.519,
2012-07,0.532,
2012-08,0.528,
2012-09,0.513,
2012-10,0.547,
2012-11,0.574,
2012-12,0.586,
2013-01,0.666,
2013-02,0.677,
2013-03,0.675,
2013-04,0.661,
2013-05,0.629,
2013-06,0.611,
2013-07,0.577,
2013-08,0.570,
2013-09,0.549,
2013-10,0.536,
2013-11,0.548,
2013-12,0.527,
2014-01,0.437,
2014-02,0.444,
2014-03,0.437,
2014-04,0.397,
2014-05,0.360,
2014-06,0.331,
2014-07,0.304,
2014-08,0.292,
2014-09,0.294,
2014-10,0.279,
2014-11,0.259,
2014-12,0.264,Provisional value
