"",BBK01.OUA234,BBK01.OUA234_FLAGS
"",Time deposits from domestic employees up to 1 year / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:31:43,
1968-12,1.669,
1969-01,1.724,
1969-02,1.738,
1969-03,1.726,
1969-04,1.781,
1969-05,2.005,
1969-06,1.881,
1969-07,1.860,
1969-08,1.876,
1969-09,2.069,
1969-10,2.129,
1969-11,2.007,
1969-12,2.069,
1970-01,2.026,
1970-02,2.119,
1970-03,2.095,
1970-04,2.263,
1970-05,2.352,
1970-06,2.476,
1970-07,2.703,
1970-08,2.742,
1970-09,2.607,
1970-10,2.685,
1970-11,2.725,
1970-12,2.745,
1971-01,2.774,
1971-02,2.803,
1971-03,2.801,
1971-04,2.799,
1971-05,2.749,
1971-06,2.710,
1971-07,2.825,
1971-08,2.929,
1971-09,2.987,
1971-10,3.072,
1971-11,3.136,
1971-12,3.276,
1972-01,3.384,
1972-02,3.325,
1972-03,3.130,
1972-04,3.051,
1972-05,3.038,
1972-06,3.072,
1972-07,3.173,
1972-08,3.255,
1972-09,3.185,
1972-10,3.303,
1972-11,3.475,
1972-12,3.869,
1973-01,4.076,
1973-02,4.232,
1973-03,4.285,
1973-04,4.568,
1973-05,5.120,
1973-06,5.538,
1973-07,6.334,
1973-08,6.989,
1973-09,7.222,
1973-10,7.760,
1973-11,7.969,
1973-12,8.330,
1974-01,8.958,
1974-02,9.472,
1974-03,9.654,
1974-04,9.951,
1974-05,9.969,
1974-06,9.695,
1974-07,9.788,
1974-08,9.740,
1974-09,9.543,
1974-10,9.512,
1974-11,9.412,
1974-12,9.315,
1975-01,9.327,
1975-02,8.848,
1975-03,7.678,
1975-04,6.109,
1975-05,5.311,
1975-06,4.752,
1975-07,4.419,
1975-08,4.174,
1975-09,3.809,
1975-10,3.578,
1975-11,3.438,
1975-12,3.476,
1976-01,3.163,
1976-02,3.048,
1976-03,2.843,
1976-04,2.696,
1976-05,2.631,
1976-06,2.583,
1976-07,2.624,
1976-08,2.680,
1976-09,2.686,
1976-10,2.745,
1976-11,2.777,
1976-12,2.996,
1977-01,3.007,
1977-02,3.100,
1977-03,3.100,
1977-04,3.082,
1977-05,3.138,
1977-06,3.149,
1977-07,3.247,
1977-08,3.312,
1977-09,3.294,
1977-10,3.340,
1977-11,3.452,
1977-12,3.588,
1978-01,3.507,
1978-02,3.533,
1978-03,3.493,
1978-04,3.540,
1978-05,3.612,
1978-06,3.658,
1978-07,3.904,
1978-08,4.095,
1978-09,4.130,
1978-10,4.306,
1978-11,4.492,
1978-12,4.854,
1979-01,5.022,
1979-02,5.275,
1979-03,5.263,
1979-04,5.538,
1979-05,5.953,
1979-06,6.266,
1979-07,6.998,
1979-08,7.616,
1979-09,8.113,
1979-10,8.955,
1979-11,10.022,
1979-12,11.172,
1980-01,12.337,
1980-02,13.103,
1980-03,13.872,
1980-04,14.501,
1980-05,15.046,
1980-06,15.375,
1980-07,16.345,
1980-08,16.894,
1980-09,16.951,
1980-10,17.447,
1980-11,18.049,
1980-12,19.303,
1981-01,20.545,
1981-02,21.632,
1981-03,22.696,
1981-04,24.000,
1981-05,25.020,
1981-06,25.765,
1981-07,27.403,
1981-08,28.368,
1981-09,28.604,
1981-10,28.595,
1981-11,28.702,
1981-12,29.479,
1982-01,31.023,
1982-02,31.744,
1982-03,31.690,
1982-04,32.000,
1982-05,31.960,
1982-06,32.043,
1982-07,32.766,
1982-08,33.170,
1982-09,32.632,
1982-10,32.213,
1982-11,31.454,
1982-12,30.826,
1983-01,30.546,
1983-02,30.319,
1983-03,29.147,
1983-04,28.292,
1983-05,27.623,
1983-06,27.033,
1983-07,27.072,
1983-08,27.231,
1983-09,26.931,
1983-10,26.690,
1983-11,26.525,
1983-12,27.080,
1984-01,27.731,
1984-02,28.012,
1984-03,27.803,
1984-04,27.820,
1984-05,28.036,
1984-06,27.904,
1984-07,28.299,
1984-08,28.403,
1984-09,28.180,
1984-10,28.325,
1984-11,28.311,
1984-12,28.382,
1985-01,29.325,
1985-02,30.033,
1985-03,30.301,
1985-04,30.400,
1985-05,30.486,
1985-06,30.625,
1985-07,30.845,
1985-08,30.584,
1985-09,29.954,
1985-10,29.767,
1985-11,29.512,
1985-12,31.099,
1986-01,31.819,
1986-02,31.928,
1986-03,31.393,
1986-04,31.239,
1986-05,31.134,
1986-06,31.083,
1986-07,31.709,
1986-08,31.922,
1986-09,31.726,
1986-10,31.994,
1986-11,32.101,
1986-12,32.229,
1987-01,32.984,
1987-02,32.965,
1987-03,32.445,
1987-04,32.224,
1987-05,31.962,
1987-06,31.625,
1987-07,31.925,
1987-08,32.064,
1987-09,31.960,
1987-10,32.055,
1987-11,31.701,
1987-12,31.750,
1988-01,32.072,
1988-02,31.784,
1988-03,31.270,
1988-04,30.914,
1988-05,30.762,
1988-06,30.457,
1988-07,31.277,
1988-08,32.121,
1988-09,32.495,
1988-10,32.651,
1988-11,32.486,
1988-12,31.087,
1989-01,32.574,
1989-02,33.506,
1989-03,34.085,
1989-04,34.964,
1989-05,35.774,
1989-06,36.630,
1989-07,38.735,
1989-08,40.224,
1989-09,41.283,
1989-10,43.025,
1989-11,44.826,
1989-12,46.881,
1990-01,51.003,
1990-02,53.138,
1990-03,54.133,
1990-04,55.142,
1990-05,56.180,
1990-06,56.938,
1990-07,58.416,
1990-08,60.065,
1990-09,61.184,
1990-10,62.728,
1990-11,64.079,
1990-12,65.672,
1991-01,69.976,
1991-02,71.735,
1991-03,72.762,
1991-04,74.096,
1991-05,75.036,
1991-06,75.828,
1991-07,78.484,
1991-08,81.063,
1991-09,82.281,
1991-10,84.353,
1991-11,85.870,
1991-12,88.425,
1992-01,93.671,
1992-02,96.348,
1992-03,97.799,
1992-04,100.008,
1992-05,101.705,
1992-06,102.686,
1992-07,106.404,
1992-08,108.958,
1992-09,110.434,
1992-10,110.790,
1992-11,109.854,
1992-12,105.605,
1993-01,110.304,
1993-02,112.398,
1993-03,113.657,
1993-04,114.727,
1993-05,115.730,
1993-06,116.163,
1993-07,117.827,
1993-08,117.703,
1993-09,116.881,
1993-10,117.442,
1993-11,117.053,
1993-12,120.402,
1994-01,123.076,
1994-02,124.061,
1994-03,124.685,
1994-04,124.413,
1994-05,122.207,
1994-06,118.566,
1994-07,116.808,
1994-08,113.473,
1994-09,109.334,
1994-10,105.646,
1994-11,101.325,
1994-12,96.202,
1995-01,95.685,
1995-02,93.978,
1995-03,91.725,
1995-04,89.478,
1995-05,87.772,
1995-06,85.705,
1995-07,84.988,
1995-08,84.371,
1995-09,82.606,
1995-10,80.804,
1995-11,78.765,
1995-12,76.527,
1996-01,76.808,
1996-02,75.588,
1996-03,73.856,
1996-04,72.227,
1996-05,70.897,
1996-06,69.791,
1996-07,68.973,
1996-08,68.254,
1996-09,66.299,
1996-10,64.817,
1996-11,62.901,
1996-12,61.570,
1997-01,62.158,
1997-02,61.597,
1997-03,60.923,
1997-04,60.319,
1997-05,59.809,
1997-06,58.961,
1997-07,58.617,
1997-08,58.485,
1997-09,57.619,
1997-10,57.624,
1997-11,57.097,
1997-12,57.252,
1998-01,58.066,
1998-02,57.985,
1998-03,57.521,
1998-04,57.214,
1998-05,57.066,
1998-06,56.263,
1998-07,56.801,
1998-08,56.738,
1998-09,56.409,
1998-10,56.752,
1998-11,56.699,
1998-12,58.736,
1999-01,62.164,
1999-02,61.827,
1999-03,61.648,
1999-04,60.281,
1999-05,58.791,
1999-06,57.740,
1999-07,57.750,
1999-08,58.046,
1999-09,57.140,
1999-10,57.126,
1999-11,57.015,
1999-12,58.600,
2000-01,57.668,
2000-02,57.641,
2000-03,57.018,
2000-04,56.225,
2000-05,56.919,
2000-06,57.127,
2000-07,58.451,
2000-08,59.309,
2000-09,60.034,
2000-10,60.994,
2000-11,62.113,
2000-12,63.596,
2001-01,66.380,
2001-02,67.604,
2001-03,69.075,
2001-04,70.140,
2001-05,71.241,
2001-06,71.727,
2001-07,73.125,
2001-08,74.407,
2001-09,74.108,
2001-10,74.385,
2001-11,74.382,
2001-12,74.236,
2002-01,73.910,
2002-02,72.601,
2002-03,71.692,
2002-04,70.552,
2002-05,69.599,
2002-06,69.002,
2002-07,68.911,
2002-08,68.820,
2002-09,68.099,
2002-10,68.207,
2002-11,67.029,
2002-12,67.045,
2003-01,66.698,
2003-02,65.688,
2003-03,64.301,
2003-04,63.301,
2003-05,62.548,
2003-06,60.757,
2003-07,59.958,
2003-08,59.020,
2003-09,57.721,
2003-10,56.789,
2003-11,55.837,
2003-12,54.829,
2004-01,54.292,
2004-02,53.475,
2004-03,52.557,
2004-04,51.559,
2004-05,51.370,
2004-06,50.205,
2004-07,50.061,
2004-08,49.621,
2004-09,49.122,
2004-10,48.904,
2004-11,48.498,
2004-12,48.515,
2005-01,47.590,
2005-02,47.437,
2005-03,46.638,
2005-04,46.498,
2005-05,46.263,
2005-06,45.896,
2005-07,45.761,
2005-08,45.408,
2005-09,45.177,
2005-10,45.672,
2005-11,45.738,
2005-12,46.880,
2006-01,47.588,
2006-02,47.894,
2006-03,48.744,
2006-04,48.939,
2006-05,49.436,
2006-06,50.157,
2006-07,52.717,
2006-08,55.046,
2006-09,56.584,
2006-10,58.362,
2006-11,59.873,
2006-12,61.525,
2007-01,64.754,
2007-02,65.428,
2007-03,67.757,
2007-04,69.000,
2007-05,70.492,
2007-06,72.606,
2007-07,75.046,
2007-08,78.597,
2007-09,81.769,
2007-10,84.810,
2007-11,87.310,
2007-12,92.525,
2008-01,97.384,
2008-02,99.388,
2008-03,101.753,
2008-04,105.872,
2008-05,109.207,
2008-06,111.745,
2008-07,116.377,
2008-08,121.498,
2008-09,124.398,
2008-10,136.105,
2008-11,137.053,
2008-12,137.480,
2009-01,129.751,
2009-02,123.052,
2009-03,116.617,
2009-04,108.205,
2009-05,104.307,
2009-06,100.323,
2009-07,93.963,
2009-08,86.443,
2009-09,79.767,
2009-10,73.449,
2009-11,68.918,
2009-12,63.816,
2010-01,58.943,
2010-02,55.282,
2010-03,54.250,
2010-04,52.748,
2010-05,51.053,
2010-06,50.193,
2010-07,49.347,
2010-08,48.736,
2010-09,46.919,
2010-10,46.814,
2010-11,47.232,
2010-12,47.018,
2011-01,46.638,
2011-02,45.813,
2011-03,45.443,
2011-04,46.186,
2011-05,46.889,
2011-06,47.397,
2011-07,48.376,
2011-08,49.223,
2011-09,49.385,
2011-10,49.893,
2011-11,51.336,
2011-12,51.908,
2012-01,52.412,
2012-02,52.395,
2012-03,52.897,
2012-04,53.046,
2012-05,52.810,
2012-06,52.962,
2012-07,52.538,
2012-08,51.668,
2012-09,50.471,
2012-10,49.553,
2012-11,48.321,
2012-12,47.132,
2013-01,45.565,
2013-02,45.191,
2013-03,44.005,
2013-04,43.140,
2013-05,42.735,
2013-06,42.092,
2013-07,40.835,
2013-08,40.071,
2013-09,39.726,
2013-10,39.000,
2013-11,38.946,
2013-12,38.330,
2014-01,38.684,
2014-02,38.905,
