"",BBK01.OUE323,BBK01.OUE323_FLAGS
"",Time deposits of foreign non-banks / for more than two years / Branches of foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:27:37,
1999-01,2.346,
1999-02,2.307,
1999-03,2.327,
1999-04,2.348,
1999-05,2.347,
1999-06,2.349,
1999-07,2.340,
1999-08,2.389,
1999-09,2.403,
1999-10,2.377,
1999-11,2.431,
1999-12,2.453,
2000-01,2.451,
2000-02,2.432,
2000-03,2.446,
2000-04,2.492,
2000-05,2.343,
2000-06,2.313,
2000-07,2.328,
2000-08,1.934,
2000-09,1.945,
2000-10,1.822,
2000-11,1.750,
2000-12,1.654,
2001-01,1.651,
2001-02,1.587,
2001-03,1.587,
2001-04,1.668,
2001-05,1.742,
2001-06,1.695,
2001-07,1.638,
2001-08,2.057,
2001-09,2.058,
2001-10,2.057,
2001-11,2.072,
2001-12,2.019,
2002-01,2.059,
2002-02,2.064,
2002-03,2.067,
2002-04,1.923,
2002-05,1.809,
2002-06,1.779,
2002-07,1.818,
2002-08,1.825,
2002-09,1.812,
2002-10,1.808,
2002-11,1.762,
2002-12,1.764,
2003-01,1.738,
2003-02,1.757,
2003-03,1.809,
2003-04,1.718,
2003-05,1.679,
2003-06,1.724,
2003-07,1.671,
2003-08,1.072,
2003-09,1.047,
2003-10,1.054,
2003-11,1.005,
2003-12,0.929,
2004-01,0.930,
2004-02,0.926,
2004-03,0.931,
2004-04,0.909,
2004-05,0.902,
2004-06,0.807,
2004-07,0.799,
2004-08,0.717,
2004-09,0.709,
2004-10,0.672,
2004-11,0.665,
2004-12,0.516,
2005-01,0.533,
2005-02,0.525,
2005-03,0.529,
2005-04,0.534,
2005-05,0.581,
2005-06,0.577,
2005-07,0.565,
2005-08,0.526,
2005-09,0.528,
2005-10,0.484,
2005-11,0.430,
2005-12,0.388,
2006-01,0.381,
2006-02,0.466,
2006-03,0.459,
2006-04,0.341,
2006-05,0.337,
2006-06,1.814,
2006-07,1.761,
2006-08,1.704,
2006-09,1.654,
2006-10,1.602,
2006-11,1.537,
2006-12,1.505,
2007-01,1.434,
2007-02,1.385,
2007-03,1.341,
2007-04,2.202,
2007-05,2.252,
2007-06,2.222,
2007-07,3.135,
2007-08,3.036,
2007-09,2.906,
2007-10,2.833,
2007-11,2.692,
2007-12,2.578,
2008-01,2.545,
2008-02,2.501,
2008-03,2.902,
2008-04,2.863,
2008-05,2.813,
2008-06,2.710,
2008-07,2.776,
2008-08,2.819,
2008-09,2.570,
2008-10,2.521,
2008-11,3.122,
2008-12,4.601,
2009-01,4.553,
2009-02,5.333,
2009-03,5.015,
2009-04,4.941,
2009-05,5.296,
2009-06,5.213,
2009-07,5.125,
2009-08,5.047,
2009-09,6.269,
2009-10,6.170,
2009-11,6.289,
2009-12,6.344,
2010-01,6.323,
2010-02,6.247,
2010-03,6.752,
2010-04,6.626,
2010-05,6.516,
2010-06,6.995,
2010-07,6.840,
2010-08,6.301,
2010-09,6.210,
2010-10,6.129,
2010-11,6.439,
2010-12,6.783,
2011-01,6.620,
2011-02,6.504,
2011-03,6.417,
2011-04,6.244,
2011-05,6.228,
2011-06,6.808,
2011-07,6.526,
2011-08,6.210,
2011-09,6.149,
2011-10,6.041,
2011-11,5.999,
2011-12,5.879,
2012-01,5.768,
2012-02,5.675,
2012-03,5.743,
2012-04,5.863,
2012-05,5.755,
2012-06,5.862,
2012-07,5.519,
2012-08,4.811,
2012-09,4.744,
2012-10,5.216,
2012-11,5.637,
2012-12,5.724,
2013-01,5.795,
2013-02,6.097,
2013-03,5.997,
2013-04,5.911,
2013-05,5.590,
2013-06,5.427,
2013-07,5.429,
2013-08,4.996,
2013-09,6.385,
2013-10,6.263,
2013-11,7.336,
2013-12,7.167,
2014-01,7.417,
2014-02,6.707,
2014-03,6.811,
2014-04,6.790,
2014-05,7.278,
2014-06,7.293,
2014-07,7.195,
2014-08,7.044,
2014-09,7.036,
2014-10,7.496,
2014-11,7.505,
2014-12,6.940,Provisional value
