"",BBK01.OUA009,BBK01.OUA009_FLAGS
"",Money market paper issued by domestic banks (MFIs) / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:45:59,
1993-12,1.712,
1994-01,1.957,
1994-02,2.011,
1994-03,2.024,
1994-04,1.674,
1994-05,1.560,
1994-06,1.621,
1994-07,1.900,
1994-08,2.176,
1994-09,1.674,
1994-10,1.732,
1994-11,2.091,
1994-12,2.375,
1995-01,2.119,
1995-02,1.716,
1995-03,1.691,
1995-04,1.591,
1995-05,1.676,
1995-06,1.245,
1995-07,1.294,
1995-08,1.402,
1995-09,1.684,
1995-10,1.391,
1995-11,2.078,
1995-12,2.181,
1996-01,2.017,
1996-02,2.229,
1996-03,2.271,
1996-04,1.581,
1996-05,1.487,
1996-06,1.249,
1996-07,1.298,
1996-08,1.807,
1996-09,1.458,
1996-10,1.713,
1996-11,1.659,
1996-12,1.739,
1997-01,1.518,
1997-02,1.322,
1997-03,1.267,
1997-04,1.408,
1997-05,1.176,
1997-06,0.871,
1997-07,1.009,
1997-08,0.927,
1997-09,0.977,
1997-10,1.460,
1997-11,1.576,
1997-12,1.817,
1998-01,2.103,
1998-02,2.437,
1998-03,2.539,
1998-04,2.372,
1998-05,2.263,
1998-06,2.228,
1998-07,3.165,
1998-08,3.392,
1998-09,3.815,
1998-10,4.567,
1998-11,5.847,
1998-12,6.219,
1999-01,6.048,
1999-02,5.592,
1999-03,4.682,
1999-04,5.639,
1999-05,5.044,
1999-06,4.925,
1999-07,5.145,
1999-08,6.896,
1999-09,9.466,
1999-10,11.808,
1999-11,16.323,
1999-12,19.230,
2000-01,17.941,
2000-02,18.703,
2000-03,22.170,
2000-04,25.780,
2000-05,25.374,
2000-06,26.294,
2000-07,27.976,
2000-08,28.370,
2000-09,27.827,
2000-10,27.872,
2000-11,27.143,
2000-12,26.838,
2001-01,26.680,
2001-02,24.230,
2001-03,22.374,
2001-04,20.614,
2001-05,18.516,
2001-06,16.784,
2001-07,14.411,
2001-08,12.896,
2001-09,11.172,
2001-10,11.127,
2001-11,7.506,
2001-12,5.578,
2002-01,5.657,
2002-02,5.201,
2002-03,5.787,
2002-04,6.333,
2002-05,6.123,
2002-06,6.255,
2002-07,7.649,
2002-08,7.677,
2002-09,8.493,
2002-10,7.976,
2002-11,13.271,
2002-12,7.831,
2003-01,9.697,
2003-02,9.728,
2003-03,9.961,
2003-04,9.879,
2003-05,9.208,
2003-06,9.851,
2003-07,10.884,
2003-08,9.345,
2003-09,9.743,
2003-10,9.692,
2003-11,10.506,
2003-12,8.803,
2004-01,8.424,
2004-02,8.511,
2004-03,8.119,
2004-04,8.588,
2004-05,7.712,
2004-06,7.661,
2004-07,6.907,
2004-08,7.354,
2004-09,7.918,
2004-10,6.546,
2004-11,6.714,
2004-12,7.447,
2005-01,7.199,
2005-02,7.706,
2005-03,8.494,
2005-04,8.781,
2005-05,8.059,
2005-06,8.255,
2005-07,8.667,
2005-08,9.767,
2005-09,10.548,
2005-10,9.918,
2005-11,9.796,
2005-12,6.697,
2006-01,8.115,
2006-02,8.511,
2006-03,9.972,
2006-04,10.895,
2006-05,10.538,
2006-06,9.710,
2006-07,9.537,
2006-08,9.088,
2006-09,10.441,
2006-10,10.950,
2006-11,10.367,
2006-12,9.264,
2007-01,10.319,
2007-02,11.746,
2007-03,13.181,
2007-04,12.826,
2007-05,13.434,
2007-06,16.675,
2007-07,17.214,
2007-08,17.740,
2007-09,18.767,
2007-10,23.906,
2007-11,25.952,
2007-12,25.333,
2008-01,29.151,
2008-02,29.254,
2008-03,29.668,
2008-04,31.254,
2008-05,33.210,
2008-06,37.223,
2008-07,37.544,
2008-08,38.851,
2008-09,38.013,
2008-10,39.303,
2008-11,57.575,
2008-12,55.748,
2009-01,54.478,
2009-02,52.199,
2009-03,35.851,
2009-04,32.524,
2009-05,29.289,
2009-06,26.331,
2009-07,24.561,
2009-08,22.935,
2009-09,18.997,
2009-10,15.836,
2009-11,13.554,
2009-12,31.607,
2010-01,29.788,
2010-02,28.160,
2010-03,27.225,
2010-04,26.541,
2010-05,26.511,
2010-06,26.495,
2010-07,26.426,
2010-08,27.141,
2010-09,24.450,
2010-10,6.920,
2010-11,8.586,
2010-12,7.461,
2011-01,7.918,
2011-02,9.444,
2011-03,7.740,
2011-04,5.395,
2011-05,5.678,
2011-06,5.150,
2011-07,5.121,
2011-08,5.284,
2011-09,5.968,
2011-10,6.506,
2011-11,7.352,
2011-12,7.050,
2012-01,7.291,
2012-02,6.772,
2012-03,6.839,
2012-04,6.588,
2012-05,5.873,
2012-06,6.060,
2012-07,6.325,
2012-08,5.443,
2012-09,4.099,
2012-10,3.634,
2012-11,2.831,
2012-12,2.444,
2013-01,2.042,
2013-02,2.152,
2013-03,1.954,
2013-04,2.138,
2013-05,2.102,
2013-06,1.891,
2013-07,2.028,
2013-08,1.916,
2013-09,1.716,
2013-10,1.526,
2013-11,1.363,
2013-12,1.745,
2014-01,1.712,
2014-02,1.650,
2014-03,1.536,
2014-04,1.334,
2014-05,1.248,
2014-06,2.638,
2014-07,2.352,
2014-08,2.299,
2014-09,2.194,
2014-10,2.279,
2014-11,2.255,
2014-12,2.126,Provisional value
