"",BBK01.QX6459,BBK01.QX6459_FLAGS
"",Banks in Germany: Claims on non-residents / Curacao / Euro,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:21:34,
1995-01,1.138,
1995-02,1.054,
1995-03,1.002,
1995-04,1.003,
1995-05,1.007,
1995-06,1.138,
1995-07,1.110,
1995-08,1.095,
1995-09,1.122,
1995-10,1.120,
1995-11,1.248,
1995-12,1.179,
1996-01,1.394,
1996-02,1.362,
1996-03,1.406,
1996-04,1.382,
1996-05,1.427,
1996-06,1.431,
1996-07,1.340,
1996-08,1.317,
1996-09,1.265,
1996-10,2.046,
1996-11,2.052,
1996-12,2.051,
1997-01,2.057,
1997-02,2.037,
1997-03,2.082,
1997-04,2.034,
1997-05,1.941,
1997-06,1.956,
1997-07,1.102,
1997-08,1.047,
1997-09,0.990,
1997-10,1.001,
1997-11,1.015,
1997-12,1.052,
1998-01,1.058,
1998-02,1.021,
1998-03,1.033,
1998-04,1.053,
1998-05,1.083,
1998-06,1.365,
1998-07,1.470,
1998-08,1.319,
1998-09,1.312,
1998-10,1.545,
1998-11,1.589,
1998-12,1.361,
1999-01,1.199,
1999-02,1.131,
1999-03,1.105,
1999-04,1.297,
1999-05,1.237,
1999-06,1.146,
1999-07,1.166,
1999-08,1.205,
1999-09,1.218,
1999-10,1.128,
1999-11,1.097,
1999-12,1.115,
2000-01,1.014,
2000-02,0.970,
2000-03,0.922,
2000-04,0.911,
2000-05,0.905,
2000-06,0.891,
2000-07,1.070,
2000-08,1.037,
2000-09,1.095,
2000-10,1.123,
2000-11,1.135,
2000-12,1.087,
2001-01,1.020,
2001-02,0.947,
2001-03,1.026,
2001-04,1.029,
2001-05,1.023,
2001-06,1.023,
2001-07,0.913,
2001-08,0.994,
2001-09,1.017,
2001-10,1.002,
2001-11,1.016,
2001-12,1.016,
2002-01,0.992,
2002-02,0.850,
2002-03,0.879,
2002-04,0.887,
2002-05,0.883,
2002-06,0.901,
2002-07,0.884,
2002-08,0.786,
2002-09,0.789,
2002-10,0.851,
2002-11,0.851,
2002-12,0.805,
2003-01,0.803,
2003-02,0.809,
2003-03,0.798,
2003-04,0.849,
2003-05,0.867,
2003-06,0.864,
2003-07,0.816,
2003-08,0.812,
2003-09,0.788,
2003-10,0.791,
2003-11,0.813,
2003-12,0.785,
2004-01,0.688,
2004-02,0.229,
2004-03,0.246,
2004-04,0.232,
2004-05,0.255,
2004-06,0.317,
2004-07,0.265,
2004-08,0.268,
2004-09,0.244,
2004-10,0.244,
2004-11,0.260,
2004-12,0.272,
2005-01,0.245,
2005-02,0.247,
2005-03,0.242,
2005-04,0.230,
2005-05,0.207,
2005-06,0.205,
2005-07,0.205,
2005-08,0.185,
2005-09,0.194,
2005-10,0.242,
2005-11,0.243,
2005-12,0.248,
2006-01,0.198,
2006-02,0.204,
2006-03,0.205,
2006-04,0.199,
2006-05,0.253,
2006-06,0.265,
2006-07,0.345,
2006-08,0.370,
2006-09,0.263,
2006-10,0.244,
2006-11,0.268,
2006-12,0.268,
2007-01,0.265,
2007-02,0.276,
2007-03,0.253,
2007-04,0.278,
2007-05,0.287,
2007-06,0.837,
2007-07,0.832,
2007-08,0.836,
2007-09,0.974,
2007-10,0.955,
2007-11,0.974,
2007-12,1.148,
2008-01,1.129,
2008-02,0.999,
2008-03,0.993,
2008-04,0.981,
2008-05,1.000,
2008-06,1.001,
2008-07,1.005,
2008-08,1.007,
2008-09,0.987,
2008-10,0.969,
2008-11,0.976,
2008-12,0.975,
2009-01,0.937,
2009-02,0.936,
2009-03,0.956,
2009-04,0.940,
2009-05,0.974,
2009-06,0.961,
2009-07,0.906,
2009-08,0.907,
2009-09,0.906,
2009-10,0.905,
2009-11,0.947,
2009-12,0.984,
2010-01,0.985,
2010-02,0.992,
2010-03,0.980,
2010-04,0.923,
2010-05,0.895,
2010-06,0.897,
2010-07,0.900,
2010-08,0.898,
2010-09,0.894,
2010-10,0.723,
2010-11,0.893,
2010-12,0.882,
2011-01,0.902,
2011-02,0.903,
2011-03,0.900,
2011-04,0.883,
2011-05,0.878,
2011-06,0.445,
2011-07,0.393,
2011-08,0.387,
2011-09,0.385,
2011-10,0.383,
2011-11,0.384,
2011-12,0.404,
2012-01,0.403,
2012-02,0.394,
2012-03,0.467,
2012-04,0.505,
2012-05,0.533,
2012-06,0.532,
2012-07,0.529,
2012-08,0.538,
2012-09,0.523,
2012-10,0.519,
2012-11,0.520,
2012-12,0.602,
2013-01,0.574,
2013-02,0.558,
2013-03,0.539,
2013-04,0.534,
2013-05,0.537,
2013-06,0.523,
2013-07,0.521,
2013-08,0.545,
2013-09,0.535,
2013-10,0.526,
2013-11,0.542,
2013-12,0.536,
2014-01,0.543,
2014-02,0.540,
2014-03,0.529,
2014-04,0.511,
2014-05,0.510,
2014-06,0.503,
2014-07,0.511,
2014-08,0.446,
2014-09,0.444,
2014-10,0.538,
2014-11,0.507,
2014-12,0.501,
