"",BBK01.QUV787,BBK01.QUV787_FLAGS
"",Banks in Germany: Long-term loans and advances to non- residents / Norway / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:15:05,
2001-12,3.334,
2002-01,3.384,
2002-02,3.378,
2002-03,3.393,
2002-04,3.313,
2002-05,3.298,
2002-06,3.165,
2002-07,3.268,
2002-08,3.284,
2002-09,3.271,
2002-10,3.227,
2002-11,3.296,
2002-12,3.268,
2003-01,3.158,
2003-02,3.135,
2003-03,3.107,
2003-04,3.051,
2003-05,2.967,
2003-06,2.875,
2003-07,2.970,
2003-08,2.956,
2003-09,2.869,
2003-10,2.815,
2003-11,2.825,
2003-12,2.667,
2004-01,2.599,
2004-02,2.514,
2004-03,2.571,
2004-04,2.554,
2004-05,2.498,
2004-06,2.573,
2004-07,2.685,
2004-08,2.723,
2004-09,2.615,
2004-10,2.582,
2004-11,2.499,
2004-12,2.573,
2005-01,2.571,
2005-02,2.537,
2005-03,2.530,
2005-04,2.470,
2005-05,2.523,
2005-06,2.510,
2005-07,2.582,
2005-08,2.602,
2005-09,2.645,
2005-10,2.835,
2005-11,2.964,
2005-12,2.938,
2006-01,2.941,
2006-02,3.057,
2006-03,3.219,
2006-04,3.063,
2006-05,3.278,
2006-06,3.318,
2006-07,3.311,
2006-08,3.294,
2006-09,3.412,
2006-10,3.408,
2006-11,3.577,
2006-12,3.686,
2007-01,3.787,
2007-02,3.839,
2007-03,3.927,
2007-04,3.837,
2007-05,3.913,
2007-06,4.168,
2007-07,4.290,
2007-08,4.338,
2007-09,4.321,
2007-10,4.353,
2007-11,4.312,
2007-12,4.287,
2008-01,4.250,
2008-02,4.441,
2008-03,4.275,
2008-04,4.400,
2008-05,4.523,
2008-06,4.662,
2008-07,4.737,
2008-08,4.950,
2008-09,5.169,
2008-10,5.641,
2008-11,5.977,
2008-12,5.840,
2009-01,6.177,
2009-02,6.249,
2009-03,6.028,
2009-04,6.139,
2009-05,5.508,
2009-06,5.541,
2009-07,5.577,
2009-08,5.450,
2009-09,5.292,
2009-10,5.080,
2009-11,5.077,
2009-12,5.106,
2010-01,5.169,
2010-02,5.247,
2010-03,5.145,
2010-04,5.350,
2010-05,5.705,
2010-06,5.815,
2010-07,5.672,
2010-08,5.382,
2010-09,5.169,
2010-10,5.151,
2010-11,5.300,
2010-12,5.373,
2011-01,5.241,
2011-02,5.148,
2011-03,5.347,
2011-04,5.539,
2011-05,5.715,
2011-06,5.540,
2011-07,5.507,
2011-08,5.503,
2011-09,5.715,
2011-10,5.520,
2011-11,5.688,
2011-12,5.876,
2012-01,5.960,
2012-02,5.933,
2012-03,5.855,
2012-04,5.992,
2012-05,6.264,
2012-06,6.088,
2012-07,6.147,
2012-08,6.135,
2012-09,5.898,
2012-10,5.882,
2012-11,5.920,
2012-12,5.756,
2013-01,5.551,
2013-02,5.486,
2013-03,5.601,
2013-04,5.580,
2013-05,5.622,
2013-06,5.527,
2013-07,5.279,
2013-08,5.151,
2013-09,5.071,
2013-10,4.976,
2013-11,4.995,
2013-12,4.829,
2014-01,5.033,
2014-02,4.972,
2014-03,4.929,
2014-04,4.784,
2014-05,4.779,
2014-06,4.715,
2014-07,4.438,
2014-08,4.528,
2014-09,4.570,
2014-10,4.472,
2014-11,4.400,
2014-12,4.434,
