"",BBK01.QUW565,BBK01.QUW565_FLAGS
"",Foreign branches: Long-term loans and advances to non- residents / Luxembourg / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:45:14,
2001-12,3.798,
2002-01,4.700,
2002-02,4.922,
2002-03,4.982,
2002-04,4.849,
2002-05,4.792,
2002-06,4.552,
2002-07,4.937,
2002-08,5.223,
2002-09,5.472,
2002-10,5.551,
2002-11,5.102,
2002-12,4.847,
2003-01,4.389,
2003-02,4.423,
2003-03,4.428,
2003-04,4.336,
2003-05,4.174,
2003-06,4.472,
2003-07,3.612,
2003-08,3.212,
2003-09,3.097,
2003-10,3.052,
2003-11,2.912,
2003-12,2.771,
2004-01,2.772,
2004-02,2.909,
2004-03,2.814,
2004-04,3.083,
2004-05,2.820,
2004-06,2.779,
2004-07,3.078,
2004-08,3.487,
2004-09,3.512,
2004-10,3.525,
2004-11,3.212,
2004-12,4.456,
2005-01,4.693,
2005-02,5.331,
2005-03,5.078,
2005-04,4.613,
2005-05,4.987,
2005-06,5.066,
2005-07,6.103,
2005-08,5.169,
2005-09,5.888,
2005-10,6.563,
2005-11,6.387,
2005-12,5.783,
2006-01,6.312,
2006-02,6.398,
2006-03,6.384,
2006-04,7.249,
2006-05,7.604,
2006-06,7.352,
2006-07,11.934,
2006-08,12.199,
2006-09,12.335,
2006-10,13.028,
2006-11,12.507,
2006-12,7.221,
2007-01,7.567,
2007-02,7.154,
2007-03,7.609,
2007-04,7.452,
2007-05,8.915,
2007-06,7.515,
2007-07,7.748,
2007-08,7.428,
2007-09,7.276,
2007-10,8.288,
2007-11,8.482,
2007-12,7.928,
2008-01,7.417,
2008-02,7.382,
2008-03,7.359,
2008-04,7.030,
2008-05,6.860,
2008-06,8.012,
2008-07,8.283,
2008-08,8.032,
2008-09,8.821,
2008-10,9.178,
2008-11,8.926,
2008-12,9.190,
2009-01,9.467,
2009-02,12.651,
2009-03,12.402,
2009-04,12.718,
2009-05,12.299,
2009-06,13.084,
2009-07,12.481,
2009-08,13.819,
2009-09,13.617,
2009-10,13.444,
2009-11,13.368,
2009-12,12.820,
2010-01,15.402,
2010-02,15.442,
2010-03,17.205,
2010-04,15.553,
2010-05,15.861,
2010-06,17.222,
2010-07,18.172,
2010-08,18.238,
2010-09,17.874,
2010-10,16.347,
2010-11,17.243,
2010-12,17.329,
2011-01,17.018,
2011-02,16.246,
2011-03,15.696,
2011-04,15.323,
2011-05,15.893,
2011-06,15.356,
2011-07,17.155,
2011-08,14.578,
2011-09,14.521,
2011-10,11.873,
2011-11,11.920,
2011-12,11.775,
2012-01,11.646,
2012-02,11.398,
2012-03,11.367,
2012-04,11.402,
2012-05,11.698,
2012-06,11.605,
2012-07,11.848,
2012-08,11.285,
2012-09,11.203,
2012-10,11.263,
2012-11,11.159,
2012-12,11.174,
2013-01,10.669,
2013-02,10.683,
2013-03,11.024,
2013-04,10.830,
2013-05,11.173,
2013-06,10.433,
2013-07,10.170,
2013-08,8.591,
2013-09,8.241,
2013-10,8.279,
2013-11,8.163,
2013-12,8.589,
2014-01,8.658,
2014-02,9.388,
2014-03,9.167,
2014-04,7.869,
2014-05,7.730,
2014-06,7.576,
2014-07,7.627,
2014-08,7.223,
2014-09,7.697,
2014-10,7.492,
2014-11,8.039,
