"",BBK01.QX7659,BBK01.QX7659_FLAGS
"","All foreign subsidiaries: Liabilities to non-residents, total / Poland / US dollars",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:17:19,
1995-01,0.017,
1995-02,0.035,
1995-03,0.002,
1995-04,0.012,
1995-05,0.012,
1995-06,.,No value available
1995-07,0.012,
1995-08,0.013,
1995-09,.,No value available
1995-10,.,No value available
1995-11,.,No value available
1995-12,0.012,
1996-01,0.018,
1996-02,0.015,
1996-03,0.008,
1996-04,0.044,
1996-05,0.028,
1996-06,0.022,
1996-07,0.027,
1996-08,0.018,
1996-09,0.019,
1996-10,0.034,
1996-11,0.021,
1996-12,0.025,
1997-01,0.026,
1997-02,0.024,
1997-03,0.028,
1997-04,0.088,
1997-05,0.041,
1997-06,0.057,
1997-07,0.063,
1997-08,0.060,
1997-09,0.037,
1997-10,0.059,
1997-11,0.072,
1997-12,0.076,
1998-01,0.053,
1998-02,0.065,
1998-03,0.059,
1998-04,0.072,
1998-05,0.076,
1998-06,0.127,
1998-07,0.131,
1998-08,0.101,
1998-09,0.081,
1998-10,0.080,
1998-11,0.070,
1998-12,0.057,
1999-01,0.067,
1999-02,0.334,
1999-03,0.312,
1999-04,0.315,
1999-05,0.331,
1999-06,0.332,
1999-07,0.346,
1999-08,0.305,
1999-09,0.327,
1999-10,0.388,
1999-11,0.404,
1999-12,0.391,
2000-01,0.390,
2000-02,0.446,
2000-03,0.432,
2000-04,0.453,
2000-05,0.520,
2000-06,0.496,
2000-07,0.492,
2000-08,0.517,
2000-09,0.514,
2000-10,0.532,
2000-11,0.513,
2000-12,0.546,
2001-01,0.518,
2001-02,0.610,
2001-03,0.623,
2001-04,0.636,
2001-05,0.752,
2001-06,1.565,
2001-07,1.393,
2001-08,1.322,
2001-09,1.621,
2001-10,1.719,
2001-11,1.941,
2001-12,2.077,
2002-01,2.685,
2002-02,2.450,
2002-03,2.705,
2002-04,2.881,
2002-05,3.046,
2002-06,2.350,
2002-07,2.220,
2002-08,2.125,
2002-09,1.954,
2002-10,1.981,
2002-11,2.046,
2002-12,1.969,
2003-01,1.880,
2003-02,2.120,
2003-03,1.917,
2003-04,1.784,
2003-05,1.648,
2003-06,1.359,
2003-07,1.232,
2003-08,1.469,
2003-09,1.157,
2003-10,1.490,
2003-11,1.571,
2003-12,1.213,
2004-01,1.176,
2004-02,1.431,
2004-03,1.538,
2004-04,1.436,
2004-05,1.860,
2004-06,1.733,
2004-07,1.669,
2004-08,2.078,
2004-09,1.946,
2004-10,2.127,
2004-11,1.848,
2004-12,2.301,
2005-01,1.769,
2005-02,1.536,
2005-03,2.266,
2005-04,2.000,
2005-05,2.055,
2005-06,2.742,
2005-07,2.299,
2005-08,2.551,
2005-09,3.422,
2005-10,3.537,
2005-11,3.986,
2005-12,3.612,
2006-01,3.723,
2006-02,3.683,
2006-03,4.793,
2006-04,3.322,
2006-05,3.973,
2006-06,4.134,
2006-07,3.655,
2006-08,3.642,
2006-09,3.905,
2006-10,3.201,
2006-11,1.107,
2006-12,0.773,
2007-01,0.639,
2007-02,0.700,
2007-03,0.684,
2007-04,0.738,
2007-05,0.708,
2007-06,0.663,
2007-07,0.699,
2007-08,0.644,
2007-09,0.684,
2007-10,0.659,
2007-11,0.653,
2007-12,0.647,
2008-01,0.771,
2008-02,0.708,
2008-03,0.588,
2008-04,0.630,
2008-05,0.616,
2008-06,0.582,
2008-07,0.626,
2008-08,0.566,
2008-09,0.583,
2008-10,0.533,
2008-11,0.585,
2008-12,0.497,
2009-01,0.469,
2009-02,0.454,
2009-03,0.380,
2009-04,0.364,
2009-05,0.382,
2009-06,0.351,
2009-07,0.309,
2009-08,0.295,
2009-09,0.320,
2009-10,0.313,
2009-11,0.328,
2009-12,0.291,
2010-01,0.286,
2010-02,0.299,
2010-03,0.312,
2010-04,0.331,
2010-05,0.337,
2010-06,0.291,
2010-07,0.286,
2010-08,0.299,
2010-09,0.337,
2010-10,0.290,
2010-11,0.295,
2010-12,0.303,
2011-01,0.312,
2011-02,0.381,
2011-03,0.309,
2011-04,0.430,
2011-05,0.384,
2011-06,0.323,
2011-07,0.288,
2011-08,0.532,
2011-09,0.266,
2011-10,0.300,
2011-11,0.201,
2011-12,0.395,
2012-01,0.378,
2012-02,0.358,
2012-03,0.370,
2012-04,0.310,
2012-05,0.361,
2012-06,0.457,
2012-07,0.375,
2012-08,0.424,
2012-09,0.415,
2012-10,0.459,
2012-11,0.477,
2012-12,0.571,
2013-01,0.451,
2013-02,0.463,
2013-03,0.539,
2013-04,0.503,
2013-05,0.434,
2013-06,0.456,
2013-07,0.490,
2013-08,0.568,
2013-09,0.519,
2013-10,0.617,
2013-11,0.473,
2013-12,0.530,
2014-01,0.548,
2014-02,0.623,
2014-03,0.632,
2014-04,0.557,
2014-05,0.598,
2014-06,0.676,
2014-07,0.698,
2014-08,0.474,
2014-09,0.485,
2014-10,0.508,
2014-11,0.438,
