"",BBK01.QUY480,BBK01.QUY480_FLAGS
"",Consolidated German banks: Foreign shares issued by foreign enterprises and households / Countries in Africa / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:34:01,
2002-03,0.098,
2002-04,0.097,
2002-05,0.123,
2002-06,0.105,
2002-07,0.086,
2002-08,0.086,
2002-09,0.070,
2002-10,0.071,
2002-11,0.062,
2002-12,0.060,
2003-01,0.061,
2003-02,0.061,
2003-03,0.063,
2003-04,0.067,
2003-05,0.061,
2003-06,0.060,
2003-07,0.101,
2003-08,0.146,
2003-09,0.126,
2003-10,0.107,
2003-11,0.124,
2003-12,0.089,
2004-01,0.045,
2004-02,0.073,
2004-03,0.113,
2004-04,0.089,
2004-05,0.068,
2004-06,0.086,
2004-07,0.133,
2004-08,0.200,
2004-09,0.160,
2004-10,0.171,
2004-11,0.384,
2004-12,0.115,
2005-01,0.133,
2005-02,0.238,
2005-03,0.140,
2005-04,0.127,
2005-05,0.103,
2005-06,0.387,
2005-07,0.070,
2005-08,0.102,
2005-09,0.116,
2005-10,0.163,
2005-11,0.183,
2005-12,0.087,
2006-01,0.051,
2006-02,0.254,
2006-03,0.235,
2006-04,0.237,
2006-05,0.155,
2006-06,0.107,
2006-07,0.168,
2006-08,0.150,
2006-09,0.122,
2006-10,0.137,
2006-11,0.128,
2006-12,0.091,
2007-01,0.080,
2007-02,0.059,
2007-03,0.090,
2007-04,0.056,
2007-05,0.066,
2007-06,0.204,
2007-07,0.162,
2007-08,0.150,
2007-09,0.128,
2007-10,0.132,
2007-11,0.173,
2007-12,0.112,
2008-01,0.070,
2008-02,0.135,
2008-03,0.146,
2008-04,0.182,
2008-05,0.203,
2008-06,0.246,
2008-07,0.252,
2008-08,0.263,
2008-09,0.267,
2008-10,0.197,
2008-11,0.145,
2008-12,0.204,
2009-01,0.196,
2009-02,0.169,
2009-03,0.184,
2009-04,0.288,
2009-05,0.311,
2009-06,0.324,
2009-07,0.348,
2009-08,0.406,
2009-09,0.376,
2009-10,0.468,
2009-11,0.496,
2009-12,0.546,
2010-01,0.676,
2010-02,0.784,
2010-03,0.795,
2010-04,0.763,
2010-05,0.998,
2010-06,0.915,
2010-07,0.930,
2010-08,0.963,
2010-09,0.988,
2010-10,1.048,
2010-11,0.985,
2010-12,1.204,
2011-01,0.955,
2011-02,0.912,
2011-03,0.852,
2011-04,1.017,
2011-05,0.916,
2011-06,0.724,
2011-07,0.070,
2011-08,0.051,
2011-09,0.048,
2011-10,0.019,
2011-11,0.032,
2011-12,0.034,
2012-01,0.033,
2012-02,0.039,
2012-03,0.048,
2012-04,0.338,
2012-05,0.282,
2012-06,0.304,
2012-07,0.524,
2012-08,0.369,
2012-09,0.430,
2012-10,0.378,
2012-11,0.389,
2012-12,0.407,
2013-01,0.402,
2013-02,0.415,
2013-03,0.420,
2013-04,0.428,
2013-05,0.471,
2013-06,0.405,
2013-07,0.409,
2013-08,0.474,
2013-09,0.422,
2013-10,0.377,
2013-11,0.415,
2013-12,0.421,
2014-01,0.415,
2014-02,0.318,
2014-03,0.362,
2014-04,0.513,
2014-05,0.497,
2014-06,0.526,
2014-07,0.594,
2014-08,0.633,
2014-09,0.659,
2014-10,0.617,
