"",BBDB1.A.DE.N.A.C.IFRS.B.A.K.A.A009.ABA.A,BBDB1.A.DE.N.A.C.IFRS.B.A.K.A.A009.ABA.A_FLAGS
"",Financial assets / absolute value / Non-financial listed groups / Germany / Total / Assets,
unit,Euro (hypothetically euro-based),
unit multiplier,thousand,
last update,2014-12-15 13:12:44,
2005,169158009,
2006,182347438,
2007,184148180,
2008,184842466,
2009,194535577,
2010,213193529,
2011,232856927,
2012,240812807,
2013,240958853,
"","General: Non-financial groups listed in Germany, which publish IFRS consolidated financial statements on a quarterly basis and make a noteworthy contribution to value added in Germany. End-of-year data.",
