"",BBK01.RU5746,BBK01.RU5746_FLAGS
2012-10,0.876,
2012-11,0.984,
2012-12,1.070,
2013-01,1.036,
2013-02,1.010,
2013-03,1.005,
2013-04,0.889,
2013-05,0.909,
2013-06,0.936,
2013-07,0.976,
2013-08,0.927,
2013-09,0.933,
2013-10,0.825,
2013-11,0.934,
2013-12,0.885,
2014-01,0.860,
2014-02,0.903,
2014-03,0.869,
2014-04,1.076,
2014-05,0.992,
2014-06,1.005,
2014-07,1.000,
2014-08,1.014,
2014-09,1.010,
2014-10,1.013,
2014-11,1.030,
2014-12,1.031,
