"",BBK01.OUK382,BBK01.OUK382_FLAGS
"",Securities (excluding money market paper) issued by foreign general government / Regional institutions of credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:01:05,
1999-01,2.939,
1999-02,2.724,
1999-03,2.269,
1999-04,2.612,
1999-05,3.126,
1999-06,2.543,
1999-07,2.912,
1999-08,2.140,
1999-09,2.228,
1999-10,3.291,
1999-11,2.960,
1999-12,1.812,
2000-01,2.547,
2000-02,2.749,
2000-03,2.859,
2000-04,2.765,
2000-05,2.481,
2000-06,2.217,
2000-07,1.652,
2000-08,1.700,
2000-09,2.963,
2000-10,2.715,
2000-11,2.753,
2000-12,3.079,
2001-01,2.601,
2001-02,2.838,
2001-03,3.249,
2001-04,2.976,
2001-05,2.738,
2001-06,2.774,
2001-07,2.591,
2001-08,2.987,
2001-09,3.061,
2001-10,2.939,
2001-11,2.965,
2001-12,2.780,
2002-01,2.631,
2002-02,2.418,
2002-03,2.704,
2002-04,3.087,
2002-05,3.098,
2002-06,2.876,
2002-07,2.505,
2002-08,2.366,
2002-09,2.565,
2002-10,2.374,
2002-11,2.102,
2002-12,1.928,
2003-01,1.801,
2003-02,1.894,
2003-03,1.694,
2003-04,1.711,
2003-05,1.690,
2003-06,1.772,
2003-07,1.633,
2003-08,1.671,
2003-09,1.271,
2003-10,1.285,
2003-11,1.250,
2003-12,0.840,
2004-01,0.945,
2004-02,0.815,
2004-03,0.813,
2004-04,0.857,
2004-05,0.597,
2004-06,0.869,
2004-07,1.209,
2004-08,0.948,
2004-09,0.719,
2004-10,0.955,
2004-11,1.094,
2004-12,1.338,
2005-01,1.273,
2005-02,1.212,
2005-03,1.396,
2005-04,1.220,
2005-05,1.342,
2005-06,1.645,
2005-07,1.647,
2005-08,1.847,
2005-09,0.852,
2005-10,1.233,
2005-11,1.494,
2005-12,1.714,
2006-01,3.228,
2006-02,2.824,
2006-03,3.135,
2006-04,3.249,
2006-05,3.104,
2006-06,2.944,
2006-07,2.890,
2006-08,2.138,
2006-09,2.719,
2006-10,2.764,
2006-11,3.234,
2006-12,3.759,
2007-01,4.019,
2007-02,3.222,
2007-03,3.550,
2007-04,3.487,
2007-05,3.875,
2007-06,3.936,
2007-07,4.662,
2007-08,4.516,
2007-09,3.928,
2007-10,4.311,
2007-11,3.212,
2007-12,2.918,
2008-01,2.654,
2008-02,2.443,
2008-03,2.865,
2008-04,2.687,
2008-05,2.474,
2008-06,2.708,
2008-07,2.725,
2008-08,3.017,
2008-09,2.614,
2008-10,2.733,
2008-11,2.459,
2008-12,2.160,
2009-01,2.500,
2009-02,2.297,
2009-03,2.443,
2009-04,2.253,
2009-05,2.269,
2009-06,2.284,
2009-07,2.247,
2009-08,2.185,
2009-09,2.142,
2009-10,2.274,
2009-11,2.320,
2009-12,2.244,
2010-01,2.422,
2010-02,2.284,
2010-03,2.454,
2010-04,2.538,
2010-05,2.359,
2010-06,2.530,
2010-07,2.437,
2010-08,2.572,
2010-09,2.605,
2010-10,2.662,
2010-11,2.767,
2010-12,2.803,
2011-01,3.219,
2011-02,3.269,
2011-03,3.376,
2011-04,3.410,
2011-05,3.365,
2011-06,3.480,
2011-07,3.526,
2011-08,3.199,
2011-09,3.301,
2011-10,3.464,
2011-11,3.620,
2011-12,3.455,
2012-01,3.398,
2012-02,3.656,
2012-03,3.775,
2012-04,3.485,
2012-05,3.633,
2012-06,3.728,
2012-07,3.656,
2012-08,3.442,
2012-09,3.246,
2012-10,3.278,
2012-11,3.397,
2012-12,3.305,
2013-01,3.237,
2013-02,3.252,
2013-03,3.165,
2013-04,3.255,
2013-05,3.195,
2013-06,3.323,
2013-07,3.350,
2013-08,3.401,
2013-09,3.393,
2013-10,3.450,
2013-11,3.393,
2013-12,3.464,
2014-01,3.385,
2014-02,3.542,
2014-03,3.560,
2014-04,3.500,
2014-05,3.505,
2014-06,3.468,
2014-07,3.349,
2014-08,3.333,
2014-09,3.398,
2014-10,3.354,
2014-11,3.753,
2014-12,3.762,Provisional value
