"",BBK01.QUX258,BBK01.QUX258_FLAGS
"","All foreign subsidiaries: Liabilities to non-residents, total / Jersey / US dollars",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:18:29,
2003-01,0.356,
2003-02,0.306,
2003-03,0.307,
2003-04,0.308,
2003-05,0.271,
2003-06,0.268,
2003-07,0.255,
2003-08,0.272,
2003-09,0.217,
2003-10,0.230,
2003-11,0.231,
2003-12,0.179,
2004-01,0.175,
2004-02,0.156,
2004-03,0.177,
2004-04,0.195,
2004-05,0.198,
2004-06,0.199,
2004-07,0.213,
2004-08,0.231,
2004-09,0.185,
2004-10,0.254,
2004-11,0.290,
2004-12,0.322,
2005-01,0.313,
2005-02,0.321,
2005-03,0.290,
2005-04,0.377,
2005-05,0.326,
2005-06,0.329,
2005-07,0.318,
2005-08,0.360,
2005-09,0.471,
2005-10,0.505,
2005-11,0.621,
2005-12,0.686,
2006-01,0.736,
2006-02,0.713,
2006-03,0.614,
2006-04,0.694,
2006-05,0.730,
2006-06,0.641,
2006-07,0.606,
2006-08,1.026,
2006-09,1.083,
2006-10,1.063,
2006-11,1.069,
2006-12,1.273,
2007-01,1.109,
2007-02,1.067,
2007-03,1.088,
2007-04,1.076,
2007-05,1.119,
2007-06,1.008,
2007-07,1.148,
2007-08,1.102,
2007-09,1.294,
2007-10,1.083,
2007-11,1.073,
2007-12,1.030,
2008-01,1.060,
2008-02,1.113,
2008-03,1.236,
2008-04,1.264,
2008-05,1.076,
2008-06,0.853,
2008-07,0.971,
2008-08,0.856,
2008-09,1.062,
2008-10,1.279,
2008-11,1.026,
2008-12,0.768,
2009-01,0.889,
2009-02,0.845,
2009-03,0.828,
2009-04,0.711,
2009-05,0.628,
2009-06,0.772,
2009-07,0.644,
2009-08,0.810,
2009-09,0.883,
2009-10,0.717,
2009-11,0.758,
2009-12,0.785,
2010-01,0.917,
2010-02,0.743,
2010-03,0.873,
2010-04,0.662,
2010-05,0.660,
2010-06,0.691,
2010-07,0.633,
2010-08,0.784,
2010-09,0.712,
2010-10,1.419,
2010-11,1.694,
2010-12,1.251,
2011-01,1.464,
2011-02,1.381,
2011-03,1.681,
2011-04,1.551,
2011-05,1.531,
2011-06,1.414,
2011-07,1.627,
2011-08,1.466,
2011-09,1.817,
2011-10,1.895,
2011-11,1.804,
2011-12,1.555,
2012-01,1.526,
2012-02,1.390,
2012-03,1.256,
2012-04,1.375,
2012-05,1.397,
2012-06,1.312,
2012-07,1.309,
2012-08,1.289,
2012-09,1.201,
2012-10,1.259,
2012-11,0.823,
2012-12,0.537,
2013-01,0.438,
2013-02,0.423,
2013-03,0.413,
2013-04,0.383,
2013-05,0.388,
2013-06,0.374,
2013-07,0.422,
2013-08,0.383,
2013-09,0.376,
2013-10,0.393,
2013-11,0.351,
2013-12,0.381,
2014-01,0.597,
2014-02,0.595,
2014-03,0.469,
2014-04,0.437,
2014-05,0.515,
2014-06,0.612,
2014-07,0.635,
2014-08,0.535,
2014-09,0.596,
2014-10,0.638,
2014-11,0.664,
