"",BBDB1.A.DE.N.BN2BCDEF.C.IFRS.B.A.K.P.P015.VWM.A,BBDB1.A.DE.N.BN2BCDEF.C.IFRS.B.A.K.P.P015.VWM.A_FLAGS
"",Long-term financial debt as a percentage of total assets / Weighted average / Non-financial listed groups / Germany / Groups with a focus on the production sector / Equity and liabilities,
unit,Prozent (hypothetically euro-based),
unit multiplier,one,
last update,2014-12-15 13:13:14,
2005,15.99,
2006,16.57,
2007,16.77,
2008,17.96,
2009,20.37,
2010,18.67,
2011,17.69,
2012,18.60,
2013,18.33,
"","General: Non-financial groups listed in Germany, which publish IFRS consolidated financial statements on a quarterly basis and make a noteworthy contribution to value added in Germany. Including groups in agriculture and forestry. End-of-year data.",
