"",BBK01.QUW207,BBK01.QUW207_FLAGS
"",Foreign branches in Luxembourg: Short-term liabilities to foreign banks / Outside the country of domicile of the branch / All curren.,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:41:37,
2001-12,12.310,
2002-01,13.174,
2002-02,13.108,
2002-03,13.402,
2002-04,12.599,
2002-05,12.304,
2002-06,11.828,
2002-07,11.990,
2002-08,11.668,
2002-09,11.748,
2002-10,12.383,
2002-11,13.819,
2002-12,12.994,
2003-01,11.720,
2003-02,11.905,
2003-03,11.683,
2003-04,11.324,
2003-05,10.455,
2003-06,10.608,
2003-07,11.077,
2003-08,11.284,
2003-09,11.165,
2003-10,11.718,
2003-11,12.108,
2003-12,11.347,
2004-01,12.677,
2004-02,12.771,
2004-03,12.776,
2004-04,12.847,
2004-05,12.391,
2004-06,12.345,
2004-07,13.661,
2004-08,13.250,
2004-09,12.038,
2004-10,11.483,
2004-11,11.439,
2004-12,11.287,
2005-01,12.541,
2005-02,13.150,
2005-03,13.009,
2005-04,13.134,
2005-05,13.334,
2005-06,12.923,
2005-07,13.312,
2005-08,14.545,
2005-09,16.510,
2005-10,18.476,
2005-11,19.844,
2005-12,21.819,
2006-01,19.682,
2006-02,19.371,
2006-03,18.754,
2006-04,18.064,
2006-05,17.346,
2006-06,16.099,
2006-07,16.038,
2006-08,15.360,
2006-09,13.938,
2006-10,16.051,
2006-11,14.120,
2006-12,13.582,
2007-01,13.906,
2007-02,15.464,
2007-03,15.753,
2007-04,16.211,
2007-05,16.660,
2007-06,14.536,
2007-07,14.342,
2007-08,14.965,
2007-09,15.962,
2007-10,17.305,
2007-11,17.071,
2007-12,17.074,
2008-01,16.701,
2008-02,16.669,
2008-03,15.763,
2008-04,18.158,
2008-05,17.245,
2008-06,15.231,
2008-07,16.476,
2008-08,17.522,
2008-09,16.332,
2008-10,14.018,
2008-11,13.434,
2008-12,11.461,
2009-01,12.637,
2009-02,13.119,
2009-03,12.288,
2009-04,12.489,
2009-05,11.505,
2009-06,10.558,
2009-07,11.488,
2009-08,10.370,
2009-09,10.896,
2009-10,10.374,
2009-11,9.563,
2009-12,8.455,
2010-01,9.171,
2010-02,9.799,
2010-03,8.542,
2010-04,8.575,
2010-05,9.155,
2010-06,8.955,
2010-07,8.694,
2010-08,9.675,
2010-09,9.306,
2010-10,8.646,
2010-11,9.410,
2010-12,9.324,
2011-01,9.138,
2011-02,8.817,
2011-03,9.442,
2011-04,8.834,
2011-05,9.372,
2011-06,7.982,
2011-07,8.484,
2011-08,9.063,
2011-09,9.486,
2011-10,9.588,
2011-11,9.924,
2011-12,9.852,
2012-01,9.709,
2012-02,9.707,
2012-03,9.754,
2012-04,9.867,
2012-05,10.294,
2012-06,9.847,
2012-07,10.274,
2012-08,9.754,
2012-09,8.604,
2012-10,8.543,
2012-11,9.387,
2012-12,8.775,
2013-01,9.367,
2013-02,9.710,
2013-03,9.676,
2013-04,9.360,
2013-05,8.930,
2013-06,9.741,
2013-07,9.430,
2013-08,9.140,
2013-09,8.565,
2013-10,8.620,
2013-11,8.858,
2013-12,8.458,
2014-01,8.741,
2014-02,9.204,
2014-03,8.853,
2014-04,8.909,
2014-05,9.366,
2014-06,10.084,
2014-07,10.242,
2014-08,10.796,
2014-09,8.476,
2014-10,8.254,
2014-11,7.596,
