"",BBK01.WU0118,BBK01.WU0118_FLAGS
"",Gross sales of domestic debt securities at nominal value / Maturities of more than four years / Bank debt securities,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-11 10:15:25,
1967-01,434,
1967-02,373,
1967-03,462,
1967-04,344,
1967-05,441,
1967-06,330,
1967-07,476,
1967-08,436,
1967-09,417,
1967-10,666,
1967-11,564,
1967-12,569,
1968-01,1074,
1968-02,653,
1968-03,590,
1968-04,592,
1968-05,564,
1968-06,493,
1968-07,745,
1968-08,698,
1968-09,461,
1968-10,631,
1968-11,386,
1968-12,711,
1969-01,1011,
1969-02,767,
1969-03,442,
1969-04,595,
1969-05,687,
1969-06,325,
1969-07,758,
1969-08,642,
1969-09,539,
1969-10,759,
1969-11,345,
1969-12,436,
1970-01,398,
1970-02,518,
1970-03,655,
1970-04,700,
1970-05,349,
1970-06,406,
1970-07,662,
1970-08,591,
1970-09,440,
1970-10,604,
1970-11,708,
1970-12,929,
1971-01,640,
1971-02,444,
1971-03,598,
1971-04,777,
1971-05,458,
1971-06,473,
1971-07,878,
1971-08,731,
1971-09,688,
1971-10,697,
1971-11,691,
1971-12,799,
1972-01,2219,
1972-02,1555,
1972-03,1195,
1972-04,947,
1972-05,1193,
1972-06,1288,
1972-07,1544,
1972-08,1282,
1972-09,1038,
1972-10,809,
1972-11,763,
1972-12,982,
1973-01,1444,
1973-02,1541,
1973-03,880,
1973-04,880,
1973-05,929,
1973-06,1587,
1973-07,1486,
1973-08,1294,
1973-09,774,
1973-10,1324,
1973-11,592,
1973-12,781,
1974-01,839,
1974-02,574,
1974-03,730,
1974-04,1134,
1974-05,1006,
1974-06,925,
1974-07,998,
1974-08,1310,
1974-09,813,
1974-10,1157,
1974-11,1471,
1974-12,1121,
1975-01,1960,
1975-02,1964,
1975-03,1575,
1975-04,2113,
1975-05,1646,
1975-06,1398,
1975-07,1655,
1975-08,1342,
1975-09,1528,
1975-10,1651,
1975-11,1321,
1975-12,1463,
1976-01,2246,
1976-02,2416,
1976-03,2247,
1976-04,1378,
1976-05,936,
1976-06,1001,
1976-07,1485,
1976-08,1686,
1976-09,1309,
1976-10,1346,
1976-11,1276,
1976-12,1345,
1977-01,2415,
1977-02,1180,
1977-03,1913,
1977-04,1602,
1977-05,1115,
1977-06,1523,
1977-07,2588,
1977-08,1974,
1977-09,1102,
1977-10,1788,
1977-11,1768,
1977-12,2960,
1978-01,4321,
1978-02,3301,
1978-03,2118,
1978-04,1706,
1978-05,2179,
1978-06,2488,
1978-07,2571,
1978-08,2682,
1978-09,2308,
1978-10,1832,
1978-11,2008,
1978-12,2164,
1979-01,2790,
1979-02,2139,
1979-03,2640,
1979-04,2213,
1979-05,1777,
1979-06,2392,
1979-07,2695,
1979-08,2069,
1979-09,1417,
1979-10,2321,
1979-11,3647,
1979-12,2651,
1980-01,2758,
1980-02,1965,
1980-03,3629,
1980-04,3482,
1980-05,2154,
1980-06,2437,
1980-07,3184,
1980-08,1873,
1980-09,2094,
1980-10,2866,
1980-11,2295,
1980-12,3119,
1981-01,2877,
1981-02,3313,
1981-03,3846,
1981-04,2530,
1981-05,1989,
1981-06,2545,
1981-07,2962,
1981-08,2045,
1981-09,3054,
1981-10,2531,
1981-11,2516,
1981-12,2829,
1982-01,3651,
1982-02,2798,
1982-03,3779,
1982-04,3114,
1982-05,2610,
1982-06,3135,
1982-07,3096,
1982-08,2922,
1982-09,3040,
1982-10,4690,
1982-11,3692,
1982-12,4902,
1983-01,5388,
1983-02,3385,
1983-03,5178,
1983-04,3916,
1983-05,4792,
1983-06,4213,
1983-07,2915,
1983-08,2891,
1983-09,2882,
1983-10,2627,
1983-11,2719,
1983-12,3795,
1984-01,3478,
1984-02,3653,
1984-03,3386,
1984-04,2556,
1984-05,2344,
1984-06,2584,
1984-07,2959,
1984-08,3374,
1984-09,4284,
1984-10,5070,
1984-11,4383,
1984-12,4280,
1985-01,4381,
1985-02,3821,
1985-03,4342,
1985-04,3672,
1985-05,3276,
1985-06,3954,
1985-07,6762,
1985-08,5066,
1985-09,4629,
1985-10,4656,
1985-11,4819,
1985-12,4214,
1986-01,6865,
1986-02,6918,
1986-03,5824,
1986-04,7123,
1986-05,3341,
1986-06,3717,
1986-07,5779,
1986-08,4577,
1986-09,3959,
1986-10,4060,
1986-11,4427,
1986-12,5178,
1987-01,7466,
1987-02,5215,
1987-03,4631,
1987-04,5168,
1987-05,4850,
1987-06,3869,
1987-07,4037,
1987-08,3689,
1987-09,4223,
1987-10,3534,
1987-11,4677,
1987-12,3708,
1988-01,4605,
1988-02,4780,
1988-03,5008,
1988-04,2790,
1988-05,3481,
1988-06,3803,
1988-07,3476,
1988-08,3634,
1988-09,3599,
1988-10,4438,
1988-11,3820,
1988-12,4505,
1989-01,4377,
1989-02,4720,
1989-03,4934,
1989-04,3479,
1989-05,3909,
1989-06,5716,
1989-07,5532,
1989-08,3789,
1989-09,4951,
1989-10,7985,
1989-11,7455,
1989-12,7044,
1990-01,7853,
1990-02,7156,
1990-03,7602,
1990-04,5428,
1990-05,4389,
1990-06,3233,
1990-07,5155,
1990-08,4809,
1990-09,7105,
1990-10,5409,
1990-11,4999,
1990-12,5038,
1991-01,7833,
1991-02,6889,
1991-03,6939,
1991-04,8949,
1991-05,6475,
1991-06,5522,
1991-07,8015,
1991-08,6820,
1991-09,5512,
1991-10,10217,
1991-11,8478,
1991-12,6381,
1992-01,11111,
1992-02,7436,
1992-03,8174,
1992-04,9167,
1992-05,5925,
1992-06,7640,
1992-07,8581,
1992-08,7881,
1992-09,11048,
1992-10,11599,
1992-11,7297,
1992-12,12421,
1993-01,13047,
1993-02,12172,
1993-03,14743,
1993-04,10648,
1993-05,8682,
1993-06,11072,
1993-07,12431,
1993-08,13709,
1993-09,11925,
1993-10,14753,
1993-11,14162,
1993-12,14397,
1994-01,14156,
1994-02,12913,
1994-03,9810,
1994-04,7905,
1994-05,10698,
1994-06,10290,
1994-07,9826,
1994-08,7373,
1994-09,9165,
1994-10,10459,
1994-11,9935,
1994-12,12637,
1995-01,9775,
1995-02,9450,
1995-03,11604,
1995-04,8215,
1995-05,10856,
1995-06,9303,
1995-07,8858,
1995-08,10724,
1995-09,15019,
1995-10,14722,
1995-11,15031,
1995-12,15393,
1996-01,18535,
1996-02,16802,
1996-03,14233,
1996-04,13859,
1996-05,12324,
1996-06,8492,
1996-07,11167,
1996-08,9041,
1996-09,14013,
1996-10,16186,
1996-11,17627,
1996-12,12725,
1997-01,19994,
1997-02,22878,
1997-03,21846,
1997-04,14100,
1997-05,11785,
1997-06,17378,
1997-07,21013,
1997-08,13639,
1997-09,12858,
1997-10,13832,
1997-11,12107,
1997-12,13099,
1998-01,26383,
1998-02,27812,
1998-03,19733,
1998-04,28081,
1998-05,13802,
1998-06,17528,
1998-07,28404,
1998-08,18777,
1998-09,24835,
1998-10,13825,
1998-11,17604,
1998-12,17041,
1999-01,32724,
1999-02,25451,
1999-03,21649,
1999-04,23766,
1999-05,17838,
1999-06,14830,
1999-07,10847,
1999-08,13120,
1999-09,27970,
1999-10,11284,
1999-11,13971,
1999-12,13543,
2000-01,12809,
2000-02,17179,
2000-03,21711,
2000-04,21785,
2000-05,22953,
2000-06,14043,
2000-07,20525,
2000-08,15088,
2000-09,17560,
2000-10,20481,
2000-11,9536,
2000-12,15517,
2001-01,29993,
2001-02,24212,
2001-03,18885,
2001-04,16496,
2001-05,9785,
2001-06,10509,
2001-07,15294,
2001-08,10871,
2001-09,13073,
2001-10,13343,
2001-11,29446,
2001-12,10430,
2002-01,19598,
2002-02,16078,
2002-03,18818,
2002-04,9760,
2002-05,12070,
2002-06,14291,
2002-07,10367,
2002-08,10660,
2002-09,25604,
2002-10,14004,
2002-11,13389,
2002-12,11847,
2003-01,25549,
2003-02,20302,
2003-03,17558,
2003-04,18444,
2003-05,18860,
2003-06,16016,
2003-07,21806,
2003-08,16156,
2003-09,20045,
2003-10,14192,
2003-11,18085,
2003-12,13090,
2004-01,24496,
2004-02,29006,
2004-03,29606,
2004-04,23412,
2004-05,27078,
2004-06,20131,
2004-07,22990,
2004-08,15418,
2004-09,27170,
2004-10,15724,
2004-11,27138,
2004-12,13639,
2005-01,32585,
2005-02,30612,
2005-03,26765,
2005-04,30629,
2005-05,19220,
2005-06,41201,
2005-07,28579,
2005-08,15695,
2005-09,12913,
2005-10,14007,
2005-11,14931,
2005-12,10549,
2006-01,22677,
2006-02,18860,
2006-03,19437,
2006-04,13307,
2006-05,17472,
2006-06,18100,
2006-07,13082,
2006-08,12680,
2006-09,14221,
2006-10,12426,
2006-11,17275,
2006-12,11299,
2007-01,23285,
2007-02,15096,
2007-03,16370,
2007-04,12343,
2007-05,14688,
2007-06,14446,
2007-07,16099,
2007-08,13376,
2007-09,10873,
2007-10,22252,
2007-11,15567,
2007-12,9265,
2008-01,23147,
2008-02,18810,
2008-03,12255,
2008-04,14378,
2008-05,31809,
2008-06,14467,
2008-07,14387,
2008-08,7273,
2008-09,20970,
2008-10,10880,
2008-11,9068,
2008-12,13254,
2009-01,14052,
2009-02,20041,
2009-03,16496,
2009-04,13875,
2009-05,14512,
2009-06,22363,
2009-07,17804,
2009-08,13990,
2009-09,10736,
2009-10,15831,
2009-11,10471,
2009-12,15404,
2010-01,22926,
2010-02,10728,
2010-03,17875,
2010-04,18824,
2010-05,7600,
2010-06,14178,
2010-07,13172,
2010-08,12585,
2010-09,18094,
2010-10,11448,
2010-11,11684,
2010-12,10060,
2011-01,23769,
2011-02,16747,
2011-03,13001,
2011-04,13320,
2011-05,10462,
2011-06,17689,
2011-07,9215,
2011-08,11663,
2011-09,13259,
2011-10,8593,
2011-11,8922,
2011-12,6669,
2012-01,16603,
2012-02,23168,
2012-03,17308,
2012-04,9656,
2012-05,10197,
2012-06,12223,
2012-07,12257,
2012-08,11479,
2012-09,16619,
