"",BBK01.RU5762,BBK01.RU5762_FLAGS
1999-02,0.890,
1999-03,1.038,
1999-04,0.676,
1999-05,0.622,
1999-06,0.816,
1999-07,0.716,
1999-08,1.301,
1999-09,0.944,
1999-10,1.342,
1999-11,1.597,
1999-12,1.571,
2000-01,1.494,
2000-02,1.411,
2000-03,1.605,
2000-04,1.452,
2000-05,1.529,
2000-06,1.479,
2000-07,1.569,
2000-08,1.393,
2000-09,1.141,
2000-10,1.158,
2000-11,0.869,
2000-12,0.678,
2001-01,0.898,
2001-02,1.391,
2001-03,1.451,
2001-04,1.110,
2001-05,0.912,
2001-06,1.080,
2001-07,1.653,
2001-08,1.412,
2001-09,2.196,
2001-10,1.266,
2001-11,1.351,
2001-12,1.031,
2002-01,1.478,
2002-02,1.281,
2002-03,1.397,
2002-04,1.516,
2002-05,1.576,
2002-06,1.725,
2002-07,1.662,
2002-08,1.675,
2002-09,1.505,
2002-10,1.087,
2002-11,1.703,
2002-12,1.406,
2003-01,1.198,
2003-02,1.032,
2003-03,1.344,
2003-04,1.336,
2003-05,1.058,
2003-06,1.449,
2003-07,1.033,
2003-08,0.648,
2003-09,0.657,
2003-10,1.125,
2003-11,0.780,
2003-12,1.285,
2004-01,0.868,
2004-02,0.682,
2004-03,0.620,
2004-04,0.459,
2004-05,0.368,
2004-06,0.421,
2004-07,0.814,
2004-08,0.886,
2004-09,0.698,
2004-10,0.661,
2004-11,0.599,
2004-12,0.909,
2005-01,0.897,
2005-02,0.647,
2005-03,0.726,
2005-04,0.824,
2005-05,0.915,
2005-06,0.919,
2005-07,0.672,
2005-08,0.496,
2005-09,0.439,
2005-10,0.366,
2005-11,0.551,
2005-12,0.571,
2006-01,0.480,
2006-02,0.420,
2006-03,0.584,
2006-04,0.494,
2006-05,0.350,
2006-06,0.495,
2006-07,0.413,
2006-08,0.683,
2006-09,0.886,
2006-10,0.937,
2006-11,1.032,
2006-12,0.663,
2007-01,1.155,
2007-02,1.648,
2007-03,0.897,
2007-04,1.029,
2007-05,1.062,
2007-06,0.700,
2007-07,1.249,
2007-08,1.098,
2007-09,1.347,
2007-10,1.126,
2007-11,0.761,
2007-12,1.482,
2008-01,0.941,
2008-02,0.867,
2008-03,0.783,
2008-04,0.871,
2008-05,0.880,
2008-06,0.969,
2008-07,1.195,
2008-08,0.972,
2008-09,1.351,
2008-10,1.201,
2008-11,0.907,
2008-12,0.776,
2009-01,0.806,
2009-02,1.247,
2009-03,1.281,
2009-04,0.985,
2009-05,1.021,
2009-06,0.842,
2009-07,0.611,
2009-08,0.970,
2009-09,1.086,
2009-10,0.837,
2009-11,0.964,
2009-12,1.407,
2010-01,0.997,
2010-02,0.876,
2010-03,1.068,
2010-04,0.573,
2010-05,0.974,
2010-06,0.809,
2010-07,0.815,
2010-08,0.980,
2010-09,0.886,
2010-10,1.115,
2010-11,0.882,
2010-12,1.052,
2011-01,0.762,
2011-02,0.463,
2011-03,0.487,
2011-04,0.620,
2011-05,0.505,
2011-06,0.876,
2011-07,0.670,
2011-08,0.925,
2011-09,0.853,
2011-10,0.551,
2011-11,0.509,
2011-12,0.352,
2012-01,0.577,
2012-02,0.615,
2012-03,0.453,
2012-04,0.589,
2012-05,0.570,
2012-06,0.502,
2012-07,0.380,
2012-08,0.500,
2012-09,0.998,
2012-10,1.228,
2012-11,1.172,
2012-12,1.201,
2013-01,1.179,
2013-02,1.716,
2013-03,1.364,
2013-04,0.708,
2013-05,0.917,
2013-06,0.625,
2013-07,0.619,
2013-08,0.504,
2013-09,0.497,
2013-10,0.383,
2013-11,0.251,
2013-12,0.410,
2014-01,0.480,
2014-02,0.423,
2014-03,0.370,
2014-04,0.329,
2014-05,0.572,
2014-06,0.478,
2014-07,0.627,
2014-08,0.624,
2014-09,0.725,
2014-10,0.461,
2014-11,0.712,
2014-12,0.472,
