"",BBK01.OUL400,BBK01.OUL400_FLAGS
"",Balances and loans to banks (MFIs) / short-term / Credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:44:02,
1999-01,45.953,
1999-02,45.240,
1999-03,44.614,
1999-04,45.264,
1999-05,42.688,
1999-06,41.630,
1999-07,40.301,
1999-08,40.758,
1999-09,40.142,
1999-10,42.074,
1999-11,47.541,
1999-12,48.393,
2000-01,40.771,
2000-02,37.803,
2000-03,34.867,
2000-04,32.292,
2000-05,30.409,
2000-06,30.320,
2000-07,28.966,
2000-08,29.634,
2000-09,27.587,
2000-10,29.371,
2000-11,35.626,
2000-12,38.410,
2001-01,33.026,
2001-02,33.615,
2001-03,33.998,
2001-04,34.001,
2001-05,32.774,
2001-06,33.869,
2001-07,33.101,
2001-08,35.589,
2001-09,37.495,
2001-10,39.399,
2001-11,45.231,
2001-12,46.988,
2002-01,36.075,
2002-02,34.928,
2002-03,33.144,
2002-04,32.391,
2002-05,30.830,
2002-06,33.213,
2002-07,35.379,
2002-08,36.779,
2002-09,35.914,
2002-10,39.468,
2002-11,45.537,
2002-12,44.763,
2003-01,43.249,
2003-02,42.584,
2003-03,41.322,
2003-04,40.384,
2003-05,40.634,
2003-06,37.042,
2003-07,33.488,
2003-08,34.849,
2003-09,32.685,
2003-10,34.336,
2003-11,41.826,
2003-12,39.196,
2004-01,36.274,
2004-02,36.991,
2004-03,36.633,
2004-04,34.242,
2004-05,32.562,
2004-06,31.119,
2004-07,30.941,
2004-08,31.919,
2004-09,31.038,
2004-10,36.054,
2004-11,41.739,
2004-12,40.829,
2005-01,38.065,
2005-02,36.666,
2005-03,34.149,
2005-04,36.541,
2005-05,35.317,
2005-06,34.076,
2005-07,33.526,
2005-08,32.127,
2005-09,30.242,
2005-10,31.112,
2005-11,35.698,
2005-12,36.483,
2006-01,31.356,
2006-02,30.190,
2006-03,29.321,
2006-04,30.023,
2006-05,30.897,
2006-06,29.872,
2006-07,28.636,
2006-08,29.742,
2006-09,29.275,
2006-10,29.731,
2006-11,34.220,
2006-12,35.234,
2007-01,32.124,
2007-02,31.364,
2007-03,32.315,
2007-04,31.858,
2007-05,29.888,
2007-06,31.255,
2007-07,31.838,
2007-08,37.127,
2007-09,37.131,
2007-10,39.419,
2007-11,43.362,
2007-12,47.025,
2008-01,42.861,
2008-02,43.003,
2008-03,43.119,
2008-04,43.593,
2008-05,45.856,
2008-06,43.655,
2008-07,43.157,
2008-08,45.288,
2008-09,44.242,
2008-10,64.219,
2008-11,68.892,
2008-12,62.669,
2009-01,59.594,
2009-02,56.122,
2009-03,51.178,
2009-04,48.359,
2009-05,45.777,
2009-06,44.833,
2009-07,40.882,
2009-08,38.788,
2009-09,34.624,
2009-10,37.177,
2009-11,40.528,
2009-12,37.744,
2010-01,36.697,
2010-02,37.823,
2010-03,35.125,
2010-04,36.043,
2010-05,37.522,
2010-06,37.899,
2010-07,33.203,
2010-08,34.706,
2010-09,30.656,
2010-10,31.814,
2010-11,35.250,
2010-12,36.393,
2011-01,32.379,
2011-02,31.415,
2011-03,31.087,
2011-04,31.275,
2011-05,32.413,
2011-06,31.515,
2011-07,33.786,
2011-08,35.554,
2011-09,34.102,
2011-10,35.274,
2011-11,39.217,
2011-12,41.988,
2012-01,42.598,
2012-02,40.461,
2012-03,39.090,
2012-04,38.463,
2012-05,37.000,
2012-06,36.053,
2012-07,36.306,
2012-08,36.597,
2012-09,34.256,
2012-10,33.614,
2012-11,36.756,
2012-12,34.857,
2013-01,31.463,
2013-02,29.102,
2013-03,27.814,
2013-04,27.629,
2013-05,29.187,
2013-06,25.741,
2013-07,26.414,
2013-08,28.257,
2013-09,25.938,
2013-10,28.751,
2013-11,32.336,
2013-12,31.282,
2014-01,29.681,
2014-02,30.318,
2014-03,27.996,
2014-04,27.644,
2014-05,30.625,
2014-06,27.438,
2014-07,28.351,
2014-08,31.366,
2014-09,28.500,
2014-10,29.777,
2014-11,31.750,
2014-12,29.445,Provisional value
