"",BBK01.RU5711,BBK01.RU5711_FLAGS
"","Banks in Germany: Liabilities to non-residents, total / Norway / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:15:06,
1982-06,0.202,
1982-07,0.318,
1982-08,0.224,
1982-09,0.212,
1982-10,0.242,
1982-11,0.240,
1982-12,0.283,
1983-01,0.211,
1983-02,0.192,
1983-03,0.334,
1983-04,0.532,
1983-05,0.162,
1983-06,0.168,
1983-07,0.117,
1983-08,0.133,
1983-09,0.132,
1983-10,0.149,
1983-11,0.162,
1983-12,0.138,
1984-01,0.161,
1984-02,0.202,
1984-03,0.332,
1984-04,0.391,
1984-05,0.178,
1984-06,0.194,
1984-07,0.148,
1984-08,0.122,
1984-09,0.149,
1984-10,0.238,
1984-11,0.229,
1984-12,0.141,
1985-01,0.164,
1985-02,0.259,
1985-03,0.143,
1985-04,0.182,
1985-05,0.219,
1985-06,0.204,
1985-07,0.250,
1985-08,0.224,
1985-09,0.210,
1985-10,0.216,
1985-11,0.314,
1985-12,0.376,
1986-01,0.384,
1986-02,0.462,
1986-03,0.373,
1986-04,0.332,
1986-05,0.362,
1986-06,0.478,
1986-07,0.501,
1986-08,0.408,
1986-09,0.396,
1986-10,0.418,
1986-11,0.433,
1986-12,0.303,
1987-01,0.335,
1987-02,0.348,
1987-03,0.307,
1987-04,0.266,
1987-05,0.436,
1987-06,0.344,
1987-07,0.293,
1987-08,0.317,
1987-09,0.326,
1987-10,0.282,
1987-11,0.355,
1987-12,0.208,
1988-01,0.238,
1988-02,0.382,
1988-03,0.335,
1988-04,0.362,
1988-05,0.326,
1988-06,0.363,
1988-07,0.286,
1988-08,0.311,
1988-09,0.216,
1988-10,0.301,
1988-11,0.209,
1988-12,0.223,
1989-01,0.280,
1989-02,0.370,
1989-03,0.220,
1989-04,0.303,
1989-05,0.231,
1989-06,0.242,
1989-07,0.279,
1989-08,0.216,
1989-09,0.246,
1989-10,0.184,
1989-11,0.273,
1989-12,0.165,
1990-01,0.273,
1990-02,0.277,
1990-03,0.177,
1990-04,0.238,
1990-05,0.184,
1990-06,0.209,
1990-07,0.193,
