"",BBK01.OUD352,BBK01.OUD352_FLAGS
"",Loans to the federal states / Total / Regional banks and other commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:56:27,
1999-01,4.495,
1999-02,4.467,
1999-03,4.437,
1999-04,5.400,
1999-05,5.048,
1999-06,4.678,
1999-07,5.665,
1999-08,5.337,
1999-09,5.046,
1999-10,5.439,
1999-11,5.887,
1999-12,5.542,
2000-01,5.475,
2000-02,5.428,
2000-03,5.301,
2000-04,5.511,
2000-05,15.547,
2000-06,15.171,
2000-07,15.306,
2000-08,15.277,
2000-09,15.116,
2000-10,15.628,
2000-11,15.885,
2000-12,16.697,
2001-01,15.273,
2001-02,15.255,
2001-03,14.812,
2001-04,14.784,
2001-05,15.181,
2001-06,14.005,
2001-07,13.685,
2001-08,14.105,
2001-09,13.973,
2001-10,13.557,
2001-11,14.395,
2001-12,15.944,
2002-01,13.994,
2002-02,14.514,
2002-03,14.564,
2002-04,14.607,
2002-05,14.209,
2002-06,14.283,
2002-07,14.036,
2002-08,12.865,
2002-09,12.681,
2002-10,12.195,
2002-11,13.706,
2002-12,12.360,
2003-01,12.606,
2003-02,10.854,
2003-03,10.227,
2003-04,10.576,
2003-05,10.866,
2003-06,10.483,
2003-07,9.953,
2003-08,11.381,
2003-09,10.830,
2003-10,10.583,
2003-11,11.126,
2003-12,11.454,
2004-01,10.671,
2004-02,9.627,
2004-03,10.189,
2004-04,10.236,
2004-05,9.978,
2004-06,9.677,
2004-07,9.738,
2004-08,9.765,
2004-09,8.595,
2004-10,9.347,
2004-11,9.205,
2004-12,4.964,
2005-01,3.898,
2005-02,5.936,
2005-03,6.307,
2005-04,6.457,
2005-05,5.827,
2005-06,5.547,
2005-07,6.311,
2005-08,5.266,
2005-09,4.661,
2005-10,4.824,
2005-11,4.023,
2005-12,9.716,
2006-01,9.146,
2006-02,9.236,
2006-03,11.006,
2006-04,11.390,
2006-05,11.065,
2006-06,10.013,
2006-07,9.815,
2006-08,9.752,
2006-09,9.348,
2006-10,10.067,
2006-11,9.705,
2006-12,10.009,
2007-01,8.993,
2007-02,8.993,
2007-03,8.624,
2007-04,9.255,
2007-05,10.309,
2007-06,8.496,
2007-07,9.269,
2007-08,8.585,
2007-09,8.026,
2007-10,8.741,
2007-11,8.866,
2007-12,8.674,
2008-01,8.798,
2008-02,8.685,
2008-03,8.211,
2008-04,8.527,
2008-05,9.007,
2008-06,8.264,
2008-07,8.323,
2008-08,8.493,
2008-09,8.920,
2008-10,8.231,
2008-11,8.403,
2008-12,8.041,
2009-01,8.597,
2009-02,8.514,
2009-03,8.631,
2009-04,8.482,
2009-05,8.546,
2009-06,8.623,
2009-07,9.246,
2009-08,8.810,
2009-09,8.503,
2009-10,8.715,
2009-11,8.871,
2009-12,8.431,
2010-01,7.649,
2010-02,8.037,
2010-03,8.769,
2010-04,9.547,
2010-05,9.873,
2010-06,8.343,
2010-07,8.892,
2010-08,8.517,
2010-09,7.952,
2010-10,8.212,
2010-11,8.535,
2010-12,8.427,
2011-01,10.227,
2011-02,10.193,
2011-03,9.428,
2011-04,8.616,
2011-05,8.316,
2011-06,8.483,
2011-07,7.958,
2011-08,8.489,
2011-09,8.398,
2011-10,8.342,
2011-11,7.919,
2011-12,7.878,
2012-01,7.546,
2012-02,7.333,
2012-03,7.551,
2012-04,8.673,
2012-05,7.866,
2012-06,7.830,
2012-07,8.178,
2012-08,7.887,
2012-09,7.552,
2012-10,7.950,
2012-11,8.666,
2012-12,8.193,
2013-01,8.115,
2013-02,8.114,
2013-03,7.320,
2013-04,7.643,
2013-05,8.203,
2013-06,7.216,
2013-07,6.606,
2013-08,6.493,
2013-09,6.948,
2013-10,5.775,
2013-11,6.094,
2013-12,6.174,
2014-01,7.399,
2014-02,6.118,
2014-03,6.695,
2014-04,6.095,
2014-05,6.223,
2014-06,5.597,
2014-07,5.522,
2014-08,5.408,
2014-09,5.508,
2014-10,5.614,
2014-11,5.490,
2014-12,5.172,Provisional value
