"",BBK01.PQ3120,BBK01.PQ3120_FLAGS
"",Other housing loans to domestic enterprises and resident individuals / Long-term / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:21:43,
1968-10,4.267,
1969-01,4.177,
1969-04,4.357,
1969-07,4.625,
1969-10,4.848,
1970-01,4.875,
1970-04,5.078,
1970-07,5.295,
1970-10,5.566,
1971-01,5.612,
1971-04,5.858,
1971-07,6.208,
1971-10,6.671,
1972-01,6.932,
1972-04,7.346,
1972-07,7.732,
1972-10,8.447,
1973-01,8.934,
1973-04,9.352,
1973-07,9.725,
1973-10,10.536,
1974-01,10.678,
1974-04,10.800,
1974-07,10.924,
1974-10,11.477,
1975-01,11.676,
1975-04,12.088,
1975-07,12.539,
1975-10,13.383,
1976-01,14.018,
1976-04,14.534,
1976-07,15.271,
1976-10,16.531,
1977-01,17.570,
1977-04,18.650,
1977-07,19.761,
1977-10,21.541,
1978-01,22.390,
1978-04,23.957,
1978-07,25.604,
1978-10,27.939,
1979-01,29.484,
1979-04,31.467,
1979-07,33.868,
1979-10,36.443,
1980-01,38.599,
1980-04,40.491,
1980-07,41.998,
1980-10,43.048,
1981-01,44.317,
1981-04,45.363,
1981-07,46.356,
1981-10,47.617,
1982-01,47.797,
1982-04,48.092,
1982-07,48.905,
1982-10,51.441,
1983-01,51.856,
1983-04,54.028,
1983-07,55.894,
1983-10,59.363,
1984-01,60.415,
1984-04,62.317,
1984-07,64.563,
1984-10,68.231,
1985-01,68.999,
1985-04,70.587,
1985-07,72.394,
1985-10,79.157,
1986-01,79.912,
1986-04,81.657,
1986-07,83.794,
1986-10,86.898,
1987-01,87.555,
1987-04,88.672,
1987-07,90.420,
1987-10,93.007,
1988-01,95.020,
1988-04,95.068,
1988-07,97.403,
1988-10,100.423,
1989-01,101.683,
1989-04,103.953,
1989-07,106.456,
1989-10,109.631,
1990-01,111.364,
1990-04,138.495,
1990-07,139.819,
1990-10,142.875,
1991-01,148.597,
1991-04,150.220,
1991-07,151.927,
1991-10,156.384,
1992-01,158.063,
1992-04,161.456,
1992-07,165.626,
1992-10,172.500,
1993-01,175.927,
1993-04,179.319,
1993-07,183.769,
1993-10,193.664,
1994-01,195.169,
1994-04,200.592,
1994-07,207.857,
1994-10,204.145,
1995-01,200.356,
1995-04,201.053,
1995-07,205.188,
1995-10,216.211,
1996-01,219.435,
1996-04,223.687,
1996-07,228.618,
1996-10,239.868,
1997-01,242.276,
1997-04,244.944,
1997-07,247.592,
1997-10,255.009,
1998-01,256.912,
1998-04,260.525,
1998-07,264.992,
1998-10,275.082,
1999-01,226.156,
1999-04,228.782,
1999-07,234.568,
1999-10,239.664,
2000-01,233.129,
2000-04,233.265,
2000-07,234.953,
2000-10,237.985,
2001-01,235.321,
2001-04,237.507,
2001-07,240.008,
2001-10,243.194,
2002-01,244.186,
2002-04,241.916,
2002-07,243.803,
2002-10,241.854,
2003-01,235.327,
2003-04,236.210,
2003-07,179.824,
2003-10,163.953,
2004-01,163.036,
2004-04,164.758,
2004-07,166.665,
2004-10,165.018,
2005-01,164.119,
2005-04,154.984,
2005-07,149.461,
2005-10,150.412,
2006-01,148.691,
2006-04,148.744,
2006-07,147.750,
2006-10,148.576,
2007-01,147.974,
2007-04,146.471,
2007-07,146.647,
2007-10,146.015,
2008-01,147.070,
2008-04,145.951,
2008-07,146.655,
2008-10,147.537,
2009-01,145.827,
2009-04,147.362,
2009-07,151.096,
2009-10,148.883,
2010-01,148.139,
2010-04,149.311,
2010-07,149.792,
2010-10,153.361,
2011-01,151.852,
2011-04,152.429,
2011-07,155.064,
2011-10,157.798,
2012-01,159.931,
2012-04,163.105,
2012-07,165.727,
2012-10,169.427,
2013-01,168.000,
2013-04,170.930,
2013-07,175.421,
2013-10,179.980,
2014-01,180.288,
2014-04,182.858,
2014-07,187.758,
2014-10,160.922,
