"",BBK01.WU0911,BBK01.WU0911_FLAGS
"",Yields on debt securities outstanding issued by residents / Bank debt securities / Mean residual maturity of more than 7 years / Monthly average,
unit,PROZENT (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-02 10:09:39,
1973-04,8.9,
1973-05,9.4,
1973-06,10.2,
1973-07,10.4,
1973-08,10.2,
1973-09,9.9,
1973-10,10.0,
1973-11,9.7,
1973-12,9.6,
1974-01,9.7,
1974-02,10.0,
1974-03,10.7,
1974-04,10.9,
1974-05,11.0,
1974-06,11.0,
1974-07,11.1,
1974-08,11.0,
1974-09,11.0,
1974-10,11.0,
1974-11,10.8,
1974-12,10.0,
1975-01,9.6,
1975-02,9.2,
1975-03,9.2,
1975-04,9.1,
1975-05,8.9,
1975-06,8.7,
1975-07,8.8,
1975-08,9.0,
1975-09,9.2,
1975-10,9.2,
1975-11,9.2,
1975-12,9.0,
1976-01,8.8,
1976-02,8.7,
1976-03,8.4,
1976-04,8.3,
1976-05,8.5,
1976-06,8.7,
1976-07,8.8,
1976-08,8.8,
1976-09,8.5,
1976-10,8.3,
1976-11,8.0,
1976-12,7.8,
1977-01,7.6,
1977-02,7.6,
1977-03,7.5,
1977-04,7.1,
1977-05,7.0,
1977-06,7.0,
1977-07,6.9,
1977-08,6.7,
1977-09,6.6,
1977-10,6.5,
1977-11,6.5,
1977-12,6.4,
1978-01,6.2,
1978-02,6.1,
1978-03,6.0,
1978-04,6.0,
1978-05,6.2,
1978-06,6.4,
1978-07,6.7,
1978-08,6.9,
1978-09,6.7,
1978-10,6.7,
1978-11,7.0,
1978-12,7.0,
1979-01,7.0,
1979-02,7.3,
1979-03,7.3,
1979-04,7.5,
1979-05,7.8,
1979-06,8.1,
1979-07,8.1,
1979-08,7.9,
1979-09,7.9,
1979-10,8.0,
1979-11,8.3,
1979-12,8.0,
1980-01,8.1,
1980-02,8.5,
1980-03,9.5,
1980-04,9.5,
1980-05,8.4,
1980-06,8.3,
1980-07,8.0,
1980-08,7.9,
1980-09,8.3,
1980-10,8.6,
1980-11,9.0,
1980-12,9.1,
1981-01,9.1,
1981-02,9.9,
1981-03,10.3,
1981-04,10.2,
1981-05,10.6,
1981-06,10.8,
1981-07,10.8,
1981-08,11.0,
1981-09,10.9,
1981-10,10.4,
1981-11,10.1,
1981-12,9.8,
1982-01,9.9,
1982-02,9.9,
1982-03,9.6,
1982-04,9.1,
