"",BBK01.QUK842,BBK01.QUK842_FLAGS
"",Consolidated German banks: Loans and advances to foreign enterprises and households / Slovenia / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:31:20,
2002-03,0.990,
2002-04,1.011,
2002-05,1.024,
2002-06,1.065,
2002-07,1.050,
2002-08,1.051,
2002-09,1.040,
2002-10,1.049,
2002-11,1.110,
2002-12,1.116,
2003-01,1.167,
2003-02,1.162,
2003-03,1.156,
2003-04,1.167,
2003-05,1.166,
2003-06,1.168,
2003-07,1.193,
2003-08,1.192,
2003-09,1.215,
2003-10,1.229,
2003-11,1.219,
2003-12,1.180,
2004-01,1.179,
2004-02,1.165,
2004-03,1.204,
2004-04,1.214,
2004-05,1.253,
2004-06,1.284,
2004-07,1.293,
2004-08,1.320,
2004-09,1.288,
2004-10,1.306,
2004-11,1.326,
2004-12,1.330,
2005-01,1.355,
2005-02,1.393,
2005-03,1.408,
2005-04,1.432,
2005-05,1.459,
2005-06,1.478,
2005-07,1.513,
2005-08,1.581,
2005-09,1.590,
2005-10,1.596,
2005-11,1.713,
2005-12,0.684,
2006-01,0.669,
2006-02,0.682,
2006-03,0.825,
2006-04,0.823,
2006-05,0.863,
2006-06,0.923,
2006-07,0.977,
2006-08,0.975,
2006-09,1.090,
2006-10,1.091,
2006-11,1.110,
2006-12,0.997,
2007-01,0.839,
2007-02,0.836,
2007-03,0.840,
2007-04,0.822,
2007-05,0.839,
2007-06,0.884,
2007-07,0.798,
2007-08,0.795,
2007-09,0.836,
2007-10,0.810,
2007-11,0.822,
2007-12,3.059,
2008-01,4.391,
2008-02,4.451,
2008-03,4.647,
2008-04,4.621,
2008-05,4.722,
2008-06,4.896,
2008-07,4.983,
2008-08,5.045,
2008-09,5.270,
2008-10,5.361,
2008-11,5.375,
2008-12,5.434,
2009-01,5.475,
2009-02,5.564,
2009-03,5.542,
2009-04,5.569,
2009-05,5.595,
2009-06,5.677,
2009-07,5.653,
2009-08,5.645,
2009-09,5.651,
2009-10,5.694,
2009-11,5.708,
2009-12,1.463,
2010-01,1.466,
2010-02,1.461,
2010-03,1.520,
2010-04,1.510,
2010-05,1.519,
2010-06,1.502,
2010-07,1.487,
2010-08,1.390,
2010-09,1.380,
2010-10,1.375,
2010-11,1.308,
2010-12,1.323,
2011-01,1.158,
2011-02,1.302,
2011-03,1.161,
2011-04,1.158,
2011-05,1.120,
2011-06,1.064,
2011-07,1.056,
2011-08,1.052,
2011-09,1.012,
2011-10,1.006,
2011-11,1.013,
2011-12,1.101,
2012-01,1.117,
2012-02,1.113,
2012-03,1.112,
2012-04,1.110,
2012-05,1.084,
2012-06,1.042,
2012-07,1.037,
2012-08,1.033,
2012-09,1.037,
2012-10,0.961,
2012-11,0.945,
2012-12,0.956,
2013-01,0.921,
2013-02,0.926,
2013-03,0.942,
2013-04,0.928,
2013-05,0.914,
2013-06,0.900,
2013-07,0.899,
2013-08,0.901,
2013-09,0.928,
2013-10,0.897,
2013-11,0.876,
2013-12,0.846,
2014-01,0.851,
2014-02,0.839,
2014-03,0.835,
2014-04,0.825,
2014-05,0.816,
2014-06,0.796,
2014-07,0.800,
2014-08,0.794,
2014-09,0.797,
2014-10,0.801,
