"",BBK01.OUL242,BBK01.OUL242_FLAGS
"",Time deposits of non-profit institutions / for more than one year up to and including two years / Credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:21:17,
1999-01,0.189,
1999-02,0.194,
1999-03,0.182,
1999-04,0.178,
1999-05,0.177,
1999-06,0.156,
1999-07,0.152,
1999-08,0.161,
1999-09,0.158,
1999-10,0.164,
1999-11,0.175,
1999-12,0.174,
2000-01,0.142,
2000-02,0.144,
2000-03,0.173,
2000-04,0.184,
2000-05,0.174,
2000-06,0.178,
2000-07,0.187,
2000-08,0.191,
2000-09,0.198,
2000-10,0.209,
2000-11,0.243,
2000-12,0.252,
2001-01,0.254,
2001-02,0.258,
2001-03,0.251,
2001-04,0.255,
2001-05,0.257,
2001-06,0.259,
2001-07,0.261,
2001-08,0.258,
2001-09,0.256,
2001-10,0.242,
2001-11,0.234,
2001-12,0.244,
2002-01,0.253,
2002-02,0.264,
2002-03,0.257,
2002-04,0.263,
2002-05,0.264,
2002-06,0.267,
2002-07,0.262,
2002-08,0.264,
2002-09,0.273,
2002-10,0.272,
2002-11,0.246,
2002-12,0.245,
2003-01,0.238,
2003-02,0.231,
2003-03,0.224,
2003-04,0.223,
2003-05,0.213,
2003-06,0.210,
2003-07,0.206,
2003-08,0.215,
2003-09,0.230,
2003-10,0.243,
2003-11,0.244,
2003-12,0.259,
2004-01,0.242,
2004-02,0.230,
2004-03,0.208,
2004-04,0.191,
2004-05,0.198,
2004-06,0.200,
2004-07,0.199,
2004-08,0.201,
2004-09,0.213,
2004-10,0.245,
2004-11,0.239,
2004-12,0.228,
2005-01,0.226,
2005-02,0.212,
2005-03,0.221,
2005-04,0.233,
2005-05,0.238,
2005-06,0.241,
2005-07,0.266,
2005-08,0.290,
2005-09,0.283,
2005-10,0.296,
2005-11,0.314,
2005-12,0.322,
2006-01,0.310,
2006-02,0.320,
2006-03,0.328,
2006-04,0.332,
2006-05,0.345,
2006-06,0.333,
2006-07,0.323,
2006-08,0.324,
2006-09,0.334,
2006-10,0.329,
2006-11,0.341,
2006-12,0.332,
2007-01,0.326,
2007-02,0.368,
2007-03,0.418,
2007-04,0.454,
2007-05,0.462,
2007-06,0.510,
2007-07,0.535,
2007-08,0.539,
2007-09,0.553,
2007-10,0.569,
2007-11,0.543,
2007-12,0.566,
2008-01,0.595,
2008-02,0.557,
2008-03,0.505,
2008-04,0.497,
2008-05,0.488,
2008-06,0.473,
2008-07,0.489,
2008-08,0.505,
2008-09,0.431,
2008-10,0.446,
2008-11,0.438,
2008-12,0.457,
2009-01,0.437,
2009-02,0.418,
2009-03,0.418,
2009-04,0.433,
2009-05,0.464,
2009-06,0.492,
2009-07,0.477,
2009-08,0.475,
2009-09,0.485,
2009-10,0.474,
2009-11,0.480,
2009-12,0.484,
2010-01,0.463,
2010-02,0.470,
2010-03,0.476,
2010-04,0.505,
2010-05,0.484,
2010-06,0.423,
2010-07,0.432,
2010-08,0.434,
2010-09,0.432,
2010-10,0.432,
2010-11,0.429,
2010-12,0.430,
2011-01,0.479,
2011-02,0.520,
2011-03,0.507,
2011-04,0.536,
2011-05,0.539,
2011-06,0.561,
2011-07,0.599,
2011-08,0.595,
2011-09,0.597,
2011-10,0.617,
2011-11,0.624,
2011-12,0.611,
2012-01,0.612,
2012-02,0.622,
2012-03,0.598,
2012-04,0.494,
2012-05,0.499,
2012-06,0.543,
2012-07,0.502,
2012-08,0.563,
2012-09,0.555,
2012-10,0.532,
2012-11,0.532,
2012-12,0.578,
2013-01,0.595,
2013-02,0.585,
2013-03,0.586,
2013-04,0.573,
2013-05,0.559,
2013-06,0.532,
2013-07,0.541,
2013-08,0.541,
2013-09,0.530,
2013-10,0.650,
2013-11,0.643,
2013-12,0.680,
2014-01,0.637,
2014-02,0.607,
2014-03,0.585,
2014-04,0.572,
2014-05,0.596,
2014-06,0.576,
2014-07,0.600,
2014-08,0.646,
2014-09,0.653,
2014-10,0.558,
2014-11,0.548,
2014-12,0.607,Provisional value
