"",BBK01.QUY070,BBK01.QUY070_FLAGS
"",Consolidated German banks: Loans and advances to non- residents / Thailand / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:39:53,
2002-03,3.552,
2002-04,3.346,
2002-05,3.234,
2002-06,3.154,
2002-07,3.101,
2002-08,2.999,
2002-09,2.987,
2002-10,2.913,
2002-11,3.029,
2002-12,2.562,
2003-01,2.428,
2003-02,2.444,
2003-03,2.328,
2003-04,2.302,
2003-05,2.131,
2003-06,2.266,
2003-07,2.131,
2003-08,2.167,
2003-09,2.108,
2003-10,1.948,
2003-11,1.920,
2003-12,1.800,
2004-01,1.809,
2004-02,1.839,
2004-03,1.859,
2004-04,1.913,
2004-05,2.049,
2004-06,1.870,
2004-07,1.770,
2004-08,1.698,
2004-09,1.825,
2004-10,1.920,
2004-11,1.823,
2004-12,1.731,
2005-01,1.833,
2005-02,1.745,
2005-03,1.984,
2005-04,2.017,
2005-05,2.035,
2005-06,1.925,
2005-07,1.955,
2005-08,2.054,
2005-09,1.750,
2005-10,1.814,
2005-11,1.667,
2005-12,1.454,
2006-01,1.769,
2006-02,1.718,
2006-03,1.856,
2006-04,1.718,
2006-05,1.864,
2006-06,1.783,
2006-07,1.603,
2006-08,1.518,
2006-09,1.909,
2006-10,1.366,
2006-11,1.649,
2006-12,1.998,
2007-01,1.452,
2007-02,1.595,
2007-03,2.061,
2007-04,1.671,
2007-05,2.051,
2007-06,1.783,
2007-07,1.954,
2007-08,1.811,
2007-09,0.563,
2007-10,1.540,
2007-11,1.406,
2007-12,0.798,
2008-01,1.100,
2008-02,1.213,
2008-03,1.257,
2008-04,1.779,
2008-05,1.909,
2008-06,1.836,
2008-07,1.615,
2008-08,1.504,
2008-09,1.554,
2008-10,1.651,
2008-11,1.662,
2008-12,1.592,
2009-01,1.895,
2009-02,1.610,
2009-03,1.736,
2009-04,1.969,
2009-05,3.401,
2009-06,2.310,
2009-07,2.228,
2009-08,2.631,
2009-09,2.894,
2009-10,2.904,
2009-11,3.259,
2009-12,2.592,
2010-01,3.273,
2010-02,4.371,
2010-03,3.686,
2010-04,5.405,
2010-05,5.217,
2010-06,3.908,
2010-07,4.732,
2010-08,6.306,
2010-09,6.004,
2010-10,5.682,
2010-11,5.285,
2010-12,3.847,
2011-01,5.254,
2011-02,4.940,
2011-03,3.211,
2011-04,3.360,
2011-05,3.791,
2011-06,2.605,
2011-07,3.491,
2011-08,2.872,
2011-09,1.985,
2011-10,4.181,
2011-11,1.726,
2011-12,2.333,
2012-01,1.972,
2012-02,2.359,
2012-03,2.297,
2012-04,2.673,
2012-05,2.413,
2012-06,2.222,
2012-07,1.591,
2012-08,1.659,
2012-09,1.155,
2012-10,1.025,
2012-11,0.963,
2012-12,1.088,
2013-01,1.237,
2013-02,1.323,
2013-03,1.291,
2013-04,1.285,
2013-05,1.216,
2013-06,1.140,
2013-07,1.238,
2013-08,1.312,
2013-09,1.156,
2013-10,0.842,
2013-11,0.843,
2013-12,0.765,
2014-01,0.890,
2014-02,0.549,
2014-03,0.783,
2014-04,0.810,
2014-05,0.958,
2014-06,1.061,
2014-07,1.010,
2014-08,1.134,
2014-09,1.047,
2014-10,1.048,
