"",BBK01.QX8442,BBK01.QX8442_FLAGS
"",Banks in Germany: Foreign shares and other securities / Euro-area member states / All currencies,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:07:28,
1994-12,1.896,
1995-01,.,No value available
1995-02,.,No value available
1995-03,.,No value available
1995-04,.,No value available
1995-05,.,No value available
1995-06,.,No value available
1995-07,.,No value available
1995-08,.,No value available
1995-09,.,No value available
1995-10,.,No value available
1995-11,.,No value available
1995-12,1.635,
1996-01,.,No value available
1996-02,.,No value available
1996-03,.,No value available
1996-04,.,No value available
1996-05,.,No value available
1996-06,.,No value available
1996-07,.,No value available
1996-08,.,No value available
1996-09,.,No value available
1996-10,.,No value available
1996-11,.,No value available
1996-12,3.035,
1997-01,2.926,
1997-02,3.204,
1997-03,3.340,
1997-04,4.076,
1997-05,4.049,
1997-06,4.152,
1997-07,4.060,
1997-08,4.178,
1997-09,3.519,
1997-10,3.852,
1997-11,4.205,
1997-12,3.768,
1998-01,3.752,
1998-02,3.842,
1998-03,4.361,
1998-04,4.339,
1998-05,4.714,
1998-06,7.252,
1998-07,5.135,
1998-08,5.805,
1998-09,5.876,
1998-10,6.951,
1998-11,7.129,
1998-12,6.428,
1999-01,5.768,
1999-02,5.314,
1999-03,6.562,
1999-04,7.840,
1999-05,9.115,
1999-06,9.600,
1999-07,9.199,
1999-08,9.388,
1999-09,9.478,
1999-10,9.867,
1999-11,9.549,
1999-12,11.611,
2000-01,11.484,
2000-02,12.027,
2000-03,12.811,
2000-04,14.117,
2000-05,14.844,
2000-06,14.750,
2000-07,14.675,
2000-08,15.246,
2000-09,13.332,
2000-10,13.289,
2000-11,13.263,
2000-12,14.619,
2001-01,15.156,
2001-02,14.049,
2001-03,14.665,
2001-04,18.548,
2001-05,21.890,
2001-06,19.717,
2001-07,17.632,
2001-08,16.653,
2001-09,15.686,
2001-10,15.551,
2001-11,16.070,
2001-12,15.591,
2002-01,15.311,
2002-02,15.740,
2002-03,14.238,
2002-04,11.667,
2002-05,11.053,
2002-06,9.553,
2002-07,10.400,
2002-08,10.759,
2002-09,9.895,
2002-10,10.396,
2002-11,9.454,
2002-12,12.399,
2003-01,12.413,
2003-02,11.945,
2003-03,11.438,
2003-04,11.309,
2003-05,12.267,
2003-06,12.818,
2003-07,13.587,
2003-08,13.502,
2003-09,13.559,
2003-10,13.561,
2003-11,13.822,
2003-12,14.552,
2004-01,14.530,
2004-02,14.681,
2004-03,15.241,
2004-04,14.730,
2004-05,14.366,
2004-06,13.379,
2004-07,11.915,
2004-08,13.145,
2004-09,12.785,
2004-10,12.493,
2004-11,15.117,
2004-12,16.186,
2005-01,14.232,
2005-02,17.466,
2005-03,18.024,
2005-04,17.301,
2005-05,20.439,
2005-06,19.802,
2005-07,19.727,
2005-08,21.290,
2005-09,21.930,
2005-10,19.774,
2005-11,24.801,
2005-12,23.999,
2006-01,23.844,
2006-02,25.573,
2006-03,23.899,
2006-04,22.477,
2006-05,20.793,
2006-06,23.529,
2006-07,21.720,
2006-08,25.108,
2006-09,27.883,
2006-10,26.695,
2006-11,31.149,
2006-12,31.488,
2007-01,29.119,
2007-02,30.896,
2007-03,32.090,
2007-04,30.265,
2007-05,32.005,
2007-06,34.705,
2007-07,33.322,
2007-08,32.745,
2007-09,36.696,
2007-10,31.258,
2007-11,31.889,
2007-12,31.143,
2008-01,29.140,
2008-02,28.880,
2008-03,27.780,
2008-04,27.117,
2008-05,26.010,
2008-06,22.896,
2008-07,22.045,
2008-08,23.180,
2008-09,23.288,
2008-10,20.239,
2008-11,20.581,
2008-12,20.424,
2009-01,18.546,
2009-02,17.114,
2009-03,15.239,
2009-04,14.533,
2009-05,19.295,
2009-06,18.422,
2009-07,18.448,
2009-08,18.770,
2009-09,19.243,
2009-10,20.787,
2009-11,20.583,
2009-12,13.250,
2010-01,12.935,
2010-02,13.213,
2010-03,8.521,
2010-04,8.739,
2010-05,12.181,
2010-06,13.685,
2010-07,11.276,
2010-08,15.751,
2010-09,14.123,
2010-10,14.215,
2010-11,19.399,
2010-12,17.641,
2011-01,18.006,
2011-02,18.674,
2011-03,15.740,
2011-04,16.226,
2011-05,18.136,
2011-06,18.214,
2011-07,15.088,
2011-08,15.200,
2011-09,14.469,
2011-10,14.961,
2011-11,14.616,
2011-12,15.934,
2012-01,15.468,
2012-02,15.691,
2012-03,14.324,
2012-04,12.812,
2012-05,13.892,
2012-06,14.002,
2012-07,15.728,
2012-08,16.368,
2012-09,16.458,
2012-10,18.736,
2012-11,19.688,
2012-12,19.408,
2013-01,19.920,
2013-02,21.010,
2013-03,21.002,
2013-04,17.274,
2013-05,19.759,
2013-06,17.884,
2013-07,19.439,
2013-08,18.083,
2013-09,19.677,
2013-10,19.069,
2013-11,21.774,
2013-12,21.756,
2014-01,21.870,
2014-02,23.304,
2014-03,23.410,
2014-04,20.972,
2014-05,22.167,
2014-06,24.590,
2014-07,25.041,
2014-08,25.068,
2014-09,25.076,
2014-10,22.586,
2014-11,23.059,
2014-12,25.982,
