"",BBK01.PQ1604,BBK01.PQ1604_FLAGS
"",Lending to domestic enterprises and self-employed persons / Long-term / Credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:22:28,
1968-10,3.702,
1969-01,3.853,
1969-04,4.015,
1969-07,4.222,
1969-10,4.421,
1970-01,4.579,
1970-04,4.714,
1970-07,4.903,
1970-10,5.132,
1971-01,5.308,
1971-04,5.496,
1971-07,5.757,
1971-10,5.927,
1972-01,6.150,
1972-04,6.405,
1972-07,6.694,
1972-10,7.020,
1973-01,7.294,
1973-04,7.512,
1973-07,7.676,
1973-10,8.197,
1974-01,8.299,
1974-04,8.390,
1974-07,8.556,
1974-10,8.707,
1975-01,8.835,
1975-04,9.068,
1975-07,9.379,
1975-10,9.920,
1976-01,10.167,
1976-04,10.533,
1976-07,10.964,
1976-10,11.411,
1977-01,11.704,
1977-04,12.035,
1977-07,12.500,
1977-10,13.048,
1978-01,13.453,
1978-04,14.002,
1978-07,14.651,
1978-10,15.417,
1979-01,16.041,
1979-04,16.756,
1979-07,17.481,
1979-10,18.363,
1980-01,18.986,
1980-04,19.474,
1980-07,20.046,
1980-10,23.357,
1981-01,23.819,
1981-04,24.243,
1981-07,24.725,
1981-10,25.194,
1982-01,25.484,
1982-04,25.852,
1982-07,26.481,
1982-10,27.172,
1983-01,27.616,
1983-04,28.826,
1983-07,29.698,
1983-10,30.692,
1984-01,31.096,
1984-04,31.561,
1984-07,32.249,
1984-10,32.978,
1985-01,33.349,
1985-04,33.707,
1985-07,34.179,
1985-10,38.826,
1986-01,39.032,
1986-04,39.478,
1986-07,40.071,
1986-10,40.772,
1987-01,40.929,
1987-04,41.319,
1987-07,42.079,
1987-10,42.756,
1988-01,43.133,
1988-04,43.525,
1988-07,44.312,
1988-10,44.922,
1989-01,45.215,
1989-04,45.676,
1989-07,46.077,
1989-10,46.886,
1990-01,47.208,
1990-04,48.043,
1990-07,48.838,
1990-10,49.744,
1991-01,49.823,
1991-04,50.086,
1991-07,51.065,
1991-10,52.548,
1992-01,53.384,
1992-04,54.520,
1992-07,55.827,
1992-10,57.090,
1993-01,57.696,
1993-04,59.102,
1993-07,60.708,
1993-10,63.517,
1994-01,65.309,
1994-04,67.119,
1994-07,68.966,
1994-10,71.379,
1995-01,72.745,
1995-04,74.318,
1995-07,75.989,
1995-10,78.247,
1996-01,79.496,
1996-04,81.046,
1996-07,82.992,
1996-10,85.595,
1997-01,86.414,
1997-04,88.243,
1997-07,89.319,
1997-10,91.613,
1998-01,92.533,
1998-04,94.021,
1998-07,96.169,
1998-10,100.133,
1999-01,87.710,
1999-04,90.272,
1999-07,91.536,
1999-10,94.736,
2000-01,95.090,
2000-04,95.995,
2000-07,96.915,
2000-10,98.508,
2001-01,98.756,
2001-04,99.603,
2001-07,100.140,
2001-10,101.265,
2002-01,101.440,
2002-04,102.215,
2002-07,102.631,
2002-10,103.708,
2003-01,103.377,
2003-04,104.326,
2003-07,105.145,
2003-10,105.888,
2004-01,105.749,
2004-04,106.538,
2004-07,107.214,
2004-10,107.468,
2005-01,107.277,
2005-04,108.139,
2005-07,108.365,
2005-10,109.749,
2006-01,109.932,
2006-04,110.943,
2006-07,111.750,
2006-10,112.704,
2007-01,113.135,
2007-04,114.490,
2007-07,114.773,
2007-10,116.287,
2008-01,117.096,
2008-04,118.856,
2008-07,120.682,
2008-10,122.408,
2009-01,123.001,
2009-04,124.867,
2009-07,126.916,
2009-10,129.643,
2010-01,130.742,
2010-04,134.118,
2010-07,136.576,
2010-10,139.308,
2011-01,140.465,
2011-04,142.867,
2011-07,144.063,
2011-10,146.645,
2012-01,147.933,
2012-04,152.592,
2012-07,154.944,
2012-10,157.220,
2013-01,158.262,
2013-04,160.474,
2013-07,163.055,
2013-10,165.280,
2014-01,166.725,
2014-04,168.837,
2014-07,171.341,
2014-10,173.305,
