"",BBK01.QUW823,BBK01.QUW823_FLAGS
"",Foreign subsidiaries: Shares and participating interests / Emerging market economies and developing countries / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:12:30,
2001-12,2.591,
2002-01,2.893,
2002-02,3.173,
2002-03,3.023,
2002-04,3.195,
2002-05,3.772,
2002-06,3.135,
2002-07,3.137,
2002-08,3.542,
2002-09,3.554,
2002-10,3.646,
2002-11,3.580,
2002-12,3.909,
2003-01,3.810,
2003-02,3.850,
2003-03,3.832,
2003-04,3.871,
2003-05,3.873,
2003-06,3.895,
2003-07,4.063,
2003-08,4.120,
2003-09,4.041,
2003-10,4.162,
2003-11,4.106,
2003-12,4.194,
2004-01,4.268,
2004-02,4.496,
2004-03,4.535,
2004-04,5.004,
2004-05,1.502,
2004-06,1.595,
2004-07,1.701,
2004-08,1.624,
2004-09,1.813,
2004-10,1.699,
2004-11,1.618,
2004-12,1.493,
2005-01,1.477,
2005-02,2.068,
2005-03,1.375,
2005-04,1.317,
2005-05,1.351,
2005-06,1.213,
2005-07,1.177,
2005-08,1.354,
2005-09,1.306,
2005-10,1.302,
2005-11,1.158,
2005-12,1.105,
2006-01,1.029,
2006-02,1.125,
2006-03,1.128,
2006-04,1.633,
2006-05,1.843,
2006-06,3.428,
2006-07,1.685,
2006-08,1.906,
2006-09,2.035,
2006-10,2.932,
2006-11,3.102,
2006-12,3.565,
2007-01,1.008,
2007-02,1.013,
2007-03,0.971,
2007-04,0.954,
2007-05,0.980,
2007-06,0.989,
2007-07,0.948,
2007-08,0.945,
2007-09,0.926,
2007-10,0.885,
2007-11,0.877,
2007-12,2.200,
2008-01,2.112,
2008-02,2.096,
2008-03,2.210,
2008-04,2.266,
2008-05,2.392,
2008-06,2.514,
2008-07,2.645,
2008-08,2.879,
2008-09,2.982,
2008-10,3.252,
2008-11,3.469,
2008-12,2.786,
2009-01,3.014,
2009-02,2.841,
2009-03,2.905,
2009-04,2.397,
2009-05,2.048,
2009-06,1.663,
2009-07,1.585,
2009-08,1.563,
2009-09,1.523,
2009-10,1.488,
2009-11,1.488,
2009-12,0.144,
2010-01,0.145,
2010-02,0.148,
2010-03,0.152,
2010-04,0.155,
2010-05,0.155,
2010-06,0.158,
2010-07,0.154,
2010-08,0.154,
2010-09,0.148,
2010-10,0.145,
2010-11,0.150,
2010-12,0.162,
2011-01,0.158,
2011-02,0.156,
2011-03,0.155,
2011-04,0.205,
2011-05,0.852,
2011-06,0.941,
2011-07,0.895,
2011-08,0.862,
2011-09,0.857,
2011-10,0.802,
2011-11,0.796,
2011-12,0.818,
2012-01,0.843,
2012-02,0.881,
2012-03,0.869,
2012-04,0.881,
2012-05,0.926,
2012-06,0.942,
2012-07,0.997,
2012-08,1.049,
2012-09,1.182,
2012-10,1.308,
2012-11,1.590,
2012-12,1.787,
2013-01,1.940,
2013-02,2.011,
2013-03,1.926,
2013-04,2.399,
2013-05,2.268,
2013-06,2.054,
2013-07,1.794,
2013-08,1.627,
2013-09,1.751,
2013-10,1.949,
2013-11,1.915,
2013-12,1.787,
2014-01,1.815,
2014-02,1.708,
2014-03,1.798,
2014-04,1.844,
2014-05,2.575,
2014-06,2.647,
2014-07,2.656,
2014-08,2.711,
2014-09,2.792,
2014-10,2.888,
2014-11,2.883,
