"",BBK01.PQ3631,BBK01.PQ3631_FLAGS
"",Housing loans to domestic employees and other individuals / Total / Banks with special functions,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:26:02,
1968-10,.,No value available
1969-01,.,Value available later
1969-04,.,Value available later
1969-07,.,Value available later
1969-10,.,Value available later
1970-01,.,Value available later
1970-04,.,Value available later
1970-07,.,Value available later
1970-10,.,Value available later
1971-01,.,Value available later
1971-04,.,Value available later
1971-07,.,Value available later
1971-10,.,Value available later
1972-01,.,Value available later
1972-04,.,Value available later
1972-07,.,Value available later
1972-10,.,Value available later
1973-01,.,Value available later
1973-04,.,Value available later
1973-07,.,Value available later
1973-10,.,Value available later
1974-01,.,Value available later
1974-04,.,Value available later
1974-07,.,Value available later
1974-10,.,Value available later
1975-01,.,Value available later
1975-04,.,Value available later
1975-07,.,Value available later
1975-10,.,Value available later
1976-01,.,Value available later
1976-04,.,Value available later
1976-07,.,Value available later
1976-10,.,Value available later
1977-01,.,Value available later
1977-04,.,Value available later
1977-07,.,Value available later
1977-10,.,Value available later
1978-01,.,Value available later
1978-04,.,Value available later
1978-07,.,Value available later
1978-10,.,Value available later
1979-01,.,Value available later
1979-04,.,Value available later
1979-07,.,Value available later
1979-10,.,Value available later
1980-01,.,Value available later
1980-04,.,Value available later
1980-07,.,Value available later
1980-10,3.460,
1981-01,3.634,
1981-04,3.725,
1981-07,3.961,
1981-10,4.046,
1982-01,4.193,
1982-04,4.346,
1982-07,4.473,
1982-10,4.636,
1983-01,4.674,
1983-04,4.736,
1983-07,4.863,
1983-10,5.169,
1984-01,5.149,
1984-04,5.248,
1984-07,5.391,
1984-10,5.499,
1985-01,5.580,
1985-04,5.527,
1985-07,5.565,
1985-10,5.514,
1986-01,5.469,
1986-04,5.433,
1986-07,5.480,
1986-10,5.747,
1987-01,5.771,
1987-04,5.726,
1987-07,5.764,
1987-10,5.790,
1988-01,5.759,
1988-04,5.759,
1988-07,5.779,
1988-10,7.207,
1989-01,7.469,
1989-04,7.413,
1989-07,7.358,
1989-10,7.412,
1990-01,7.440,
1990-04,7.414,
1990-07,7.514,
1990-10,7.611,
1991-01,7.646,
1991-04,7.696,
1991-07,7.764,
1991-10,8.548,
1992-01,8.550,
1992-04,8.599,
1992-07,8.715,
1992-10,8.227,
1993-01,8.260,
1993-04,8.350,
1993-07,8.348,
1993-10,8.858,
1994-01,8.985,
1994-04,9.199,
1994-07,9.386,
1994-10,9.644,
1995-01,9.620,
1995-04,9.675,
1995-07,9.765,
1995-10,9.960,
1996-01,10.019,
1996-04,14.238,
1996-07,14.899,
1996-10,15.751,
1997-01,16.257,
1997-04,16.687,
1997-07,17.230,
1997-10,17.712,
1998-01,18.052,
1998-04,18.532,
1998-07,19.123,
1998-10,19.997,
1999-01,21.870,
1999-04,22.491,
1999-07,23.146,
1999-10,23.923,
2000-01,24.367,
2000-04,16.728,
2000-07,17.098,
2000-10,17.379,
2001-01,17.431,
2001-04,17.553,
2001-07,17.772,
2001-10,17.917,
2002-01,17.727,
2002-04,17.754,
2002-07,17.825,
2002-10,17.919,
2003-01,17.881,
2003-04,18.994,
2003-07,19.161,
2003-10,19.299,
2004-01,19.114,
2004-04,18.992,
2004-07,23.787,
2004-10,25.856,
2005-01,25.457,
2005-04,25.232,
2005-07,24.818,
2005-10,24.354,
2006-01,29.188,
2006-04,28.670,
2006-07,28.249,
2006-10,27.631,
2007-01,26.896,
2007-04,26.215,
2007-07,25.772,
2007-10,25.349,
2008-01,24.932,
2008-04,24.599,
2008-07,24.355,
2008-10,24.060,
2009-01,23.690,
2009-04,23.531,
2009-07,23.409,
2009-10,23.213,
2010-01,22.750,
2010-04,23.005,
2010-07,22.475,
2010-10,21.696,
2011-01,21.513,
2011-04,21.301,
2011-07,21.228,
2011-10,20.815,
2012-01,20.852,
2012-04,20.516,
2012-07,20.180,
2012-10,19.756,
2013-01,19.416,
2013-04,19.046,
2013-07,18.705,
2013-10,19.434,
2014-01,19.007,
2014-04,18.730,
2014-07,18.521,
2014-10,18.209,
