"",BBK01.TS5536,BBK01.TS5536_FLAGS
2004-06,119.08225,
2004-07,119.52130,
2004-08,119.89055,
2004-09,120.03249,
2004-10,120.33030,
2004-11,120.50573,
2004-12,120.67975,
2005-01,120.85424,
2005-02,120.85353,
2005-03,120.86791,
2005-04,121.10005,
2005-05,121.40470,
2005-06,121.54149,
2005-07,121.80494,
2005-08,121.88687,
2005-09,122.02484,
2005-10,121.93537,
2005-11,121.80918,
2005-12,121.46215,
2006-01,121.07957,
2006-02,120.84508,
2006-03,120.60776,
2006-04,120.38080,
2006-05,119.93394,
2006-06,119.64554,
2006-07,118.93005,
2006-08,118.09002,
2006-09,117.32180,
2006-10,116.33463,
2006-11,115.09200,
2006-12,114.12084,
2007-01,112.57709,
2007-02,111.50139,
2007-03,110.95071,
2007-04,110.18060,
2007-05,109.51550,
2007-06,108.85745,
2007-07,107.66992,
2007-08,106.93772,
2007-09,106.22318,
2007-10,105.22988,
2007-11,104.46589,
2007-12,104.49085,
2008-01,103.25341,
2008-02,102.57747,
2008-03,102.37830,
2008-04,101.93639,
2008-05,101.76711,
2008-06,101.54698,
2008-07,100.48353,
2008-08,99.90978,
2008-09,99.25904,
2008-10,99.04645,
2008-11,98.96805,
2008-12,99.55781,
2009-01,100.33097,
2009-02,101.34522,
2009-03,102.16688,
2009-04,103.10320,
2009-05,103.98601,
2009-06,105.11333,
2009-07,106.33545,
2009-08,107.56393,
2009-09,108.43142,
2009-10,109.54248,
2009-11,110.46066,
2009-12,111.39110,
2010-01,112.37885,
2010-02,113.48613,
2010-03,114.09448,
2010-04,114.82002,
2010-05,115.62219,
2010-06,116.05935,
2010-07,117.07161,
2010-08,117.62149,
2010-09,118.38098,
2010-10,119.13552,
2010-11,119.85399,
2010-12,120.42509,
2011-01,120.91087,
2011-02,121.08523,
2011-03,121.47570,
2011-04,121.47051,
2011-05,121.26349,
2011-06,121.10405,
2011-07,120.96933,
2011-08,120.76255,
2011-09,120.65751,
2011-10,120.69002,
2011-11,120.86382,
2011-12,120.76008,
2012-01,121.08707,
2012-02,121.65847,
2012-03,121.97501,
2012-04,122.03417,
2012-05,122.34929,
2012-06,122.62387,
2012-07,122.95384,
2012-08,123.26166,
2012-09,123.47355,
2012-10,123.59234,
2012-11,123.94117,
2012-12,124.08588,
2013-01,124.13797,
2013-02,124.11770,
2013-03,124.03144,
2013-04,124.24309,
2013-05,124.62845,
2013-06,124.86438,
2013-07,124.90680,
2013-08,125.05011,
2013-09,125.09159,
2013-10,125.17172,
2013-11,125.37089,
2013-12,125.02041,
2014-01,124.72084,
2014-02,124.50401,
2014-03,124.45027,
2014-04,124.44084,
2014-05,124.57945,
2014-06,124.76615,
2014-07,124.76520,
2014-08,124.96321,
2014-09,125.09051,
2014-10,125.09263,
2014-11,125.19965,
2014-12,124.43895,Provisional value
2015-01,124.01039,
"",General: 1 Statistical changes have been eliminated.,
