"",BBK01.QUV514,BBK01.QUV514_FLAGS
"",Banks in Germany: Short-term loans and advances to non- residents / Italy / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:10:11,
2001-12,20.436,
2002-01,21.459,
2002-02,18.769,
2002-03,17.978,
2002-04,17.443,
2002-05,19.350,
2002-06,22.260,
2002-07,20.287,
2002-08,19.389,
2002-09,20.269,
2002-10,19.910,
2002-11,19.961,
2002-12,19.143,
2003-01,19.668,
2003-02,21.901,
2003-03,22.996,
2003-04,20.353,
2003-05,21.624,
2003-06,21.593,
2003-07,21.976,
2003-08,22.228,
2003-09,21.735,
2003-10,18.670,
2003-11,18.824,
2003-12,16.366,
2004-01,16.755,
2004-02,20.381,
2004-03,21.872,
2004-04,24.230,
2004-05,22.332,
2004-06,21.018,
2004-07,23.625,
2004-08,22.893,
2004-09,19.327,
2004-10,19.603,
2004-11,20.278,
2004-12,19.653,
2005-01,23.665,
2005-02,29.313,
2005-03,28.692,
2005-04,26.494,
2005-05,27.198,
2005-06,30.398,
2005-07,27.719,
2005-08,27.687,
2005-09,28.705,
2005-10,40.905,
2005-11,37.659,
2005-12,30.660,
2006-01,39.151,
2006-02,38.243,
2006-03,35.176,
2006-04,31.022,
2006-05,28.842,
2006-06,30.725,
2006-07,33.346,
2006-08,36.288,
2006-09,36.096,
2006-10,34.340,
2006-11,32.351,
2006-12,28.983,
2007-01,35.092,
2007-02,38.122,
2007-03,35.029,
2007-04,53.878,
2007-05,57.297,
2007-06,67.652,
2007-07,65.382,
2007-08,63.208,
2007-09,63.598,
2007-10,64.901,
2007-11,71.606,
2007-12,65.323,
2008-01,61.762,
2008-02,58.566,
2008-03,52.337,
2008-04,52.756,
2008-05,53.283,
2008-06,53.001,
2008-07,48.373,
2008-08,50.404,
2008-09,48.454,
2008-10,41.751,
2008-11,35.480,
2008-12,33.582,
2009-01,33.485,
2009-02,33.281,
2009-03,30.295,
2009-04,27.482,
2009-05,25.482,
2009-06,27.309,
2009-07,27.979,
2009-08,28.004,
2009-09,19.866,
2009-10,26.336,
2009-11,23.479,
2009-12,20.188,
2010-01,19.858,
2010-02,20.454,
2010-03,21.471,
2010-04,19.729,
2010-05,22.194,
2010-06,19.658,
2010-07,22.563,
2010-08,22.625,
2010-09,18.447,
2010-10,18.145,
2010-11,20.135,
2010-12,19.456,
2011-01,23.859,
2011-02,24.974,
2011-03,23.393,
2011-04,26.414,
2011-05,22.886,
2011-06,24.060,
2011-07,21.366,
2011-08,22.197,
2011-09,22.934,
2011-10,25.183,
2011-11,26.759,
2011-12,25.859,
2012-01,21.345,
2012-02,23.160,
2012-03,17.260,
2012-04,18.560,
2012-05,19.472,
2012-06,20.533,
2012-07,20.344,
2012-08,18.087,
2012-09,19.716,
2012-10,18.714,
2012-11,17.743,
2012-12,18.482,
2013-01,16.413,
2013-02,15.598,
2013-03,16.770,
2013-04,16.056,
2013-05,18.446,
2013-06,23.631,
2013-07,20.765,
2013-08,21.623,
2013-09,20.177,
2013-10,21.152,
2013-11,20.940,
2013-12,21.295,
2014-01,18.524,
2014-02,18.362,
2014-03,19.452,
2014-04,19.998,
2014-05,18.947,
2014-06,22.198,
2014-07,22.843,
2014-08,22.205,
2014-09,21.544,
2014-10,20.942,
2014-11,24.111,
2014-12,25.550,
