"",BBK01.OUN177,BBK01.OUN177_FLAGS
"",Time deposits of non-banks (non-MFIs) / for up and including 1 year / Special purpose banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:15:39,
1968-12,0.379,
1969-01,0.275,
1969-02,0.299,
1969-03,0.298,
1969-04,0.362,
1969-05,0.351,
1969-06,0.316,
1969-07,0.330,
1969-08,0.334,
1969-09,0.343,
1969-10,0.368,
1969-11,0.362,
1969-12,0.569,
1970-01,0.330,
1970-02,0.311,
1970-03,0.303,
1970-04,0.326,
1970-05,0.334,
1970-06,0.487,
1970-07,0.316,
1970-08,0.313,
1970-09,0.342,
1970-10,0.361,
1970-11,0.381,
1970-12,0.482,
1971-01,0.350,
1971-02,0.353,
1971-03,0.376,
1971-04,0.422,
1971-05,0.423,
1971-06,0.635,
1971-07,0.510,
1971-08,0.514,
1971-09,0.527,
1971-10,0.601,
1971-11,0.574,
1971-12,0.707,
1972-01,0.427,
1972-02,0.411,
1972-03,0.450,
1972-04,0.471,
1972-05,0.476,
1972-06,0.577,
1972-07,0.480,
1972-08,0.553,
1972-09,0.576,
1972-10,0.540,
1972-11,0.574,
1972-12,1.051,
1973-01,0.942,
1973-02,0.813,
1973-03,0.796,
1973-04,0.901,
1973-05,0.694,
1973-06,0.882,
1973-07,0.723,
1973-08,0.869,
1973-09,0.824,
1973-10,0.885,
1973-11,0.895,
1973-12,1.110,
1974-01,0.943,
1974-02,0.910,
1974-03,0.767,
1974-04,0.776,
1974-05,0.847,
1974-06,1.025,
1974-07,0.846,
1974-08,1.031,
1974-09,1.108,
1974-10,1.140,
1974-11,1.408,
1974-12,1.577,
1975-01,1.252,
1975-02,1.205,
1975-03,1.297,
1975-04,1.209,
1975-05,1.208,
1975-06,1.319,
1975-07,1.173,
1975-08,1.144,
1975-09,1.178,
1975-10,1.321,
1975-11,1.342,
1975-12,2.250,
1976-01,2.554,
1976-02,1.733,
1976-03,1.687,
1976-04,1.695,
1976-05,1.412,
1976-06,1.559,
1976-07,1.391,
1976-08,1.609,
1976-09,1.664,
1976-10,1.639,
1976-11,1.559,
1976-12,1.387,
1977-01,1.408,
1977-02,1.421,
1977-03,1.520,
1977-04,1.479,
1977-05,1.326,
1977-06,1.342,
1977-07,1.232,
1977-08,1.338,
1977-09,1.303,
1977-10,1.273,
1977-11,1.192,
1977-12,1.507,
1978-01,1.274,
1978-02,1.211,
1978-03,1.158,
1978-04,0.919,
1978-05,0.845,
1978-06,0.828,
1978-07,0.817,
1978-08,0.872,
1978-09,0.868,
1978-10,0.826,
1978-11,0.958,
1978-12,1.306,
1979-01,0.992,
1979-02,0.773,
1979-03,0.820,
1979-04,0.802,
1979-05,0.648,
1979-06,1.050,
1979-07,1.033,
1979-08,0.925,
1979-09,1.102,
1979-10,1.125,
1979-11,0.857,
1979-12,0.944,
1980-01,0.739,
1980-02,0.647,
1980-03,0.842,
1980-04,0.769,
1980-05,0.811,
1980-06,0.856,
1980-07,1.045,
1980-08,0.729,
1980-09,1.025,
1980-10,0.932,
1980-11,0.991,
1980-12,1.184,
1981-01,0.941,
1981-02,1.068,
1981-03,1.133,
1981-04,1.164,
1981-05,1.184,
1981-06,1.378,
1981-07,1.093,
1981-08,1.561,
1981-09,1.650,
1981-10,1.862,
1981-11,1.052,
1981-12,1.346,
1982-01,1.199,
1982-02,1.180,
1982-03,1.387,
1982-04,1.367,
1982-05,1.378,
1982-06,1.446,
1982-07,1.631,
1982-08,1.638,
1982-09,1.604,
1982-10,1.723,
1982-11,1.445,
1982-12,1.786,
1983-01,0.941,
1983-02,1.035,
1983-03,1.189,
1983-04,1.161,
1983-05,1.285,
1983-06,1.362,
1983-07,1.587,
1983-08,1.492,
1983-09,1.785,
1983-10,1.860,
1983-11,1.257,
1983-12,1.976,
1984-01,1.232,
1984-02,1.151,
1984-03,1.501,
1984-04,1.180,
1984-05,1.144,
1984-06,1.402,
1984-07,1.423,
1984-08,1.400,
1984-09,1.756,
1984-10,1.568,
1984-11,1.407,
1984-12,1.784,
1985-01,1.018,
1985-02,1.010,
1985-03,1.212,
1985-04,1.007,
1985-05,0.960,
1985-06,1.492,
1985-07,1.237,
1985-08,1.223,
1985-09,1.184,
1985-10,0.903,
1985-11,1.057,
1985-12,1.308,
1986-01,0.874,
1986-02,1.007,
1986-03,1.257,
1986-04,1.013,
1986-05,1.059,
1986-06,1.542,
1986-07,1.011,
1986-08,1.231,
1986-09,1.274,
1986-10,1.006,
1986-11,1.067,
1986-12,1.485,
1987-01,1.082,
1987-02,1.126,
1987-03,1.500,
1987-04,1.242,
1987-05,1.364,
1987-06,1.747,
1987-07,1.226,
1987-08,1.421,
1987-09,1.448,
1987-10,1.364,
1987-11,1.316,
1987-12,1.720,
1988-01,1.231,
1988-02,1.255,
1988-03,1.645,
1988-04,1.251,
1988-05,1.325,
1988-06,1.715,
1988-07,1.287,
1988-08,1.438,
1988-09,1.731,
1988-10,1.276,
1988-11,1.311,
1988-12,2.303,
1989-01,1.653,
1989-02,1.644,
1989-03,1.791,
1989-04,1.389,
1989-05,1.372,
1989-06,1.812,
1989-07,1.420,
1989-08,1.351,
1989-09,1.651,
1989-10,1.266,
1989-11,1.271,
1989-12,1.747,
1990-01,1.528,
1990-02,1.333,
1990-03,1.735,
1990-04,1.201,
1990-05,1.196,
1990-06,1.639,
1990-07,1.479,
1990-08,1.362,
1990-09,1.642,
1990-10,1.323,
1990-11,1.950,
1990-12,1.876,
1991-01,1.544,
1991-02,1.341,
1991-03,1.759,
1991-04,1.303,
1991-05,1.393,
1991-06,1.916,
1991-07,1.628,
1991-08,1.414,
1991-09,1.820,
1991-10,1.600,
1991-11,1.560,
1991-12,2.079,
1992-01,1.627,
1992-02,2.314,
1992-03,2.817,
1992-04,3.006,
1992-05,2.569,
1992-06,3.157,
1992-07,2.587,
1992-08,3.454,
1992-09,3.567,
1992-10,3.038,
1992-11,2.520,
1992-12,3.520,
1993-01,3.712,
1993-02,3.580,
1993-03,4.241,
1993-04,3.427,
1993-05,3.296,
1993-06,3.518,
1993-07,2.696,
1993-08,2.642,
1993-09,3.137,
1993-10,2.348,
1993-11,2.442,
1993-12,3.045,
1994-01,3.751,
1994-02,2.748,
1994-03,3.292,
1994-04,2.705,
1994-05,3.253,
1994-06,3.169,
1994-07,3.268,
1994-08,3.158,
1994-09,3.513,
1994-10,2.520,
