"",BBK01.QU2333,BBK01.QU2333_FLAGS
"",Banks in Germany: Short-term liabilities to foreign banks / All countries / All currencies,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:08:28,
1968-12,5.738,
1969-01,4.673,
1969-02,4.494,
1969-03,4.300,
1969-04,4.855,
1969-05,6.183,
1969-06,5.998,
1969-07,5.958,
1969-08,6.309,
1969-09,7.294,
1969-10,7.070,
1969-11,6.840,
1969-12,8.689,
1970-01,9.227,
1970-02,9.776,
1970-03,9.688,
1970-04,9.545,
1970-05,9.395,
1970-06,9.446,
1970-07,9.726,
1970-08,9.958,
1970-09,10.628,
1970-10,10.642,
1970-11,10.984,
1970-12,11.840,
1971-01,10.396,
1971-02,10.723,
1971-03,10.882,
1971-04,10.837,
1971-05,11.442,
1971-06,9.748,
1971-07,9.931,
1971-08,10.361,
1971-09,10.255,
1971-10,10.719,
1971-11,10.322,
1971-12,12.696,
1972-01,11.182,
1972-02,11.211,
1972-03,11.243,
1972-04,10.833,
1972-05,10.594,
1972-06,11.972,
1972-07,12.730,
1972-08,11.984,
1972-09,11.605,
1972-10,11.480,
1972-11,11.517,
1972-12,13.183,
1973-01,12.335,
1973-02,14.863,
1973-03,15.752,
1973-04,14.773,
1973-05,13.612,
1973-06,13.158,
1973-07,13.468,
1973-08,13.285,
1973-09,14.102,
1973-10,13.241,
1973-11,12.930,
1973-12,13.900,
1974-01,12.790,
1974-02,13.007,
1974-03,13.599,
1974-04,14.243,
1974-05,14.832,
1974-06,15.378,
1974-07,14.266,
1974-08,13.802,
1974-09,14.156,
1974-10,14.048,
1974-11,13.741,
1974-12,14.451,
1975-01,13.435,
1975-02,13.935,
1975-03,14.599,
1975-04,14.218,
1975-05,13.941,
1975-06,14.695,
1975-07,15.170,
1975-08,15.795,
1975-09,15.796,
1975-10,16.173,
1975-11,16.311,
1975-12,17.256,
1976-01,15.708,
1976-02,16.114,
1976-03,17.713,
1976-04,17.455,
1976-05,17.029,
1976-06,17.460,
1976-07,16.335,
1976-08,16.385,
1976-09,16.990,
1976-10,17.887,
1976-11,17.573,
1976-12,20.690,
1977-01,17.661,
1977-02,17.880,
1977-03,17.371,
1977-04,17.123,
1977-05,18.047,
1977-06,18.536,
1977-07,18.543,
1977-08,17.879,
1977-09,18.186,
1977-10,18.679,
1977-11,20.346,
1977-12,22.037,
1978-01,20.489,
1978-02,20.086,
1978-03,19.554,
1978-04,19.635,
1978-05,19.633,
1978-06,20.335,
1978-07,20.564,
1978-08,20.908,
1978-09,20.834,
1978-10,20.994,
1978-11,21.328,
1978-12,24.634,
1979-01,23.891,
1979-02,22.450,
1979-03,21.769,
1979-04,21.405,
1979-05,21.726,
1979-06,22.152,
1979-07,21.043,
1979-08,21.417,
1979-09,22.331,
1979-10,23.763,
1979-11,23.145,
1979-12,26.531,
1980-01,23.550,
1980-02,23.963,
1980-03,25.431,
1980-04,25.352,
1980-05,24.896,
1980-06,25.509,
1980-07,24.771,
1980-08,26.227,
1980-09,26.959,
1980-10,27.525,
1980-11,27.527,
1980-12,28.416,
1981-01,28.129,
1981-02,28.608,
1981-03,31.641,
1981-04,29.522,
1981-05,31.618,
1981-06,30.668,
1981-07,30.563,
1981-08,29.561,
1981-09,28.718,
1981-10,27.587,
1981-11,27.429,
1981-12,27.377,
1982-01,26.395,
1982-02,25.856,
1982-03,26.901,
1982-04,26.172,
1982-05,26.760,
1982-06,27.950,
1982-07,28.483,
1982-08,29.884,
1982-09,29.129,
1982-10,29.182,
1982-11,28.806,
1982-12,29.822,
1983-01,28.354,
1983-02,28.231,
1983-03,29.068,
1983-04,27.716,
1983-05,28.660,
1983-06,30.526,
1983-07,29.929,
1983-08,29.480,
1983-09,30.227,
1983-10,28.137,
1983-11,28.579,
1983-12,29.396,
1984-01,27.112,
1984-02,26.733,
1984-03,27.524,
1984-04,29.191,
1984-05,29.386,
1984-06,30.371,
1984-07,32.069,
1984-08,31.471,
1984-09,34.784,
1984-10,34.136,
1984-11,33.805,
1984-12,36.395,
1985-01,36.144,
1985-02,38.167,
1985-03,35.423,
1985-04,35.995,
1985-05,33.287,
1985-06,35.694,
1985-07,33.420,
1985-08,34.398,
1985-09,34.349,
1985-10,33.949,
1985-11,35.850,
1985-12,37.259,
1986-01,35.954,
1986-02,34.379,
1986-03,38.379,
1986-04,36.366,
1986-05,35.787,
1986-06,35.464,
1986-07,33.847,
1986-08,33.503,
1986-09,39.935,
1986-10,39.916,
1986-11,38.262,
1986-12,38.701,
1987-01,37.595,
1987-02,35.629,
1987-03,35.963,
1987-04,37.429,
1987-05,36.327,
1987-06,38.366,
1987-07,38.381,
1987-08,38.514,
1987-09,40.077,
1987-10,44.437,
1987-11,41.165,
1987-12,39.718,
1988-01,40.560,
1988-02,40.154,
1988-03,42.889,
1988-04,40.252,
1988-05,41.664,
1988-06,44.571,
1988-07,47.358,
1988-08,49.357,
1988-09,47.966,
1988-10,48.385,
1988-11,47.743,
1988-12,48.510,
1989-01,49.593,
1989-02,50.845,
1989-03,53.548,
1989-04,57.183,
1989-05,62.301,
1989-06,60.609,
1989-07,56.616,
1989-08,57.080,
1989-09,57.882,
1989-10,58.394,
1989-11,57.911,
1989-12,57.269,
1990-01,58.041,
1990-02,61.098,
1990-03,60.943,
1990-04,62.097,
1990-05,61.155,
1990-06,61.633,
1990-07,64.533,
1990-08,64.032,
1990-09,67.381,
1990-10,65.061,
1990-11,64.232,
1990-12,66.005,
1991-01,66.082,
1991-02,68.617,
1991-03,79.376,
1991-04,77.154,
1991-05,73.548,
1991-06,78.493,
1991-07,77.131,
1991-08,80.157,
1991-09,76.333,
1991-10,78.123,
1991-11,76.407,
1991-12,75.205,
1992-01,76.844,
1992-02,78.307,
1992-03,82.377,
1992-04,82.754,
1992-05,82.169,
