"",BBK01.PQ1836,BBK01.PQ1836_FLAGS
"",Other loans to domestic employees and other individuals / Long-term / Mortgage banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:27:06,
1968-10,0.648,
1969-01,0.642,
1969-04,0.667,
1969-07,0.679,
1969-10,0.678,
1970-01,0.673,
1970-04,0.678,
1970-07,0.681,
1970-10,0.055,
1971-01,0.061,
1971-04,0.061,
1971-07,0.070,
1971-10,0.069,
1972-01,0.085,
1972-04,0.101,
1972-07,0.096,
1972-10,0.105,
1973-01,0.113,
1973-04,0.082,
1973-07,0.089,
1973-10,0.099,
1974-01,0.114,
1974-04,0.118,
1974-07,0.120,
1974-10,0.138,
1975-01,0.136,
1975-04,0.138,
1975-07,0.182,
1975-10,0.145,
1976-01,0.138,
1976-04,0.084,
1976-07,0.085,
1976-10,0.075,
1977-01,0.080,
1977-04,0.079,
1977-07,0.084,
1977-10,0.081,
1978-01,0.083,
1978-04,0.090,
1978-07,0.091,
1978-10,0.080,
1979-01,0.080,
1979-04,0.086,
1979-07,0.120,
1979-10,0.197,
1980-01,0.182,
1980-04,0.221,
1980-07,0.283,
1980-10,0.781,
1981-01,0.797,
1981-04,0.848,
1981-07,0.891,
1981-10,0.923,
1982-01,0.954,
1982-04,0.951,
1982-07,0.976,
1982-10,1.018,
1983-01,1.008,
1983-04,0.930,
1983-07,0.941,
1983-10,0.959,
1984-01,0.982,
1984-04,0.959,
1984-07,0.988,
1984-10,1.024,
1985-01,1.035,
1985-04,1.047,
1985-07,0.990,
1985-10,1.045,
1986-01,1.043,
1986-04,1.078,
1986-07,1.129,
1986-10,1.175,
1987-01,1.207,
1987-04,1.243,
1987-07,1.302,
1987-10,1.364,
1988-01,1.593,
1988-04,1.625,
1988-07,1.705,
1988-10,1.821,
1989-01,1.940,
1989-04,1.861,
1989-07,2.040,
1989-10,2.132,
1990-01,2.128,
1990-04,2.216,
1990-07,2.261,
1990-10,2.392,
1991-01,2.375,
1991-04,2.488,
1991-07,2.518,
1991-10,2.670,
1992-01,2.767,
1992-04,3.016,
1992-07,3.301,
1992-10,3.704,
1993-01,3.922,
1993-04,4.065,
1993-07,4.290,
1993-10,4.705,
1994-01,4.789,
1994-04,4.994,
1994-07,5.053,
1994-10,5.236,
1995-01,5.136,
1995-04,5.307,
1995-07,5.455,
1995-10,5.521,
1996-01,5.697,
1996-04,5.710,
1996-07,5.646,
1996-10,5.734,
1997-01,5.815,
1997-04,6.241,
1997-07,6.355,
1997-10,6.344,
1998-01,6.304,
1998-04,6.299,
1998-07,6.437,
1998-10,6.328,
1999-01,6.776,
1999-04,6.506,
1999-07,7.105,
1999-10,7.228,
2000-01,7.306,
2000-04,7.019,
2000-07,6.904,
2000-10,6.887,
2001-01,6.651,
2001-04,6.895,
2001-07,6.862,
2001-10,7.045,
2002-01,6.818,
2002-04,6.779,
2002-07,6.510,
2002-10,5.242,
2003-01,5.589,
2003-04,6.380,
2003-07,6.654,
2003-10,6.462,
2004-01,6.884,
2004-04,6.652,
2004-07,6.414,
2004-10,5.979,
2005-01,5.873,
2005-04,5.651,
2005-07,5.561,
2005-10,5.149,
2006-01,4.950,
2006-04,4.919,
2006-07,4.717,
2006-10,4.418,
2007-01,4.397,
2007-04,4.082,
2007-07,3.796,
2007-10,3.520,
2008-01,3.410,
2008-04,3.279,
2008-07,3.112,
2008-10,3.036,
2009-01,2.875,
2009-04,2.706,
2009-07,2.621,
2009-10,2.532,
2010-01,2.456,
2010-04,3.373,
2010-07,3.303,
2010-10,3.097,
2011-01,2.865,
2011-04,2.706,
2011-07,2.586,
2011-10,2.396,
2012-01,2.321,
2012-04,2.230,
2012-07,2.126,
2012-10,1.963,
2013-01,1.733,
2013-04,1.663,
2013-07,1.195,
2013-10,1.154,
2014-01,1.085,
2014-04,1.020,
2014-07,0.978,
2014-10,0.921,
