"",BBK01.QUK896,BBK01.QUK896_FLAGS
"",Consolidated German banks: Loans and advances to foreign general government / Luxembourg / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:30:48,
2002-03,0.122,
2002-04,0.122,
2002-05,0.122,
2002-06,0.122,
2002-07,0.122,
2002-08,0.118,
2002-09,0.118,
2002-10,0.120,
2002-11,0.066,
2002-12,0.064,
2003-01,0.064,
2003-02,0.063,
2003-03,0.063,
2003-04,0.063,
2003-05,0.063,
2003-06,0.064,
2003-07,0.063,
2003-08,0.059,
2003-09,0.008,
2003-10,0.008,
2003-11,0.008,
2003-12,0.008,
2004-01,0.008,
2004-02,0.008,
2004-03,0.008,
2004-04,0.000,
2004-05,0.000,
2004-06,0.105,
2004-07,0.000,
2004-08,0.000,
2004-09,0.000,
2004-10,0.000,
2004-11,0.001,
2004-12,0.000,
2005-01,0.000,
2005-02,0.000,
2005-03,0.000,
2005-04,0.000,
2005-05,0.000,
2005-06,0.000,
2005-07,0.000,
2005-08,0.024,
2005-09,0.024,
2005-10,0.024,
2005-11,0.024,
2005-12,0.023,
2006-01,0.025,
2006-02,0.025,
2006-03,0.000,
2006-04,0.000,
2006-05,0.001,
2006-06,0.001,
2006-07,0.001,
2006-08,0.000,
2006-09,0.001,
2006-10,0.001,
2006-11,0.001,
2006-12,0.060,
2007-01,0.058,
2007-02,0.058,
2007-03,0.059,
2007-04,0.058,
2007-05,0.058,
2007-06,0.058,
2007-07,0.057,
2007-08,0.058,
2007-09,0.058,
2007-10,0.097,
2007-11,0.096,
2007-12,0.093,
2008-01,0.056,
2008-02,0.057,
2008-03,0.056,
2008-04,0.057,
2008-05,0.056,
2008-06,0.057,
2008-07,0.056,
2008-08,0.056,
2008-09,0.057,
2008-10,0.001,
2008-11,0.001,
2008-12,0.098,
2009-01,0.381,
2009-02,0.583,
2009-03,0.469,
2009-04,0.559,
2009-05,0.357,
2009-06,0.347,
2009-07,0.485,
2009-08,0.724,
2009-09,0.866,
2009-10,0.477,
2009-11,0.700,
2009-12,0.587,
2010-01,0.000,
2010-02,0.000,
2010-03,0.001,
2010-04,0.001,
2010-05,0.542,
2010-06,0.892,
2010-07,1.029,
2010-08,1.886,
2010-09,1.353,
2010-10,0.001,
2010-11,0.000,
2010-12,0.000,
2011-01,0.001,
2011-02,0.001,
2011-03,0.000,
2011-04,0.001,
2011-05,0.001,
2011-06,0.001,
2011-07,0.001,
2011-08,0.000,
2011-09,0.000,
2011-10,0.124,
2011-11,0.102,
2011-12,0.059,
2012-01,0.018,
2012-02,0.001,
2012-03,0.001,
2012-04,0.001,
2012-05,0.001,
2012-06,0.001,
2012-07,0.001,
2012-08,0.001,
2012-09,0.001,
2012-10,0.001,
2012-11,0.019,
2012-12,0.018,
2013-01,0.075,
2013-02,0.068,
2013-03,0.070,
2013-04,0.396,
2013-05,0.628,
2013-06,0.930,
2013-07,1.195,
2013-08,0.737,
2013-09,1.190,
2013-10,0.342,
2013-11,0.315,
2013-12,0.355,
2014-01,0.424,
2014-02,0.599,
2014-03,0.594,
2014-04,0.434,
2014-05,0.455,
2014-06,0.043,
2014-07,0.327,
2014-08,0.039,
2014-09,1.112,
2014-10,0.980,
