"",BBK01.QUY375,BBK01.QUY375_FLAGS
"",Consolidated German banks: Foreign securities issued by foreign general government / All countries / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:29:51,
2002-03,240.426,
2002-04,220.534,
2002-05,211.736,
2002-06,197.808,
2002-07,201.487,
2002-08,206.426,
2002-09,210.322,
2002-10,208.993,
2002-11,213.349,
2002-12,202.718,
2003-01,206.672,
2003-02,209.643,
2003-03,200.696,
2003-04,201.174,
2003-05,199.913,
2003-06,202.187,
2003-07,196.884,
2003-08,189.279,
2003-09,187.774,
2003-10,191.641,
2003-11,187.558,
2003-12,183.290,
2004-01,193.116,
2004-02,197.814,
2004-03,212.464,
2004-04,214.017,
2004-05,211.199,
2004-06,215.461,
2004-07,210.670,
2004-08,218.873,
2004-09,216.134,
2004-10,225.963,
2004-11,219.143,
2004-12,214.483,
2005-01,222.721,
2005-02,227.592,
2005-03,230.728,
2005-04,244.548,
2005-05,241.971,
2005-06,240.422,
2005-07,230.089,
2005-08,231.648,
2005-09,224.798,
2005-10,220.857,
2005-11,216.924,
2005-12,186.575,
2006-01,194.153,
2006-02,191.385,
2006-03,188.262,
2006-04,184.421,
2006-05,185.376,
2006-06,181.556,
2006-07,179.595,
2006-08,174.609,
2006-09,181.714,
2006-10,187.376,
2006-11,183.511,
2006-12,175.842,
2007-01,183.505,
2007-02,182.795,
2007-03,184.236,
2007-04,180.582,
2007-05,188.150,
2007-06,186.735,
2007-07,187.493,
2007-08,183.315,
2007-09,174.338,
2007-10,171.679,
2007-11,163.320,
2007-12,153.764,
2008-01,170.435,
2008-02,185.208,
2008-03,184.676,
2008-04,184.807,
2008-05,179.345,
2008-06,178.436,
2008-07,179.838,
2008-08,175.850,
2008-09,168.191,
2008-10,173.248,
2008-11,171.284,
2008-12,156.084,
2009-01,160.542,
2009-02,160.505,
2009-03,156.615,
2009-04,158.548,
2009-05,161.150,
2009-06,163.412,
2009-07,164.831,
2009-08,165.030,
2009-09,166.159,
2009-10,172.040,
2009-11,175.629,
2009-12,166.790,
2010-01,174.819,
2010-02,173.442,
2010-03,173.825,
2010-04,185.001,
2010-05,169.762,
2010-06,172.751,
2010-07,175.189,
2010-08,172.277,
2010-09,166.981,
2010-10,168.380,
2010-11,167.363,
2010-12,157.681,
2011-01,163.433,
2011-02,166.399,
2011-03,164.362,
2011-04,165.903,
2011-05,168.894,
2011-06,163.437,
2011-07,164.260,
2011-08,164.271,
2011-09,162.916,
2011-10,161.054,
2011-11,156.879,
2011-12,145.530,
2012-01,148.828,
2012-02,147.591,
2012-03,150.636,
2012-04,147.675,
2012-05,150.126,
2012-06,148.070,
2012-07,149.738,
2012-08,146.325,
2012-09,149.241,
2012-10,148.555,
2012-11,145.581,
2012-12,148.009,
2013-01,153.337,
2013-02,149.879,
2013-03,150.583,
2013-04,153.231,
2013-05,161.394,
2013-06,151.767,
2013-07,151.136,
2013-08,158.067,
2013-09,153.120,
2013-10,154.550,
2013-11,156.743,
2013-12,152.175,
2014-01,152.253,
2014-02,156.009,
2014-03,153.793,
2014-04,158.798,
2014-05,162.926,
2014-06,162.979,
2014-07,164.680,
2014-08,158.907,
2014-09,164.217,
2014-10,167.334,
