"",BBK01.OUE225,BBK01.OUE225_FLAGS
"",Time deposits of domestic banks (MFIs) (exxcluding the Bundesbank) / medium-and longtherm / Branches of foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:10:38,
1968-12,0.084,
1969-01,0.132,
1969-02,0.133,
1969-03,0.141,
1969-04,0.159,
1969-05,0.166,
1969-06,0.166,
1969-07,0.171,
1969-08,0.201,
1969-09,0.207,
1969-10,0.210,
1969-11,0.193,
1969-12,0.165,
1970-01,0.170,
1970-02,0.170,
1970-03,0.160,
1970-04,0.157,
1970-05,0.152,
1970-06,0.147,
1970-07,0.148,
1970-08,0.193,
1970-09,0.186,
1970-10,0.185,
1970-11,0.186,
1970-12,0.205,
1971-01,0.209,
1971-02,0.211,
1971-03,0.234,
1971-04,0.223,
1971-05,0.221,
1971-06,0.209,
1971-07,0.283,
1971-08,0.284,
1971-09,0.289,
1971-10,0.281,
1971-11,0.282,
1971-12,0.241,
1972-01,0.259,
1972-02,0.241,
1972-03,0.224,
1972-04,0.220,
1972-05,0.201,
1972-06,0.200,
1972-07,0.170,
1972-08,0.168,
1972-09,0.172,
1972-10,0.149,
1972-11,0.159,
1972-12,0.164,
1973-01,0.155,
1973-02,0.191,
1973-03,0.191,
1973-04,0.178,
1973-05,0.178,
1973-06,0.174,
1973-07,0.173,
1973-08,0.164,
1973-09,0.164,
1973-10,0.166,
1973-11,0.161,
1973-12,0.161,
1974-01,0.166,
1974-02,0.166,
1974-03,0.177,
1974-04,0.179,
1974-05,0.179,
1974-06,0.228,
1974-07,0.175,
1974-08,0.180,
1974-09,0.179,
1974-10,0.219,
1974-11,0.254,
1974-12,0.344,
1975-01,0.358,
1975-02,0.386,
1975-03,0.386,
1975-04,0.415,
1975-05,0.425,
1975-06,0.439,
1975-07,0.466,
1975-08,0.486,
1975-09,0.508,
1975-10,0.520,
1975-11,0.580,
1975-12,0.654,
1976-01,0.693,
1976-02,0.711,
1976-03,0.754,
1976-04,0.769,
1976-05,0.780,
1976-06,0.768,
1976-07,0.749,
1976-08,0.740,
1976-09,0.743,
1976-10,0.775,
1976-11,0.789,
1976-12,0.729,
1977-01,0.691,
1977-02,0.664,
1977-03,0.613,
1977-04,0.636,
1977-05,0.628,
1977-06,0.583,
1977-07,0.564,
1977-08,0.579,
1977-09,0.587,
1977-10,0.595,
1977-11,0.592,
1977-12,0.575,
1978-01,0.573,
1978-02,0.540,
1978-03,0.573,
1978-04,0.578,
1978-05,0.584,
1978-06,0.600,
1978-07,0.618,
1978-08,0.629,
1978-09,0.631,
1978-10,0.637,
1978-11,0.719,
1978-12,0.755,
1979-01,0.798,
1979-02,0.822,
1979-03,0.824,
1979-04,0.820,
1979-05,0.821,
1979-06,0.819,
1979-07,0.798,
1979-08,0.797,
1979-09,0.813,
1979-10,0.810,
1979-11,0.818,
1979-12,0.800,
1980-01,0.810,
1980-02,0.820,
1980-03,0.797,
1980-04,0.811,
1980-05,0.789,
1980-06,0.789,
1980-07,0.774,
1980-08,0.777,
1980-09,0.766,
1980-10,0.743,
1980-11,0.741,
1980-12,0.717,
1981-01,0.697,
1981-02,0.670,
1981-03,0.707,
1981-04,0.674,
1981-05,0.662,
1981-06,0.655,
1981-07,0.659,
1981-08,0.662,
1981-09,0.609,
1981-10,0.608,
1981-11,0.649,
1981-12,0.674,
1982-01,0.698,
1982-02,0.711,
1982-03,0.732,
1982-04,0.759,
1982-05,0.778,
1982-06,0.790,
1982-07,0.800,
1982-08,0.810,
1982-09,0.793,
1982-10,0.773,
1982-11,0.824,
1982-12,0.803,
1983-01,0.834,
1983-02,0.945,
1983-03,0.976,
1983-04,1.022,
1983-05,1.024,
1983-06,0.986,
1983-07,1.009,
1983-08,1.003,
1983-09,0.995,
1983-10,1.022,
1983-11,1.009,
1983-12,0.932,
1984-01,0.852,
1984-02,0.847,
1984-03,0.834,
1984-04,0.822,
1984-05,0.826,
1984-06,0.823,
1984-07,0.832,
1984-08,0.833,
1984-09,0.839,
1984-10,0.819,
1984-11,0.835,
1984-12,0.827,
1985-01,0.833,
1985-02,0.823,
1985-03,0.799,
1985-04,0.791,
1985-05,0.832,
1985-06,0.835,
1985-07,0.823,
1985-08,0.868,
1985-09,0.908,
1985-10,0.933,
1985-11,0.940,
1985-12,0.947,
1986-01,0.988,
1986-02,1.070,
1986-03,1.060,
1986-04,1.062,
1986-05,1.035,
1986-06,1.047,
1986-07,1.051,
1986-08,1.092,
1986-09,1.126,
1986-10,1.106,
1986-11,1.086,
1986-12,1.068,
1987-01,0.932,
1987-02,0.977,
1987-03,0.987,
1987-04,1.009,
1987-05,1.043,
1987-06,1.134,
1987-07,1.171,
1987-08,1.198,
1987-09,1.254,
1987-10,1.326,
1987-11,1.357,
1987-12,1.447,
1988-01,1.572,
1988-02,1.564,
1988-03,1.571,
1988-04,1.211,
1988-05,1.225,
1988-06,1.256,
1988-07,1.258,
1988-08,1.252,
1988-09,1.221,
1988-10,1.225,
1988-11,1.191,
1988-12,1.172,
1989-01,1.124,
1989-02,1.108,
1989-03,1.081,
1989-04,1.094,
1989-05,1.094,
1989-06,1.138,
1989-07,1.098,
1989-08,1.081,
1989-09,1.111,
1989-10,1.075,
1989-11,1.077,
1989-12,1.035,
1990-01,1.095,
1990-02,1.154,
1990-03,1.216,
1990-04,1.242,
1990-05,1.224,
1990-06,1.237,
1990-07,1.165,
1990-08,1.138,
1990-09,1.226,
1990-10,1.288,
1990-11,1.284,
1990-12,1.240,
1991-01,1.193,
1991-02,1.238,
1991-03,1.229,
1991-04,1.197,
1991-05,1.206,
1991-06,1.236,
1991-07,1.203,
1991-08,1.194,
1991-09,1.158,
1991-10,1.154,
1991-11,1.093,
1991-12,1.081,
1992-01,1.069,
1992-02,1.011,
1992-03,1.037,
1992-04,1.240,
1992-05,1.092,
1992-06,1.048,
1992-07,1.080,
1992-08,1.077,
1992-09,1.103,
1992-10,1.127,
1992-11,1.189,
1992-12,1.189,
1993-01,1.260,
1993-02,1.326,
1993-03,1.351,
1993-04,1.320,
1993-05,1.326,
1993-06,1.324,
1993-07,1.322,
1993-08,1.279,
1993-09,1.208,
1993-10,1.142,
1993-11,1.126,
1993-12,1.123,
1994-01,1.103,
1994-02,1.086,
1994-03,1.054,
1994-04,1.020,
1994-05,0.995,
1994-06,0.989,
1994-07,0.997,
1994-08,0.980,
1994-09,0.923,
1994-10,0.888,
1994-11,1.046,
1994-12,1.937,
1995-01,2.172,
1995-02,2.085,
1995-03,2.125,
1995-04,2.165,
1995-05,2.111,
1995-06,2.081,
1995-07,2.070,
1995-08,2.050,
1995-09,1.958,
1995-10,1.933,
1995-11,1.905,
1995-12,1.927,
1996-01,2.078,
1996-02,2.055,
1996-03,1.909,
1996-04,1.852,
1996-05,1.891,
1996-06,1.959,
1996-07,1.942,
1996-08,1.918,
1996-09,1.718,
1996-10,1.855,
1996-11,1.867,
1996-12,1.845,
1997-01,1.826,
1997-02,1.956,
1997-03,1.977,
1997-04,2.085,
1997-05,2.284,
1997-06,2.313,
1997-07,2.103,
1997-08,2.089,
1997-09,2.066,
1997-10,2.009,
1997-11,1.883,
1997-12,1.901,
1998-01,3.189,
1998-02,2.849,
1998-03,3.043,
1998-04,3.132,
1998-05,3.140,
1998-06,3.216,
1998-07,3.247,
1998-08,3.280,
1998-09,3.455,
1998-10,3.774,
1998-11,3.780,
1998-12,3.839,
1999-01,3.645,
1999-02,3.686,
1999-03,3.665,
1999-04,3.761,
1999-05,3.772,
1999-06,3.809,
1999-07,3.779,
1999-08,3.723,
1999-09,3.724,
1999-10,3.691,
1999-11,3.686,
1999-12,3.749,
2000-01,3.966,
2000-02,3.893,
2000-03,3.898,
2000-04,3.805,
2000-05,3.781,
2000-06,2.492,
2000-07,2.483,
2000-08,2.463,
2000-09,2.364,
2000-10,2.408,
2000-11,3.199,
2000-12,3.136,
2001-01,3.134,
2001-02,2.907,
2001-03,2.901,
2001-04,2.892,
2001-05,2.860,
2001-06,2.795,
2001-07,2.766,
2001-08,2.761,
2001-09,2.466,
2001-10,2.356,
2001-11,2.114,
2001-12,2.136,
2002-01,2.341,
2002-02,2.265,
2002-03,2.256,
2002-04,2.782,
2002-05,2.738,
2002-06,2.698,
2002-07,2.695,
2002-08,2.722,
2002-09,2.735,
2002-10,1.750,
2002-11,1.729,
2002-12,1.663,
2003-01,1.667,
2003-02,1.656,
2003-03,1.613,
2003-04,1.511,
2003-05,1.524,
2003-06,1.399,
2003-07,1.642,
2003-08,1.656,
2003-09,1.625,
2003-10,1.656,
2003-11,1.628,
2003-12,1.682,
2004-01,1.669,
2004-02,1.691,
2004-03,1.694,
2004-04,1.753,
2004-05,1.788,
2004-06,1.717,
2004-07,1.710,
2004-08,1.728,
2004-09,1.708,
2004-10,1.694,
2004-11,1.618,
2004-12,1.581,
2005-01,1.612,
2005-02,1.598,
2005-03,1.565,
2005-04,1.563,
2005-05,1.602,
2005-06,1.612,
2005-07,1.643,
2005-08,1.631,
2005-09,1.681,
2005-10,1.659,
2005-11,1.634,
2005-12,1.609,
2006-01,1.644,
2006-02,1.619,
2006-03,1.591,
2006-04,1.567,
2006-05,1.539,
2006-06,1.585,
2006-07,1.565,
2006-08,1.599,
2006-09,1.621,
2006-10,1.619,
2006-11,1.744,
2006-12,1.750,
2007-01,1.810,
2007-02,1.806,
2007-03,1.789,
2007-04,1.808,
2007-05,1.819,
2007-06,1.883,
2007-07,1.907,
2007-08,1.928,
2007-09,1.899,
2007-10,1.878,
2007-11,1.873,
2007-12,1.881,
2008-01,2.001,
2008-02,2.022,
2008-03,2.018,
2008-04,2.074,
2008-05,2.180,
2008-06,2.374,
2008-07,2.377,
2008-08,2.356,
2008-09,2.372,
2008-10,2.461,
2008-11,2.430,
2008-12,2.604,
2009-01,2.605,
2009-02,2.591,
2009-03,2.582,
2009-04,2.573,
2009-05,2.549,
2009-06,2.497,
2009-07,2.564,
2009-08,2.584,
2009-09,2.633,
2009-10,2.638,
2009-11,2.476,
2009-12,2.417,
2010-01,2.418,
2010-02,2.411,
2010-03,2.530,
2010-04,2.514,
2010-05,2.636,
2010-06,2.803,
2010-07,2.824,
2010-08,2.708,
2010-09,2.818,
2010-10,2.900,
2010-11,2.959,
2010-12,3.070,
2011-01,3.062,
2011-02,3.017,
2011-03,2.987,
2011-04,3.019,
2011-05,2.887,
2011-06,2.963,
2011-07,2.841,
2011-08,2.901,
2011-09,2.900,
2011-10,2.801,
2011-11,2.878,
2011-12,2.902,
2012-01,2.929,
2012-02,2.941,
2012-03,2.963,
2012-04,2.954,
2012-05,2.961,
2012-06,2.930,
2012-07,2.949,
2012-08,2.934,
2012-09,2.936,
2012-10,2.905,
2012-11,2.925,
2012-12,2.916,
2013-01,2.932,
2013-02,2.894,
2013-03,3.139,
2013-04,3.107,
2013-05,3.170,
2013-06,3.252,
2013-07,3.338,
2013-08,3.100,
2013-09,3.088,
2013-10,3.086,
2013-11,3.288,
2013-12,3.683,
2014-01,4.035,
2014-02,4.320,
2014-03,4.553,
2014-04,4.830,
2014-05,5.357,
2014-06,5.659,
2014-07,5.919,
2014-08,6.331,
2014-09,6.439,
2014-10,6.654,
2014-11,3.760,
2014-12,3.805,Provisional value
