"",BBK01.OUB198,BBK01.OUB198_FLAGS
"",Time deposits of domestic government / for more than one year up to and including two years / Commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:22:32,
1999-01,0.118,
1999-02,0.103,
1999-03,0.099,
1999-04,0.121,
1999-05,0.131,
1999-06,0.134,
1999-07,0.138,
1999-08,0.182,
1999-09,0.153,
1999-10,0.215,
1999-11,0.172,
1999-12,0.171,
2000-01,0.206,
2000-02,0.230,
2000-03,0.216,
2000-04,0.249,
2000-05,0.217,
2000-06,0.223,
2000-07,0.236,
2000-08,0.235,
2000-09,0.231,
2000-10,0.208,
2000-11,0.247,
2000-12,0.351,
2001-01,0.536,
2001-02,0.541,
2001-03,0.536,
2001-04,0.541,
2001-05,0.537,
2001-06,0.423,
2001-07,0.399,
2001-08,0.393,
2001-09,0.404,
2001-10,0.417,
2001-11,0.447,
2001-12,0.480,
2002-01,0.335,
2002-02,0.329,
2002-03,0.321,
2002-04,0.319,
2002-05,0.329,
2002-06,0.316,
2002-07,0.305,
2002-08,0.308,
2002-09,0.284,
2002-10,0.277,
2002-11,0.257,
2002-12,0.308,
2003-01,0.283,
2003-02,0.224,
2003-03,0.224,
2003-04,0.236,
2003-05,0.227,
2003-06,0.236,
2003-07,0.240,
2003-08,0.250,
2003-09,0.253,
2003-10,0.252,
2003-11,0.261,
2003-12,0.262,
2004-01,0.249,
2004-02,0.224,
2004-03,0.626,
2004-04,0.618,
2004-05,0.616,
2004-06,0.606,
2004-07,0.608,
2004-08,0.590,
2004-09,0.599,
2004-10,0.599,
2004-11,0.609,
2004-12,0.557,
2005-01,0.584,
2005-02,0.577,
2005-03,0.192,
2005-04,0.180,
2005-05,0.183,
2005-06,0.209,
2005-07,0.200,
2005-08,0.202,
2005-09,0.192,
2005-10,0.197,
2005-11,0.188,
2005-12,0.190,
2006-01,0.193,
2006-02,0.217,
2006-03,0.242,
2006-04,0.248,
2006-05,0.276,
2006-06,0.275,
2006-07,0.238,
2006-08,0.242,
2006-09,0.265,
2006-10,0.267,
2006-11,0.293,
2006-12,0.326,
2007-01,0.604,
2007-02,0.617,
2007-03,0.610,
2007-04,0.590,
2007-05,0.578,
2007-06,0.926,
2007-07,0.928,
2007-08,0.956,
2007-09,0.994,
2007-10,1.003,
2007-11,1.111,
2007-12,1.251,
2008-01,1.060,
2008-02,1.123,
2008-03,1.152,
2008-04,1.198,
2008-05,1.273,
2008-06,1.145,
2008-07,1.012,
2008-08,1.151,
2008-09,1.181,
2008-10,1.236,
2008-11,1.096,
2008-12,1.060,
2009-01,1.117,
2009-02,1.142,
2009-03,1.334,
2009-04,1.454,
2009-05,1.636,
2009-06,1.720,
2009-07,1.912,
2009-08,1.972,
2009-09,2.027,
2009-10,2.030,
2009-11,1.931,
2009-12,1.849,
2010-01,1.833,
2010-02,1.887,
2010-03,1.779,
2010-04,1.715,
2010-05,1.513,
2010-06,1.438,
2010-07,1.326,
2010-08,1.221,
2010-09,1.164,
2010-10,1.189,
2010-11,1.147,
2010-12,1.036,
2011-01,0.951,
2011-02,0.926,
2011-03,0.940,
2011-04,0.973,
2011-05,1.024,
2011-06,1.110,
2011-07,1.348,
2011-08,1.360,
2011-09,1.466,
2011-10,1.504,
2011-11,1.585,
2011-12,1.725,
2012-01,1.812,
2012-02,1.979,
2012-03,2.122,
2012-04,2.115,
2012-05,2.232,
2012-06,2.546,
2012-07,2.619,
2012-08,2.656,
2012-09,2.674,
2012-10,2.628,
2012-11,2.615,
2012-12,2.564,
2013-01,2.517,
2013-02,2.447,
2013-03,2.329,
2013-04,2.422,
2013-05,2.667,
2013-06,2.586,
2013-07,2.584,
2013-08,2.707,
2013-09,2.719,
2013-10,2.880,
2013-11,2.915,
2013-12,3.055,
2014-01,3.067,
2014-02,3.212,
2014-03,3.297,
2014-04,3.280,
2014-05,3.185,
2014-06,3.166,
2014-07,3.060,
2014-08,3.087,
2014-09,2.968,
2014-10,3.109,
2014-11,3.689,
2014-12,4.242,Provisional value
