"",BBK01.RU2730,BBK01.RU2730_FLAGS
"","Banks in Germany: Liabilities to non-residents, total / Singapore / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:26:46,
1982-06,0.586,
1982-07,0.609,
1982-08,0.665,
1982-09,0.656,
1982-10,0.648,
1982-11,0.646,
1982-12,0.585,
1983-01,0.598,
1983-02,0.632,
1983-03,0.512,
1983-04,0.527,
1983-05,0.511,
1983-06,0.748,
1983-07,0.669,
1983-08,0.675,
1983-09,0.549,
1983-10,0.590,
1983-11,0.536,
1983-12,0.534,
1984-01,0.530,
1984-02,0.532,
1984-03,0.637,
1984-04,0.626,
1984-05,0.559,
1984-06,0.708,
1984-07,0.911,
1984-08,0.936,
1984-09,0.951,
1984-10,0.885,
1984-11,0.802,
1984-12,0.968,
1985-01,0.976,
1985-02,0.803,
1985-03,0.910,
1985-04,0.822,
1985-05,0.767,
1985-06,0.759,
1985-07,0.789,
1985-08,0.885,
1985-09,0.976,
1985-10,0.776,
1985-11,0.812,
1985-12,0.875,
1986-01,0.885,
1986-02,0.720,
1986-03,0.745,
1986-04,0.836,
1986-05,0.904,
1986-06,0.859,
1986-07,0.783,
1986-08,1.078,
1986-09,1.471,
1986-10,0.921,
1986-11,0.957,
1986-12,0.759,
1987-01,0.793,
1987-02,0.775,
1987-03,0.864,
1987-04,0.887,
1987-05,0.982,
1987-06,0.875,
1987-07,1.000,
1987-08,0.981,
1987-09,0.983,
1987-10,1.099,
1987-11,0.975,
1987-12,1.125,
1988-01,0.972,
1988-02,1.017,
1988-03,0.990,
1988-04,0.985,
1988-05,1.047,
1988-06,1.073,
1988-07,1.331,
1988-08,1.203,
1988-09,1.348,
1988-10,1.051,
1988-11,1.284,
1988-12,1.246,
1989-01,1.361,
1989-02,1.030,
1989-03,1.292,
1989-04,1.163,
1989-05,1.360,
1989-06,1.346,
1989-07,1.212,
1989-08,1.687,
1989-09,1.123,
1989-10,1.307,
1989-11,1.194,
1989-12,1.210,
1990-01,1.170,
1990-02,1.312,
1990-03,1.429,
1990-04,1.275,
1990-05,1.213,
1990-06,1.197,
1990-07,1.313,
1990-08,1.293,
1990-09,1.364,
1990-10,1.372,
1990-11,1.187,
1990-12,1.003,
1991-01,1.038,
1991-02,1.038,
1991-03,1.382,
1991-04,1.307,
1991-05,0.980,
1991-06,0.927,
1991-07,1.029,
1991-08,1.055,
1991-09,1.095,
1991-10,1.267,
1991-11,1.116,
1991-12,1.088,
1992-01,1.057,
1992-02,0.955,
1992-03,1.120,
1992-04,1.133,
1992-05,0.719,
1992-06,1.138,
1992-07,1.061,
1992-08,0.979,
1992-09,0.946,
1992-10,0.839,
1992-11,1.051,
1992-12,0.773,
1993-01,1.061,
1993-02,1.201,
1993-03,1.235,
1993-04,1.469,
1993-05,1.320,
1993-06,1.468,
1993-07,1.402,
1993-08,1.158,
1993-09,1.480,
1993-10,1.288,
1993-11,1.525,
1993-12,1.378,
1994-01,1.125,
1994-02,1.040,
1994-03,1.164,
1994-04,1.131,
1994-05,1.027,
1994-06,1.082,
1994-07,1.082,
1994-08,1.108,
1994-09,1.269,
1994-10,1.342,
1994-11,1.168,
1994-12,1.021,
1995-01,0.924,
1995-02,1.414,
1995-03,1.667,
1995-04,2.116,
1995-05,1.887,
1995-06,1.499,
1995-07,1.482,
1995-08,1.651,
1995-09,1.842,
1995-10,1.599,
1995-11,2.102,
1995-12,2.786,
1996-01,2.783,
1996-02,2.714,
1996-03,3.788,
1996-04,3.710,
1996-05,3.885,
1996-06,4.008,
1996-07,4.282,
1996-08,3.495,
1996-09,3.737,
1996-10,3.028,
1996-11,4.015,
1996-12,3.919,
1997-01,5.069,
1997-02,4.566,
1997-03,4.361,
1997-04,5.066,
1997-05,5.465,
1997-06,4.899,
1997-07,4.123,
1997-08,4.103,
1997-09,4.848,
1997-10,3.648,
1997-11,4.942,
1997-12,4.221,
1998-01,3.524,
1998-02,4.801,
1998-03,5.156,
1998-04,3.703,
1998-05,5.384,
1998-06,5.480,
1998-07,4.902,
1998-08,4.759,
1998-09,5.691,
1998-10,6.426,
1998-11,6.593,
1998-12,7.017,
1999-01,13.872,
1999-02,8.375,
1999-03,6.701,
1999-04,11.977,
1999-05,10.661,
1999-06,13.908,
1999-07,13.594,
1999-08,14.112,
1999-09,14.187,
1999-10,15.286,
1999-11,16.937,
1999-12,18.818,
2000-01,18.962,
2000-02,21.077,
2000-03,18.058,
2000-04,18.236,
2000-05,18.022,
2000-06,16.403,
2000-07,15.841,
2000-08,16.127,
2000-09,19.599,
2000-10,20.713,
2000-11,18.845,
2000-12,16.807,
2001-01,18.785,
2001-02,20.443,
2001-03,22.574,
2001-04,25.730,
2001-05,24.981,
2001-06,25.039,
2001-07,22.660,
2001-08,23.235,
2001-09,25.646,
2001-10,18.932,
2001-11,20.408,
2001-12,17.481,
2002-01,22.085,
2002-02,22.913,
2002-03,22.774,
2002-04,20.113,
2002-05,17.409,
2002-06,17.001,
2002-07,18.776,
2002-08,20.041,
2002-09,17.948,
2002-10,16.195,
2002-11,14.331,
2002-12,13.332,
2003-01,11.713,
2003-02,12.317,
2003-03,13.815,
2003-04,12.460,
2003-05,11.481,
2003-06,12.424,
2003-07,13.875,
2003-08,12.821,
2003-09,10.769,
2003-10,9.628,
2003-11,9.840,
2003-12,10.540,
2004-01,8.900,
2004-02,8.941,
