"",BBK01.OUC211,BBK01.OUC211_FLAGS
"",Time deposits of the federal government and its special funds / for up and including 1 year / Big banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:23:28,
1968-12,0.021,
1969-01,0.017,
1969-02,0.018,
1969-03,0.019,
1969-04,0.019,
1969-05,0.020,
1969-06,0.020,
1969-07,0.014,
1969-08,0.015,
1969-09,0.015,
1969-10,0.017,
1969-11,0.015,
1969-12,0.016,
1970-01,0.017,
1970-02,0.017,
1970-03,0.019,
1970-04,0.018,
1970-05,0.039,
1970-06,0.019,
1970-07,0.034,
1970-08,0.027,
1970-09,0.028,
1970-10,0.028,
1970-11,0.028,
1970-12,0.030,
1971-01,0.027,
1971-02,0.020,
1971-03,0.019,
1971-04,0.019,
1971-05,0.019,
1971-06,0.026,
1971-07,0.030,
1971-08,0.033,
1971-09,0.024,
1971-10,0.022,
1971-11,0.021,
1971-12,0.010,
1972-01,0.010,
1972-02,0.007,
1972-03,0.007,
1972-04,0.008,
1972-05,0.007,
1972-06,0.007,
1972-07,0.007,
1972-08,0.007,
1972-09,0.007,
1972-10,0.006,
1972-11,0.004,
1972-12,0.004,
1973-01,0.007,
1973-02,0.007,
1973-03,0.004,
1973-04,0.003,
1973-05,0.003,
1973-06,0.003,
1973-07,0.008,
1973-08,0.006,
1973-09,0.009,
1973-10,0.005,
1973-11,0.010,
1973-12,0.010,
1974-01,0.008,
1974-02,0.006,
1974-03,0.003,
1974-04,0.003,
1974-05,0.004,
1974-06,0.004,
1974-07,0.004,
1974-08,0.006,
1974-09,0.006,
1974-10,0.006,
1974-11,0.005,
1974-12,0.010,
1975-01,0.017,
1975-02,0.015,
1975-03,0.030,
1975-04,0.011,
1975-05,0.022,
1975-06,0.021,
1975-07,0.020,
1975-08,0.027,
1975-09,0.032,
1975-10,0.016,
1975-11,0.024,
1975-12,0.018,
1976-01,0.009,
1976-02,0.009,
1976-03,0.005,
1976-04,0.006,
1976-05,0.006,
1976-06,0.005,
1976-07,0.009,
1976-08,0.009,
1976-09,0.020,
1976-10,0.122,
1976-11,0.117,
1976-12,0.120,
1977-01,0.025,
1977-02,0.013,
1977-03,0.004,
1977-04,0.003,
1977-05,0.004,
1977-06,0.004,
1977-07,0.016,
1977-08,0.019,
1977-09,0.071,
1977-10,0.075,
1977-11,0.077,
1977-12,0.139,
1978-01,0.073,
1978-02,0.083,
1978-03,0.067,
1978-04,0.031,
1978-05,0.048,
1978-06,0.048,
1978-07,0.039,
1978-08,0.027,
1978-09,0.017,
1978-10,0.017,
1978-11,0.008,
1978-12,0.015,
1979-01,0.014,
1979-02,0.010,
1979-03,0.001,
1979-04,0.001,
1979-05,0.001,
1979-06,0.001,
1979-07,0.011,
1979-08,0.012,
1979-09,0.002,
1979-10,0.003,
1979-11,0.003,
1979-12,0.054,
1980-01,0.014,
1980-02,0.006,
1980-03,0.003,
1980-04,0.003,
1980-05,0.002,
1980-06,0.003,
1980-07,0.003,
1980-08,0.003,
1980-09,0.007,
1980-10,0.057,
1980-11,0.057,
1980-12,0.008,
1981-01,0.007,
1981-02,0.007,
1981-03,0.010,
1981-04,0.137,
1981-05,0.133,
1981-06,0.134,
1981-07,0.172,
1981-08,0.172,
1981-09,0.162,
1981-10,0.170,
1981-11,0.163,
1981-12,0.163,
1982-01,0.111,
1982-02,0.111,
1982-03,0.111,
1982-04,0.111,
1982-05,0.111,
1982-06,0.110,
1982-07,0.110,
1982-08,0.117,
1982-09,0.124,
1982-10,0.108,
1982-11,0.112,
1982-12,0.121,
1983-01,0.012,
1983-02,0.009,
1983-03,0.012,
1983-04,0.012,
1983-05,0.008,
1983-06,0.008,
1983-07,0.008,
1983-08,0.008,
1983-09,0.008,
1983-10,0.008,
1983-11,0.008,
1983-12,0.005,
1984-01,0.005,
1984-02,0.005,
1984-03,0.005,
1984-04,0.005,
1984-05,0.005,
1984-06,0.107,
1984-07,0.107,
1984-08,0.108,
1984-09,0.262,
1984-10,0.269,
1984-11,0.177,
1984-12,0.034,
1985-01,0.040,
1985-02,0.029,
1985-03,0.021,
1985-04,0.033,
1985-05,0.034,
1985-06,0.039,
1985-07,0.041,
1985-08,0.042,
1985-09,0.194,
1985-10,0.196,
1985-11,0.198,
1985-12,0.213,
1986-01,0.212,
1986-02,0.211,
1986-03,0.195,
1986-04,0.193,
1986-05,0.190,
1986-06,0.203,
1986-07,0.203,
1986-08,0.188,
1986-09,0.184,
1986-10,0.190,
1986-11,0.196,
1986-12,0.221,
1987-01,0.223,
1987-02,0.163,
1987-03,0.356,
1987-04,0.346,
1987-05,0.235,
1987-06,0.238,
1987-07,0.249,
1987-08,0.250,
1987-09,0.045,
1987-10,0.191,
1987-11,0.346,
1987-12,0.356,
1988-01,0.193,
1988-02,0.179,
1988-03,0.330,
1988-04,0.329,
1988-05,0.481,
1988-06,0.328,
1988-07,0.328,
1988-08,0.176,
1988-09,0.176,
1988-10,0.176,
1988-11,0.384,
1988-12,0.394,
1989-01,0.291,
1989-02,0.292,
1989-03,0.135,
1989-04,0.289,
1989-05,0.290,
1989-06,0.293,
1989-07,0.295,
1989-08,0.294,
1989-09,0.295,
1989-10,0.269,
1989-11,0.269,
1989-12,0.371,
1990-01,0.140,
1990-02,0.142,
1990-03,0.040,
1990-04,0.193,
1990-05,0.349,
1990-06,0.197,
1990-07,0.207,
1990-08,0.203,
1990-09,0.205,
1990-10,0.459,
1990-11,0.458,
1990-12,0.301,
1991-01,0.404,
1991-02,0.317,
1991-03,0.315,
1991-04,0.307,
1991-05,0.220,
1991-06,0.237,
1991-07,0.079,
1991-08,0.083,
1991-09,0.062,
1991-10,0.103,
1991-11,0.071,
1991-12,0.097,
1992-01,0.102,
1992-02,0.077,
1992-03,0.071,
1992-04,0.069,
1992-05,0.078,
1992-06,0.077,
1992-07,0.080,
1992-08,0.063,
1992-09,0.071,
1992-10,0.123,
1992-11,0.106,
1992-12,0.083,
1993-01,0.026,
1993-02,0.026,
1993-03,0.055,
1993-04,0.059,
1993-05,0.061,
1993-06,0.032,
1993-07,0.114,
1993-08,0.083,
1993-09,0.088,
1993-10,0.051,
1993-11,0.042,
1993-12,0.409,
1994-01,0.030,
1994-02,0.044,
1994-03,0.056,
1994-04,0.051,
1994-05,0.258,
1994-06,0.057,
1994-07,0.053,
1994-08,0.152,
1994-09,0.355,
1994-10,0.056,
1994-11,0.049,
1994-12,0.046,
1995-01,0.026,
1995-02,0.039,
1995-03,0.049,
1995-04,0.050,
1995-05,0.027,
1995-06,0.039,
1995-07,0.233,
1995-08,0.791,
1995-09,0.282,
1995-10,0.275,
1995-11,0.017,
1995-12,0.014,
1996-01,0.041,
1996-02,0.040,
1996-03,0.044,
1996-04,0.048,
1996-05,0.047,
1996-06,0.023,
1996-07,0.017,
1996-08,0.013,
1996-09,0.009,
1996-10,0.007,
1996-11,0.006,
1996-12,0.007,
1997-01,0.018,
1997-02,0.022,
1997-03,0.017,
1997-04,0.008,
1997-05,0.013,
1997-06,0.005,
1997-07,0.014,
1997-08,0.013,
1997-09,0.007,
1997-10,0.010,
1997-11,0.006,
1997-12,0.011,
1998-01,0.020,
1998-02,0.022,
1998-03,0.013,
1998-04,0.012,
1998-05,0.020,
1998-06,0.012,
1998-07,0.017,
1998-08,0.017,
1998-09,0.011,
1998-10,0.013,
1998-11,0.011,
1998-12,0.013,
1999-01,0.031,
1999-02,0.035,
1999-03,0.031,
1999-04,0.027,
1999-05,0.030,
1999-06,0.028,
1999-07,0.025,
1999-08,0.037,
1999-09,0.035,
1999-10,0.027,
1999-11,0.027,
1999-12,0.026,
2000-01,0.027,
2000-02,0.030,
2000-03,0.031,
2000-04,0.030,
2000-05,0.041,
2000-06,0.042,
2000-07,0.046,
2000-08,0.047,
2000-09,0.052,
2000-10,0.047,
2000-11,0.049,
2000-12,1.045,
2001-01,0.059,
2001-02,0.051,
2001-03,0.063,
2001-04,0.048,
2001-05,0.090,
2001-06,0.054,
2001-07,0.092,
2001-08,0.091,
2001-09,0.122,
2001-10,0.130,
2001-11,0.059,
2001-12,0.052,
2002-01,0.228,
2002-02,0.218,
2002-03,0.216,
2002-04,0.217,
2002-05,0.203,
2002-06,0.273,
2002-07,0.277,
2002-08,0.306,
2002-09,0.306,
2002-10,0.341,
2002-11,0.304,
2002-12,0.245,
2003-01,0.239,
2003-02,0.206,
2003-03,0.328,
2003-04,0.320,
2003-05,0.311,
2003-06,0.285,
2003-07,0.275,
2003-08,0.270,
2003-09,0.281,
2003-10,0.271,
2003-11,0.263,
2003-12,0.258,
2004-01,1.236,
2004-02,2.134,
2004-03,2.145,
2004-04,2.144,
2004-05,1.978,
2004-06,1.999,
2004-07,2.243,
2004-08,2.034,
2004-09,0.754,
2004-10,0.258,
2004-11,0.246,
2004-12,0.230,
2005-01,0.984,
2005-02,1.014,
2005-03,0.496,
2005-04,0.577,
2005-05,0.572,
2005-06,0.572,
2005-07,0.569,
2005-08,0.345,
2005-09,0.343,
2005-10,0.037,
2005-11,0.037,
2005-12,0.526,
2006-01,2.151,
2006-02,0.026,
2006-03,0.675,
2006-04,0.743,
2006-05,1.643,
2006-06,2.199,
2006-07,2.440,
2006-08,1.151,
2006-09,0.990,
2006-10,1.759,
2006-11,2.025,
2006-12,0.954,
2007-01,0.423,
2007-02,0.371,
2007-03,0.871,
2007-04,0.879,
2007-05,1.436,
2007-06,1.314,
2007-07,1.097,
2007-08,1.090,
2007-09,0.594,
2007-10,0.599,
2007-11,1.603,
2007-12,0.608,
2008-01,0.266,
2008-02,0.276,
2008-03,0.130,
2008-04,0.061,
2008-05,0.088,
2008-06,0.097,
2008-07,0.055,
2008-08,0.100,
2008-09,0.614,
2008-10,0.057,
2008-11,0.162,
2008-12,0.521,
2009-01,0.491,
