"",BBK01.TVD426,BBK01.TVD426_FLAGS
1988-12,136,
1989-01,310,
1989-02,527,
1989-03,-1483,
1989-04,-1647,
1989-05,1356,
1989-06,-874,
1989-07,555,
1989-08,40,
1989-09,230,
1989-10,760,
1989-11,1666,
1989-12,1499,
1990-01,-1055,
1990-02,1734,
1990-03,-1462,
1990-04,-994,
1990-05,158,
1990-06,815,
1990-07,1774,
1990-08,2295,
1990-09,2702,
1990-10,-3579,
1990-11,-105,
1990-12,1463,
1991-01,1615,
1991-02,207,
1991-03,-550,
1991-04,-2371,
1991-05,178,
1991-06,590,
1991-07,1089,
1991-08,-302,
1991-09,5018,
1991-10,-27,
1991-11,3075,
1991-12,-756,
1992-01,3453,
1992-02,803,
1992-03,1816,
1992-04,-1083,
1992-05,1305,
1992-06,-342,
1992-07,718,
1992-08,4432,
1992-09,-3160,
1992-10,4634,
1992-11,1774,
1992-12,-2461,
1993-01,-731,
1993-02,1253,
1993-03,-4402,
1993-04,-2818,
1993-05,1764,
1993-06,-1652,
1993-07,1573,
1993-08,2473,
1993-09,2,
1993-10,3168,
1993-11,5938,
1993-12,3229,
1994-01,-951,
1994-02,2385,
1994-03,-3568,
1994-04,175,
1994-05,-146,
1994-06,-1390,
1994-07,325,
1994-08,-259,
1994-09,1272,
1994-10,1362,
1994-11,1268,
1994-12,3666,
1995-01,2661,
1995-02,3464,
1995-03,-2702,
1995-04,-420,
1995-05,-8253,
1995-06,2191,
1995-07,-1502,
1995-08,4381,
1995-09,3459,
1995-10,-766,
1995-11,2536,
1995-12,5264,
1996-01,984,
1996-02,1435,
1996-03,728,
1996-04,-2188,
1996-05,2409,
1996-06,-702,
1996-07,-1182,
1996-08,744,
1996-09,3276,
1996-10,-1510,
1996-11,612,
1996-12,3089,
1997-01,-930,
1997-02,2631,
1997-03,-363,
1997-04,-1070,
1997-05,-616,
1997-06,3820,
1997-07,2229,
1997-08,3984,
1997-09,-478,
1997-10,3330,
1997-11,1118,
1997-12,978,
1998-01,6449,
1998-02,-2112,
1998-03,-1796,
1998-04,-521,
1998-05,6916,
1998-06,5971,
1998-07,4524,
1998-08,1341,
1998-09,3868,
1998-10,2358,
1998-11,2751,
1998-12,-1452,
1999-01,5262,
1999-02,2757,
1999-03,2116,
1999-04,-2548,
1999-05,4500,
1999-06,3279,
1999-07,-7329,
1999-08,5301,
1999-09,-1792,
1999-10,6904,
1999-11,12835,
1999-12,-21,
2000-01,-1113,
2000-02,1279,
2000-03,1025,
2000-04,5150,
2000-05,5179,
2000-06,-3021,
2000-07,8264,
2000-08,6235,
2000-09,13774,
2000-10,6439,
2000-11,-1506,
2000-12,-9253,
2001-01,-2000,
2001-02,2427,
2001-03,10741,
2001-04,2648,
2001-05,6447,
2001-06,-7953,
2001-07,-16362,
2001-08,-1612,
2001-09,2067,
2001-10,844,
2001-11,1347,
2001-12,-8512,
2002-01,-1222,
2002-02,-434,
2002-03,5618,
2002-04,846,
2002-05,-3007,
2002-06,-4483,
2002-07,2511,
2002-08,-3507,
2002-09,4254,
2002-10,1749,
2002-11,5710,
2002-12,-8434,
2003-01,-12490,
2003-02,3642,
2003-03,-11600,
2003-04,-3755,
2003-05,-3190,
2003-06,-7494,
2003-07,-5905,
2003-08,-1192,
2003-09,4439,
2003-10,3476,
2003-11,-3504,
2003-12,-4457,
2004-01,-16052,
2004-02,-4795,
2004-03,2055,
2004-04,-377,
2004-05,2583,
2004-06,-1510,
2004-07,78,
2004-08,-3584,
2004-09,932,
2004-10,1712,
2004-11,1891,
2004-12,2356,
2005-01,-12382,
2005-02,714,
2005-03,-8955,
2005-04,4160,
2005-05,5016,
2005-06,-7440,
2005-07,-179,
2005-08,-719,
2005-09,-360,
2005-10,1902,
2005-11,6260,
2005-12,-10189,
2006-01,-5913,
2006-02,-3826,
2006-03,-2433,
2006-04,5673,
2006-05,5300,
2006-06,-6694,
2006-07,328,
2006-08,-1025,
2006-09,4680,
2006-10,2701,
2006-11,6229,
2006-12,4799,
2007-01,-10150,
2007-02,2196,
2007-03,-1839,
2007-04,7400,
2007-05,12431,
2007-06,-1708,
2007-07,-1303,
2007-08,7524,
2007-09,9314,
2007-10,-271,
2007-11,1145,
2007-12,-3650,
2008-01,-17862,
2008-02,6413,
2008-03,-3932,
2008-04,10225,
2008-05,383,
2008-06,1610,
2008-07,2849,
2008-08,1935,
2008-09,2104,
2008-10,15828,
2008-11,13218,
2008-12,-3097,
2009-01,-9050,
2009-02,-13686,
2009-03,9267,
2009-04,-14512,
2009-05,-32562,
2009-06,-35027,
2009-07,-9148,
2009-08,21494,
2009-09,-1762,
2009-10,465,
2009-11,3618,
2009-12,-18933,
2010-01,-11186,
2010-02,-2674,
2010-03,3723,
2010-04,-3421,
2010-05,13931,
2010-06,12297,
2010-07,-6147,
2010-08,10568,
2010-09,-12283,
2010-10,-4616,
2010-11,8894,
2010-12,-55395,
2011-01,-105687,
2011-02,-51858,
2011-03,-78246,
2011-04,5400,
2011-05,44138,
2011-06,-79986,
2011-07,121062,
2011-08,158036,
2011-09,132645,
2011-10,-115808,
2011-11,-4941,
2011-12,88158,
2012-01,-7302,
2012-02,-29962,
2012-03,-58189,
2012-04,34087,
2012-05,255603,
2012-06,-157972,
2012-07,90743,
2012-08,-35601,
2012-09,-57743,
2012-10,-57273,
2012-11,-2802,
2012-12,-35830,
2013-01,-103928,
2013-02,-1065,
2013-03,582,
2013-04,2536,
2013-05,-95609,
2013-06,-87331,
2013-07,-21048,
2013-08,-69879,
2013-09,11441,
2013-10,2073,
2013-11,-3405,
2013-12,-55170,
2014-01,15341,
2014-02,-30517,
2014-03,-15413,
2014-04,3024,
2014-05,33726,
2014-06,482,
2014-07,24075,
2014-08,88352,
2014-09,-17393,
2014-10,2846,
2014-11,47355,
2014-12,32934,
2015-01,133186,
