"",BBK01.QU6372,BBK01.QU6372_FLAGS
"",All foreign subsidiaries: Long-term liabilities to non-residents / United Kingdom / All currencies,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:18:06,
1984-12,1.280,
1985-01,1.167,
1985-02,1.184,
1985-03,1.112,
1985-04,1.133,
1985-05,1.135,
1985-06,1.224,
1985-07,1.346,
1985-08,1.375,
1985-09,1.375,
1985-10,1.397,
1985-11,1.383,
1985-12,1.284,
1986-01,1.264,
1986-02,1.241,
1986-03,1.357,
1986-04,1.349,
1986-05,1.366,
1986-06,1.307,
1986-07,1.250,
1986-08,1.224,
1986-09,1.179,
1986-10,1.186,
1986-11,1.157,
1986-12,1.080,
1987-01,1.088,
1987-02,1.099,
1987-03,0.991,
1987-04,0.904,
1987-05,0.945,
1987-06,0.984,
1987-07,0.979,
1987-08,0.990,
1987-09,0.996,
1987-10,0.979,
1987-11,0.829,
1987-12,0.854,
1988-01,0.878,
1988-02,0.885,
1988-03,0.977,
1988-04,0.902,
1988-05,0.949,
1988-06,0.939,
1988-07,0.970,
1988-08,1.104,
1988-09,1.195,
1988-10,1.184,
1988-11,1.196,
1988-12,1.604,
1989-01,1.667,
1989-02,1.795,
1989-03,1.796,
1989-04,1.604,
1989-05,1.693,
1989-06,1.771,
1989-07,1.720,
1989-08,1.813,
1989-09,1.805,
1989-10,1.730,
1989-11,1.678,
1989-12,1.603,
1990-01,1.713,
1990-02,1.724,
1990-03,1.645,
1990-04,1.606,
1990-05,1.882,
1990-06,1.895,
1990-07,1.944,
1990-08,1.903,
1990-09,1.977,
1990-10,2.110,
1990-11,2.239,
1990-12,2.227,
1991-01,1.960,
1991-02,2.067,
1991-03,2.169,
1991-04,2.117,
1991-05,2.081,
1991-06,2.141,
1991-07,2.098,
1991-08,2.130,
1991-09,2.081,
1991-10,1.859,
1991-11,1.814,
1991-12,1.864,
1992-01,2.103,
1992-02,2.060,
1992-03,2.005,
1992-04,2.104,
1992-05,2.144,
1992-06,2.151,
1992-07,2.138,
1992-08,1.986,
1992-09,1.930,
1992-10,1.985,
1992-11,1.983,
1992-12,1.663,
1993-01,1.670,
1993-02,1.632,
1993-03,1.540,
1993-04,1.532,
1993-05,1.492,
1993-06,1.587,
1993-07,1.564,
1993-08,1.446,
1993-09,1.387,
1993-10,1.400,
1993-11,1.356,
1993-12,1.060,
1994-01,1.142,
1994-02,1.076,
1994-03,1.129,
1994-04,1.202,
1994-05,1.229,
1994-06,1.166,
1994-07,1.130,
1994-08,1.137,
1994-09,1.162,
1994-10,1.234,
1994-11,1.208,
1994-12,1.174,
1995-01,1.380,
1995-02,1.283,
1995-03,1.280,
1995-04,1.249,
1995-05,1.055,
1995-06,1.127,
1995-07,1.176,
1995-08,1.357,
1995-09,1.416,
1995-10,1.409,
1995-11,1.402,
1995-12,1.242,
1996-01,1.307,
1996-02,1.312,
1996-03,1.418,
1996-04,1.692,
1996-05,1.772,
1996-06,1.561,
1996-07,1.561,
1996-08,1.478,
1996-09,1.637,
1996-10,1.496,
1996-11,1.830,
1996-12,1.751,
1997-01,1.728,
1997-02,2.116,
1997-03,1.637,
1997-04,2.115,
1997-05,2.008,
1997-06,2.170,
1997-07,2.310,
1997-08,2.313,
1997-09,2.200,
1997-10,2.261,
1997-11,2.248,
1997-12,2.140,
1998-01,2.326,
1998-02,2.398,
1998-03,3.109,
1998-04,2.933,
1998-05,2.868,
1998-06,3.621,
1998-07,4.197,
1998-08,4.013,
1998-09,3.732,
1998-10,3.799,
1998-11,3.530,
1998-12,4.165,
1999-01,3.692,
1999-02,3.772,
1999-03,5.453,
1999-04,3.917,
1999-05,4.277,
1999-06,4.776,
1999-07,5.039,
1999-08,4.954,
1999-09,5.127,
1999-10,4.965,
1999-11,4.804,
1999-12,5.031,
2000-01,4.666,
2000-02,4.709,
2000-03,5.117,
2000-04,4.940,
2000-05,4.319,
2000-06,4.114,
2000-07,3.951,
2000-08,3.852,
2000-09,3.710,
2000-10,3.868,
2000-11,4.196,
2000-12,4.613,
2001-01,3.892,
2001-02,3.743,
2001-03,3.863,
2001-04,3.488,
2001-05,3.506,
2001-06,3.321,
2001-07,3.371,
2001-08,3.653,
2001-09,3.463,
2001-10,3.735,
2001-11,3.637,
2001-12,3.630,
2002-01,4.012,
2002-02,3.961,
2002-03,3.975,
2002-04,3.768,
2002-05,3.849,
2002-06,3.669,
2002-07,3.426,
2002-08,3.262,
2002-09,3.544,
2002-10,3.467,
2002-11,3.157,
2002-12,3.081,
2003-01,2.305,
2003-02,2.423,
2003-03,2.353,
2003-04,2.427,
2003-05,2.678,
2003-06,2.328,
2003-07,2.414,
2003-08,2.470,
2003-09,2.177,
2003-10,2.173,
2003-11,1.940,
2003-12,2.017,
2004-01,2.279,
2004-02,2.272,
2004-03,2.253,
2004-04,2.654,
2004-05,2.357,
2004-06,1.689,
2004-07,1.815,
2004-08,1.799,
2004-09,1.757,
2004-10,1.975,
2004-11,1.989,
2004-12,2.462,
2005-01,2.602,
2005-02,2.460,
2005-03,2.687,
2005-04,2.782,
2005-05,4.382,
2005-06,4.742,
2005-07,3.982,
2005-08,4.300,
2005-09,5.199,
2005-10,4.818,
2005-11,5.232,
2005-12,5.512,
2006-01,4.582,
2006-02,4.993,
2006-03,4.750,
2006-04,4.923,
2006-05,4.925,
2006-06,4.577,
2006-07,9.492,
2006-08,11.186,
2006-09,11.428,
2006-10,11.625,
2006-11,11.882,
2006-12,6.030,
2007-01,6.272,
2007-02,5.866,
2007-03,5.788,
2007-04,5.487,
2007-05,5.559,
2007-06,5.369,
2007-07,5.928,
2007-08,4.760,
2007-09,4.666,
2007-10,4.645,
2007-11,4.308,
2007-12,3.645,
2008-01,5.477,
2008-02,5.741,
2008-03,5.501,
2008-04,5.545,
2008-05,5.343,
2008-06,5.154,
2008-07,3.106,
2008-08,3.071,
2008-09,3.037,
2008-10,2.871,
2008-11,2.535,
2008-12,2.761,
2009-01,2.841,
2009-02,2.657,
2009-03,2.520,
2009-04,1.806,
2009-05,2.347,
2009-06,2.352,
2009-07,2.605,
2009-08,2.547,
2009-09,2.468,
2009-10,1.892,
2009-11,2.136,
2009-12,1.583,
2010-01,1.562,
2010-02,1.519,
2010-03,1.553,
2010-04,1.275,
2010-05,1.203,
2010-06,1.156,
2010-07,0.966,
2010-08,1.203,
2010-09,1.125,
2010-10,1.240,
2010-11,1.457,
2010-12,1.453,
2011-01,1.300,
2011-02,1.288,
2011-03,1.013,
2011-04,1.191,
2011-05,1.246,
2011-06,1.376,
2011-07,1.669,
2011-08,1.826,
2011-09,1.871,
2011-10,1.758,
2011-11,1.832,
2011-12,1.658,
2012-01,1.566,
2012-02,1.542,
2012-03,1.502,
2012-04,1.593,
2012-05,1.621,
2012-06,1.764,
2012-07,1.441,
2012-08,2.227,
2012-09,2.647,
2012-10,2.352,
2012-11,2.282,
2012-12,2.470,
2013-01,2.264,
2013-02,2.374,
2013-03,2.331,
