"",BBEX3.A.TND.EUR.CA.AB.A04,BBEX3.A.TND.EUR.CA.AB.A04_FLAGS
"",Exchange rates for the euro in Tunisia  / EUR 1 = TND ... (selling),
unit,TND (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:16:49,
1999,1.2713,
2000,1.2659,
2001,1.2893,
2002,1.3439,
2003,1.4599,
2004,1.5562,
2005,1.6199,
2006,1.6760,
2007,1.7558,
2008,1.8150,
2009,1.8895,
2010,1.8993,
2011,1.9536,
2012,2.0064,
2013,2.1522,
2014,2.2479,
"","Source: Banque Centrale de Tunisie, Tunis",
"",Methodology: Calculated on the basis of mid-month and month-end exchange rates.,
