"",BBK01.OUN013,BBK01.OUN013_FLAGS
2005-04,88.933,
2005-05,90.870,
2005-06,100.533,
2005-07,93.274,
2005-08,94.759,
2005-09,101.012,
2005-10,101.103,
2005-11,97.470,
2005-12,89.774,
2006-01,107.350,
2006-02,109.519,
2006-03,118.874,
2006-04,112.198,
2006-05,115.372,
2006-06,123.781,
2006-07,117.329,
2006-08,118.723,
2006-09,114.637,
2006-10,123.862,
2006-11,119.029,
2006-12,107.531,
2007-01,119.582,
2007-02,123.056,
2007-03,127.805,
2007-04,134.482,
2007-05,131.999,
2007-06,134.887,
2007-07,137.516,
2007-08,140.010,
2007-09,139.967,
2007-10,136.067,
2007-11,131.977,
2007-12,121.278,
2008-01,127.125,
2008-02,130.264,
2008-03,137.946,
2008-04,131.786,
2008-05,129.848,
2008-06,136.242,
2008-07,133.840,
2008-08,127.488,
2008-09,128.658,
2008-10,125.426,
2008-11,121.668,
2008-12,109.373,
2009-01,113.296,
2009-02,113.508,
2009-03,111.697,
2009-04,110.874,
2009-05,108.253,
2009-06,104.316,
2009-07,106.013,
2009-08,105.913,
2009-09,100.327,
2009-10,97.403,
2009-11,101.405,
2009-12,94.222,
2010-01,100.160,
2010-02,101.987,
2010-03,100.468,
2010-04,98.530,
2010-05,101.884,
2010-06,99.933,
2010-07,96.677,
2010-08,98.812,
2010-09,97.150,
2010-10,95.323,
2010-11,90.914,
2010-12,90.365,
2011-01,91.052,
2011-02,92.004,
2011-03,87.999,
2011-04,87.644,
2011-05,87.482,
2011-06,87.333,
2011-07,86.588,
2011-08,84.875,
2011-09,78.454,
2011-10,82.997,
2011-11,82.431,
2011-12,75.341,
2012-01,79.760,
2012-02,80.015,
2012-03,78.711,
2012-04,78.843,
2012-05,80.786,
2012-06,79.022,
2012-07,78.631,
2012-08,77.466,
2012-09,77.073,
2012-10,75.386,
2012-11,72.955,
2012-12,71.178,
2013-01,72.315,
2013-02,73.006,
2013-03,74.230,
2013-04,73.494,
2013-05,72.487,
2013-06,71.938,
2013-07,71.708,
2013-08,82.612,
2013-09,84.041,
2013-10,84.443,
2013-11,85.706,
2013-12,81.226,
2014-01,80.232,
2014-02,78.319,
2014-03,79.188,
2014-04,77.718,
2014-05,78.930,
2014-06,78.571,
2014-07,78.903,
2014-08,80.031,
2014-09,78.889,
2014-10,77.053,
2014-11,74.408,
2014-12,73.117,Provisional value
