"",BBK01.OUB300,BBK01.OUB300_FLAGS
"",Time deposits of local government and local government associations / Total / Commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:25:19,
1999-01,4.372,
1999-02,4.361,
1999-03,4.688,
1999-04,4.430,
1999-05,5.336,
1999-06,4.789,
1999-07,5.130,
1999-08,5.582,
1999-09,5.250,
1999-10,5.052,
1999-11,5.103,
1999-12,5.127,
2000-01,4.967,
2000-02,5.241,
2000-03,5.254,
2000-04,4.975,
2000-05,5.694,
2000-06,5.379,
2000-07,5.361,
2000-08,6.007,
2000-09,5.648,
2000-10,5.625,
2000-11,5.976,
2000-12,6.105,
2001-01,5.926,
2001-02,5.907,
2001-03,6.135,
2001-04,6.115,
2001-05,7.122,
2001-06,6.306,
2001-07,6.476,
2001-08,6.949,
2001-09,6.321,
2001-10,6.036,
2001-11,5.594,
2001-12,5.575,
2002-01,5.574,
2002-02,5.168,
2002-03,5.527,
2002-04,5.386,
2002-05,5.830,
2002-06,5.386,
2002-07,5.555,
2002-08,6.349,
2002-09,5.730,
2002-10,5.417,
2002-11,5.372,
2002-12,5.149,
2003-01,4.821,
2003-02,4.630,
2003-03,4.893,
2003-04,4.985,
2003-05,5.082,
2003-06,4.663,
2003-07,4.754,
2003-08,5.045,
2003-09,4.371,
2003-10,4.289,
2003-11,4.346,
2003-12,4.342,
2004-01,3.961,
2004-02,4.386,
2004-03,4.332,
2004-04,4.028,
2004-05,4.180,
2004-06,4.110,
2004-07,3.947,
2004-08,4.432,
2004-09,4.281,
2004-10,3.940,
2004-11,3.956,
2004-12,3.902,
2005-01,3.729,
2005-02,3.461,
2005-03,3.725,
2005-04,3.678,
2005-05,4.159,
2005-06,3.661,
2005-07,3.897,
2005-08,4.171,
2005-09,3.760,
2005-10,3.837,
2005-11,4.039,
2005-12,4.453,
2006-01,4.442,
2006-02,4.831,
2006-03,5.016,
2006-04,4.750,
2006-05,5.638,
2006-06,5.101,
2006-07,4.867,
2006-08,5.870,
2006-09,5.552,
2006-10,5.456,
2006-11,5.143,
2006-12,5.067,
2007-01,4.949,
2007-02,5.377,
2007-03,5.518,
2007-04,5.395,
2007-05,6.751,
2007-06,6.474,
2007-07,6.645,
2007-08,7.561,
2007-09,7.499,
2007-10,7.258,
2007-11,7.960,
2007-12,7.890,
2008-01,7.774,
2008-02,8.337,
2008-03,8.681,
2008-04,8.772,
2008-05,9.905,
2008-06,9.366,
2008-07,9.460,
2008-08,10.902,
2008-09,10.759,
2008-10,10.146,
2008-11,9.683,
2008-12,9.006,
2009-01,8.082,
2009-02,8.095,
2009-03,7.221,
2009-04,7.078,
2009-05,7.259,
2009-06,7.060,
2009-07,7.097,
2009-08,7.148,
2009-09,6.197,
2009-10,5.920,
2009-11,5.316,
2009-12,5.136,
2010-01,4.824,
2010-02,4.943,
2010-03,4.644,
2010-04,4.485,
2010-05,4.919,
2010-06,4.857,
2010-07,4.940,
2010-08,5.349,
2010-09,5.196,
2010-10,4.856,
2010-11,5.104,
2010-12,5.115,
2011-01,4.906,
2011-02,5.349,
2011-03,5.310,
2011-04,5.314,
2011-05,5.928,
2011-06,5.660,
2011-07,5.914,
2011-08,6.538,
2011-09,6.514,
2011-10,6.651,
2011-11,6.591,
2011-12,6.747,
2012-01,6.995,
2012-02,7.491,
2012-03,7.508,
2012-04,7.789,
2012-05,8.210,
2012-06,8.406,
2012-07,8.362,
2012-08,8.594,
2012-09,8.405,
2012-10,8.061,
2012-11,8.295,
2012-12,8.146,
2013-01,8.004,
2013-02,8.285,
2013-03,8.343,
2013-04,8.456,
2013-05,8.629,
2013-06,8.476,
2013-07,8.340,
2013-08,8.784,
2013-09,8.425,
2013-10,8.278,
2013-11,8.532,
2013-12,8.226,
2014-01,8.110,
2014-02,8.310,
2014-03,8.623,
2014-04,8.788,
2014-05,9.787,
2014-06,9.210,
2014-07,9.080,
2014-08,9.795,
2014-09,9.586,
2014-10,9.439,
2014-11,9.608,
2014-12,9.831,Provisional value
