"",BBK01.OUM369,BBK01.OUM369_FLAGS
"",Loans to foreign enterprises and households for up to and including one year / Mortgage banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:17,
1999-01,0.482,
1999-02,0.399,
1999-03,0.473,
1999-04,1.746,
1999-05,3.316,
1999-06,0.332,
1999-07,0.304,
1999-08,0.310,
1999-09,0.344,
1999-10,0.359,
1999-11,0.502,
1999-12,0.678,
2000-01,0.801,
2000-02,0.736,
2000-03,0.881,
2000-04,0.855,
2000-05,0.837,
2000-06,0.864,
2000-07,0.853,
2000-08,0.912,
2000-09,0.928,
2000-10,1.016,
2000-11,0.923,
2000-12,0.831,
2001-01,0.797,
2001-02,1.070,
2001-03,0.925,
2001-04,1.135,
2001-05,1.010,
2001-06,1.002,
2001-07,1.021,
2001-08,1.012,
2001-09,1.024,
2001-10,0.978,
2001-11,0.997,
2001-12,1.178,
2002-01,1.168,
2002-02,1.079,
2002-03,1.823,
2002-04,0.979,
2002-05,0.879,
2002-06,0.932,
2002-07,0.866,
2002-08,0.761,
2002-09,1.097,
2002-10,1.084,
2002-11,0.818,
2002-12,0.884,
2003-01,1.096,
2003-02,1.042,
2003-03,1.033,
2003-04,1.019,
2003-05,0.966,
2003-06,0.920,
2003-07,0.848,
2003-08,0.759,
2003-09,0.759,
2003-10,0.737,
2003-11,0.700,
2003-12,1.256,
2004-01,1.252,
2004-02,1.235,
2004-03,1.042,
2004-04,0.975,
2004-05,0.888,
2004-06,0.911,
2004-07,0.909,
2004-08,0.835,
2004-09,0.951,
2004-10,0.621,
2004-11,0.835,
2004-12,0.920,
2005-01,0.967,
2005-02,0.823,
2005-03,0.893,
2005-04,0.714,
2005-05,0.847,
2005-06,0.789,
2005-07,0.849,
2005-08,0.843,
2005-09,1.062,
2005-10,0.503,
2005-11,0.807,
2005-12,0.959,
2006-01,1.207,
2006-02,1.136,
2006-03,1.482,
2006-04,1.699,
2006-05,1.673,
2006-06,1.670,
2006-07,1.460,
2006-08,1.407,
2006-09,1.722,
2006-10,1.539,
2006-11,2.093,
2006-12,2.433,
2007-01,2.710,
2007-02,2.731,
2007-03,2.778,
2007-04,2.844,
2007-05,3.086,
2007-06,2.693,
2007-07,2.970,
2007-08,3.291,
2007-09,3.373,
2007-10,3.344,
2007-11,3.180,
2007-12,3.103,
2008-01,3.247,
2008-02,3.275,
2008-03,3.865,
2008-04,3.519,
2008-05,3.540,
2008-06,3.369,
2008-07,3.309,
2008-08,3.377,
2008-09,3.415,
2008-10,3.601,
2008-11,3.685,
2008-12,3.651,
2009-01,3.603,
2009-02,3.588,
2009-03,3.469,
2009-04,3.058,
2009-05,3.002,
2009-06,3.003,
2009-07,2.866,
2009-08,2.946,
2009-09,3.161,
2009-10,3.105,
2009-11,3.217,
2009-12,3.229,
2010-01,3.404,
2010-02,3.709,
2010-03,3.529,
2010-04,3.751,
2010-05,4.595,
2010-06,5.139,
2010-07,4.059,
2010-08,4.218,
2010-09,4.146,
2010-10,3.377,
2010-11,3.355,
2010-12,3.159,
2011-01,2.861,
2011-02,2.900,
2011-03,2.493,
2011-04,2.408,
2011-05,2.543,
2011-06,2.449,
2011-07,2.627,
2011-08,2.373,
2011-09,2.174,
2011-10,2.047,
2011-11,2.043,
2011-12,1.961,
2012-01,1.671,
2012-02,1.563,
2012-03,1.564,
2012-04,1.564,
2012-05,1.657,
2012-06,1.568,
2012-07,1.692,
2012-08,1.580,
2012-09,1.488,
2012-10,1.435,
2012-11,1.366,
2012-12,1.523,
2013-01,1.501,
2013-02,1.567,
2013-03,1.654,
2013-04,1.584,
2013-05,1.695,
2013-06,1.478,
2013-07,1.485,
2013-08,1.476,
2013-09,1.420,
2013-10,1.496,
2013-11,1.442,
2013-12,1.511,
2014-01,1.662,
2014-02,1.512,
2014-03,1.522,
2014-04,1.507,
2014-05,1.519,
2014-06,1.627,
2014-07,1.467,
2014-08,1.440,
2014-09,1.414,
2014-10,1.590,
2014-11,1.594,
2014-12,1.580,Provisional value
