"",BBK01.QUV744,BBK01.QUV744_FLAGS
"",Banks in Germany: Short-term loans and advances to foreign banks / New Zealand / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:28:32,
2001-12,0.194,
2002-01,0.207,
2002-02,0.254,
2002-03,0.427,
2002-04,0.430,
2002-05,0.234,
2002-06,0.324,
2002-07,0.223,
2002-08,0.357,
2002-09,0.355,
2002-10,0.269,
2002-11,0.252,
2002-12,0.201,
2003-01,0.343,
2003-02,0.075,
2003-03,0.069,
2003-04,0.027,
2003-05,0.056,
2003-06,0.153,
2003-07,0.133,
2003-08,0.290,
2003-09,0.344,
2003-10,0.388,
2003-11,0.413,
2003-12,0.460,
2004-01,0.331,
2004-02,0.269,
2004-03,0.413,
2004-04,0.112,
2004-05,0.643,
2004-06,0.775,
2004-07,0.856,
2004-08,1.169,
2004-09,0.323,
2004-10,0.103,
2004-11,0.246,
2004-12,0.453,
2005-01,0.558,
2005-02,0.734,
2005-03,0.301,
2005-04,0.478,
2005-05,0.378,
2005-06,0.649,
2005-07,0.600,
2005-08,1.388,
2005-09,0.585,
2005-10,0.500,
2005-11,0.162,
2005-12,0.141,
2006-01,0.219,
2006-02,0.117,
2006-03,0.110,
2006-04,0.117,
2006-05,0.163,
2006-06,0.212,
2006-07,0.228,
2006-08,0.140,
2006-09,0.124,
2006-10,0.126,
2006-11,0.284,
2006-12,0.263,
2007-01,0.571,
2007-02,0.658,
2007-03,0.544,
2007-04,0.424,
2007-05,0.671,
2007-06,0.722,
2007-07,0.585,
2007-08,0.092,
2007-09,0.478,
2007-10,0.596,
2007-11,0.402,
2007-12,0.246,
2008-01,0.349,
2008-02,0.061,
2008-03,0.256,
2008-04,0.059,
2008-05,0.156,
2008-06,0.198,
2008-07,0.150,
2008-08,0.086,
2008-09,0.060,
2008-10,0.122,
2008-11,0.052,
2008-12,0.036,
2009-01,0.104,
2009-02,0.094,
2009-03,0.105,
2009-04,0.104,
2009-05,0.131,
2009-06,0.097,
2009-07,0.096,
2009-08,0.092,
2009-09,0.098,
2009-10,0.068,
2009-11,0.063,
2009-12,0.066,
2010-01,0.144,
2010-02,0.116,
2010-03,0.190,
2010-04,0.226,
2010-05,0.136,
2010-06,0.139,
2010-07,0.117,
2010-08,0.117,
2010-09,0.116,
2010-10,0.151,
2010-11,0.223,
2010-12,0.104,
2011-01,0.042,
2011-02,0.202,
2011-03,0.170,
2011-04,0.114,
2011-05,0.196,
2011-06,0.213,
2011-07,0.277,
2011-08,0.141,
2011-09,0.097,
2011-10,0.066,
2011-11,0.082,
2011-12,0.085,
2012-01,0.102,
2012-02,0.181,
2012-03,0.095,
2012-04,0.102,
2012-05,0.104,
2012-06,0.086,
2012-07,0.172,
2012-08,0.178,
2012-09,0.268,
2012-10,0.223,
2012-11,0.377,
2012-12,0.334,
2013-01,0.353,
2013-02,0.440,
2013-03,0.231,
2013-04,0.073,
2013-05,0.073,
2013-06,0.082,
2013-07,0.078,
2013-08,0.270,
2013-09,0.346,
2013-10,0.121,
2013-11,0.101,
2013-12,0.338,
2014-01,0.459,
2014-02,0.671,
2014-03,0.092,
2014-04,0.067,
2014-05,0.192,
2014-06,0.249,
2014-07,0.126,
2014-08,0.070,
2014-09,0.089,
2014-10,0.247,
2014-11,0.130,
2014-12,0.077,
