"",BBK01.OUM316,BBK01.OUM316_FLAGS
"",Time deposits of social security funds / for more than two years / Mortgage banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:26:46,
1999-01,3.376,
1999-02,3.392,
1999-03,3.434,
1999-04,3.231,
1999-05,3.183,
1999-06,3.209,
1999-07,2.873,
1999-08,2.869,
1999-09,2.864,
1999-10,2.588,
1999-11,2.706,
1999-12,2.672,
2000-01,2.642,
2000-02,2.665,
2000-03,2.666,
2000-04,2.667,
2000-05,2.675,
2000-06,2.652,
2000-07,2.678,
2000-08,2.666,
2000-09,2.656,
2000-10,2.626,
2000-11,2.578,
2000-12,2.473,
2001-01,2.466,
2001-02,2.454,
2001-03,2.436,
2001-04,2.416,
2001-05,2.432,
2001-06,2.422,
2001-07,2.410,
2001-08,2.388,
2001-09,2.365,
2001-10,2.296,
2001-11,2.295,
2001-12,2.165,
2002-01,2.136,
2002-02,1.983,
2002-03,1.995,
2002-04,2.020,
2002-05,2.018,
2002-06,2.016,
2002-07,2.013,
2002-08,2.019,
2002-09,1.761,
2002-10,1.736,
2002-11,1.560,
2002-12,1.711,
2003-01,1.780,
2003-02,1.764,
2003-03,1.758,
2003-04,1.765,
2003-05,1.697,
2003-06,2.425,
2003-07,2.534,
2003-08,1.740,
2003-09,1.751,
2003-10,1.835,
2003-11,1.864,
2003-12,1.871,
2004-01,1.875,
2004-02,1.912,
2004-03,1.872,
2004-04,1.895,
2004-05,1.655,
2004-06,1.646,
2004-07,1.868,
2004-08,1.878,
2004-09,1.851,
2004-10,1.849,
2004-11,1.905,
2004-12,1.900,
2005-01,1.870,
2005-02,1.847,
2005-03,1.850,
2005-04,1.854,
2005-05,1.856,
2005-06,1.894,
2005-07,1.930,
2005-08,1.865,
2005-09,1.947,
2005-10,1.940,
2005-11,1.988,
2005-12,2.001,
2006-01,2.021,
2006-02,2.127,
2006-03,2.150,
2006-04,2.179,
2006-05,2.237,
2006-06,2.311,
2006-07,2.346,
2006-08,2.367,
2006-09,2.377,
2006-10,2.386,
2006-11,2.369,
2006-12,2.332,
2007-01,2.372,
2007-02,2.380,
2007-03,2.269,
2007-04,2.261,
2007-05,2.264,
2007-06,2.294,
2007-07,2.279,
2007-08,2.276,
2007-09,2.250,
2007-10,2.299,
2007-11,2.265,
2007-12,2.348,
2008-01,2.406,
2008-02,2.409,
2008-03,2.421,
2008-04,2.461,
2008-05,2.462,
2008-06,2.444,
2008-07,2.435,
2008-08,2.463,
2008-09,2.448,
2008-10,2.482,
2008-11,1.928,
2008-12,1.938,
2009-01,1.920,
2009-02,1.923,
2009-03,1.889,
2009-04,1.714,
2009-05,1.699,
2009-06,1.721,
2009-07,1.735,
2009-08,1.764,
2009-09,1.776,
2009-10,1.798,
2009-11,1.730,
2009-12,1.678,
2010-01,1.696,
2010-02,1.741,
2010-03,1.749,
2010-04,1.754,
2010-05,1.784,
2010-06,1.737,
2010-07,1.707,
2010-08,1.711,
2010-09,1.681,
2010-10,1.692,
2010-11,1.698,
2010-12,1.651,
2011-01,1.657,
2011-02,1.690,
2011-03,1.732,
2011-04,1.732,
2011-05,1.774,
2011-06,1.766,
2011-07,1.731,
2011-08,1.735,
2011-09,1.726,
2011-10,1.697,
2011-11,1.706,
2011-12,1.703,
2012-01,1.713,
2012-02,1.742,
2012-03,1.815,
2012-04,1.825,
2012-05,1.864,
2012-06,1.879,
2012-07,1.982,
2012-08,2.009,
2012-09,2.064,
2012-10,2.067,
2012-11,2.092,
2012-12,2.077,
2013-01,1.843,
2013-02,1.868,
2013-03,1.901,
2013-04,2.028,
2013-05,2.054,
2013-06,2.008,
2013-07,1.998,
2013-08,1.396,
2013-09,1.491,
2013-10,1.490,
2013-11,1.502,
2013-12,1.508,
2014-01,1.511,
2014-02,1.483,
2014-03,1.494,
2014-04,1.636,
2014-05,1.663,
2014-06,1.756,
2014-07,1.889,
2014-08,1.884,
2014-09,1.897,
2014-10,1.865,
2014-11,1.836,
2014-12,2.143,Provisional value
